#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
147,Brandin Podziemski,GOS,10,27.0,12.5,5.0,11.9,0.42,1.5,5.0,0.3,1.0,1.1,0.909,1.1,4.3,5.4,3.3,1.3,0.5,1.2,1.4
148,Andre Drummond,PHL,10,19.0,8.9,3.3,6.8,0.485,0.2,0.8,0.25,2.1,2.9,0.724,3.5,4.9,8.4,1.5,0.6,0.5,0.8,2.3
149,Kelly Olynyk,NOP,10,25.3,10.1,3.5,8.0,0.438,0.8,2.5,0.32,2.3,3.0,0.767,2.1,5.1,7.2,3.3,0.6,0.5,1.6,3.1
150,Kris Dunn,LAC,10,29.1,7.8,3.4,6.8,0.5,0.8,2.9,0.276,0.2,0.2,1.0,0.6,2.8,3.4,4.1,2.5,0.5,0.8,3.0
151,Lauri Markkanen,UTA,10,32.5,17.4,6.3,15.1,0.417,2.8,8.2,0.341,2.0,2.3,0.87,1.4,4.7,6.1,0.5,0.7,0.5,1.3,1.7
152,Cason Wallace,OKC,10,27.8,10.7,4.1,8.0,0.513,1.4,3.9,0.359,1.1,1.2,0.917,0.7,2.6,3.3,3.0,1.6,0.5,1.2,2.4
153,Jeremy Sochan,SAS,10,22.2,10.0,4.3,7.8,0.551,0.6,1.9,0.316,0.8,1.6,0.5,2.3,3.7,6.0,2.2,0.5,0.5,1.1,2.4
154,Herb Jones,NOP,10,32.4,8.4,3.1,7.5,0.413,0.8,2.8,0.286,1.4,1.6,0.875,1.1,2.9,4.0,4.2,1.9,0.5,1.7,3.7
155,Buddy Hield,GOS,10,21.8,11.5,4.3,9.2,0.467,2.6,6.7,0.388,0.3,0.5,0.6,0.8,2.0,2.8,2.2,0.9,0.5,1.4,0.9
156,Ziaire Williams,BRK,10,26.6,12.1,4.2,9.9,0.424,2.5,7.0,0.357,1.2,1.4,0.857,1.2,3.5,4.7,1.3,0.9,0.5,0.8,2.9
157,Vit Krejci,ATL,10,23.2,9.2,3.2,6.3,0.508,2.1,4.8,0.438,0.7,1.2,0.583,0.3,3.3,3.6,2.4,0.6,0.5,1.1,2.3
158,Bilal Coulibaly,WAS,10,31.1,11.0,4.2,9.9,0.424,0.9,3.3,0.273,1.7,2.6,0.654,1.9,2.7,4.6,3.1,1.2,0.5,2.3,2.2
159,Keon Johnson,BRK,10,26.7,9.6,3.2,8.5,0.376,1.5,4.4,0.341,1.7,2.3,0.739,1.3,3.1,4.4,2.5,1.7,0.5,1.7,2.7
160,Miles McBride,NYK,10,27.2,8.7,3.2,8.6,0.372,1.6,4.7,0.34,0.7,1.1,0.636,0.6,2.2,2.8,3.3,1.2,0.5,0.6,2.0
161,Jaylin Williams,OKC,10,14.2,4.6,1.6,3.2,0.5,1.2,2.5,0.48,0.2,0.5,0.4,0.5,3.6,4.1,2.1,0.4,0.5,0.3,0.9
162,Jarred Vanderbilt,LAL,10,17.6,5.3,2.0,3.5,0.571,0.6,1.5,0.4,0.7,1.3,0.538,1.6,3.5,5.1,1.1,0.9,0.5,0.5,2.0
163,Jordan Hawkins,NOP,10,24.8,12.4,4.6,10.7,0.43,2.4,6.7,0.358,0.8,1.1,0.727,1.0,2.7,3.7,1.3,0.7,0.5,1.5,1.2
164,Patrick Williams,CHI,10,23.3,8.5,3.1,7.9,0.392,1.2,3.8,0.316,1.1,1.9,0.579,1.3,3.3,4.6,1.5,0.6,0.5,1.4,1.2
165,Cody Martin,CHA,10,20.7,5.4,1.9,4.8,0.396,0.6,1.5,0.4,1.0,1.4,0.714,0.9,3.1,4.0,2.2,0.8,0.5,1.0,1.6
166,Gui Santos,GOS,10,17.4,5.8,2.3,5.0,0.46,0.4,2.1,0.19,0.8,1.0,0.8,1.6,2.2,3.8,2.3,0.7,0.5,1.0,2.7
167,Jonathan Isaac,ORL,10,14.1,4.7,1.6,3.3,0.485,0.8,2.0,0.4,0.7,0.8,0.875,1.2,3.0,4.2,0.4,0.8,0.5,0.5,1.2
168,K.J. Martin,UTA,10,23.9,7.0,2.8,5.2,0.538,0.5,1.5,0.333,0.9,1.2,0.75,0.8,2.8,3.6,1.3,0.3,0.5,0.9,2.1
169,Dwight Powell,DAL,10,13.5,4.2,2.0,2.7,0.741,0.0,0.1,0.0,0.2,0.5,0.4,1.5,1.9,3.4,1.4,0.0,0.5,0.6,1.8
170,Colin Castleton,TOR,10,15.5,3.6,1.2,3.2,0.375,0.0,0.5,0.0,1.2,1.4,0.857,1.6,2.8,4.4,1.0,0.3,0.5,0.6,1.7
171,Torrey Craig,BOS,10,11.1,5.3,1.8,4.0,0.45,1.3,2.9,0.448,0.4,0.6,0.667,1.3,1.0,2.3,0.5,0.2,0.5,0.2,1.1
172,Bruno Fernando,TOR,10,9.4,3.8,1.8,3.1,0.581,0.0,0.0,0.0,0.2,0.4,0.5,1.1,2.0,3.1,1.1,0.3,0.5,0.8,1.1
173,"Paul Reed, Jr.",DET,10,6.8,3.7,1.5,3.0,0.5,0.1,0.4,0.25,0.6,0.9,0.667,1.3,1.9,3.2,0.8,0.5,0.5,0.5,1.4
174,Maxi Kleber,DAL,10,17.4,4.4,1.5,3.8,0.395,0.7,2.3,0.304,0.7,0.9,0.778,0.9,1.0,1.9,2.2,0.3,0.5,0.6,1.9
175,Kai Jones,DAL,10,8.9,4.3,2.0,2.6,0.769,0.0,0.2,0.0,0.3,0.4,0.75,0.5,1.5,2.0,0.2,0.0,0.5,0.3,0.6
176,Mitchell Robinson,NYK,6,14.8,4.3,1.8,2.7,0.688,0.0,0.0,0.0,0.7,0.8,0.8,2.3,1.8,4.2,0.5,1.2,0.5,0.8,2.0
177,Jaylen Nowell,NOP,8,21.0,8.4,3.3,9.1,0.356,1.0,3.4,0.296,0.9,1.4,0.636,0.8,1.8,2.5,2.3,0.1,0.5,1.0,1.1
178,Ryan Dunn,PHX,10,8.3,1.4,0.5,2.2,0.227,0.3,1.5,0.2,0.1,0.4,0.25,0.4,1.0,1.4,0.1,0.1,0.5,0.6,0.9
179,Luka Doncic,LAL,10,36.2,26.4,8.2,20.6,0.398,3.3,10.0,0.33,6.7,8.7,0.77,1.0,8.2,9.2,8.8,2.1,0.4,4.4,2.4
180,James Harden,LAC,10,38.7,25.5,7.1,19.0,0.374,3.6,10.8,0.333,7.7,9.4,0.819,1.0,4.7,5.7,9.4,1.4,0.4,4.6,1.7
181,Pascal Siakam,IND,10,31.6,21.6,8.3,16.2,0.512,1.9,5.1,0.373,3.1,4.9,0.633,1.6,5.6,7.2,2.9,0.7,0.4,1.8,2.2
182,Josh Hart,NYK,10,39.2,13.4,4.8,10.9,0.44,1.0,3.3,0.303,2.8,3.7,0.757,1.9,8.5,10.4,5.1,0.8,0.4,2.9,2.5
183,Donte DiVincenzo,MIN,10,28.3,15.6,5.3,11.6,0.457,4.1,8.7,0.471,0.9,1.4,0.643,0.9,3.5,4.4,4.4,1.3,0.4,0.9,2.3
184,Jonathan Kuminga,GOS,10,28.2,20.1,6.6,13.5,0.489,1.4,3.2,0.438,5.5,7.8,0.705,1.7,4.4,6.1,3.1,0.7,0.4,1.6,1.5
185,Kawhi Leonard,LAC,10,35.8,21.8,8.3,18.1,0.459,2.2,6.1,0.361,3.0,4.0,0.75,1.4,4.5,5.9,3.2,1.8,0.4,2.3,2.0
186,Nikola Vucevic,CHI,10,30.9,15.0,6.0,12.9,0.465,1.4,3.8,0.368,1.6,2.0,0.8,2.1,8.0,10.1,2.9,0.6,0.4,2.3,2.3
187,Franz Wagner,ORL,10,35.8,22.3,8.9,19.3,0.461,1.0,4.4,0.227,3.5,4.4,0.795,0.9,4.3,5.2,3.9,1.2,0.4,2.0,2.9
188,Tyrese Maxey,PHL,10,36.4,20.2,7.2,18.2,0.396,2.1,7.4,0.284,3.7,4.0,0.925,0.4,2.5,2.9,5.6,1.2,0.4,2.0,1.9
189,Caris LeVert,ATL,10,28.6,17.0,6.7,13.2,0.508,2.1,5.9,0.356,1.5,2.0,0.75,0.4,2.5,2.9,2.4,1.2,0.4,1.0,1.5
190,"Kelly Oubre, Jr.",PHL,10,34.7,19.6,7.3,14.4,0.507,1.4,4.0,0.35,3.6,4.6,0.783,1.4,2.8,4.2,1.4,1.6,0.4,1.6,3.7
191,Tre Jones,CHI,10,23.4,10.2,4.2,7.7,0.545,0.6,1.2,0.5,1.2,1.4,0.857,0.8,2.2,3.0,4.2,0.6,0.4,0.6,1.0
192,De'Andre Hunter,CLE,10,24.9,14.1,4.4,8.7,0.506,2.1,4.3,0.488,3.2,3.8,0.842,0.8,3.8,4.6,1.5,0.1,0.4,0.8,1.8
193,Andrew Nembhard,IND,10,30.6,9.6,3.8,7.8,0.487,0.9,3.1,0.29,1.1,1.3,0.846,0.6,2.3,2.9,5.8,1.7,0.4,2.2,2.6
194,Bennedict Mathurin,IND,10,26.2,15.6,5.1,11.3,0.451,1.3,3.4,0.382,4.1,4.5,0.911,0.9,3.0,3.9,2.3,0.5,0.4,1.6,1.5
195,Moses Moody,GOS,10,28.5,12.5,4.0,8.1,0.494,1.9,4.5,0.422,2.6,2.8,0.929,1.0,2.3,3.3,1.3,0.8,0.4,0.6,1.4
196,Dennis Schroder,DET,10,21.8,10.9,3.8,8.9,0.427,1.3,4.3,0.302,2.0,2.6,0.769,0.5,2.4,2.9,4.9,0.6,0.4,1.3,2.3
197,Kessler Edwards,DAL,10,21.5,8.8,3.6,6.4,0.563,0.9,1.9,0.474,0.7,0.8,0.875,1.0,3.2,4.2,1.7,0.7,0.4,0.6,2.3
198,Eric Gordon,PHL,10,24.3,9.1,3.0,6.2,0.484,2.2,4.3,0.512,0.9,1.3,0.692,0.2,1.1,1.3,2.8,0.7,0.4,0.7,0.8
199,Lonzo Ball,CHI,10,25.9,10.2,3.3,8.9,0.371,2.3,6.4,0.359,1.3,1.5,0.867,1.2,2.2,3.4,2.4,0.7,0.4,1.1,1.5
200,"Jabari Smith, Jr.",HOU,10,29.8,11.1,4.1,11.1,0.369,1.5,5.4,0.278,1.4,2.1,0.667,2.3,4.2,6.5,0.8,0.3,0.4,0.7,2.1
