#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
149,Taurean Prince,MIL,63,26.7,8.1,2.9,6.5,0.447,1.9,4.2,0.449,0.4,0.5,0.839,0.5,3.3,3.8,2.0,0.8,0.1,1.1,2.0
150,Julian Champagnie,SAS,64,23.2,9.5,3.3,7.9,0.416,2.0,5.7,0.357,0.9,1.0,0.906,0.8,3.0,3.8,1.3,0.8,0.4,0.9,1.3
151,C.J. McCollum,NOP,50,33.0,21.4,8.0,17.8,0.45,3.1,8.2,0.382,2.3,3.1,0.731,0.7,3.0,3.7,3.9,0.8,0.5,1.8,2.2
152,Payton Pritchard,BOS,65,28.0,14.1,4.9,10.5,0.471,3.3,7.8,0.417,0.9,1.1,0.857,1.3,2.4,3.7,3.4,0.8,0.2,0.9,1.5
153,Keon Johnson,BRK,63,23.9,9.9,3.6,9.6,0.374,1.4,4.9,0.294,1.3,1.7,0.774,0.8,2.8,3.7,2.0,1.0,0.4,1.3,2.5
154,Ochai Agbaji,TOR,54,27.0,10.0,4.0,7.9,0.505,1.5,3.8,0.399,0.5,0.8,0.667,0.9,2.8,3.7,1.5,0.8,0.5,0.8,1.9
155,Zaccharie Risacher,ATL,59,24.4,11.6,4.4,9.9,0.438,1.5,4.3,0.346,1.4,2.0,0.709,1.2,2.4,3.6,1.2,0.8,0.5,1.2,1.9
156,Chris Paul,SAS,64,28.5,8.9,3.0,7.1,0.419,1.8,4.7,0.375,1.2,1.3,0.939,0.4,3.2,3.6,7.9,1.3,0.2,1.5,1.8
157,Jericho Sims,MIL,50,11.8,1.9,0.9,1.3,0.642,0.0,0.0,0.0,0.2,0.3,0.615,1.3,2.3,3.6,0.6,0.2,0.4,0.6,1.2
158,Tyrese Martin,BRK,47,21.1,8.3,3.0,7.5,0.402,1.6,4.5,0.344,0.7,0.9,0.773,1.0,2.6,3.6,1.6,0.5,0.2,1.2,1.1
159,Gradey Dick,TOR,54,29.4,14.4,4.9,12.0,0.41,2.1,6.0,0.35,2.5,2.9,0.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2
160,Klay Thompson,DAL,59,27.6,14.5,5.2,12.4,0.417,3.2,7.9,0.4,0.9,1.1,0.903,0.7,2.8,3.5,2.1,0.8,0.5,1.3,1.2
161,Kris Dunn,LAC,59,24.1,6.2,2.6,5.9,0.433,0.9,2.9,0.305,0.2,0.3,0.563,0.8,2.7,3.5,3.1,1.8,0.4,1.1,2.6
162,Derrick Jones,LAC,61,24.8,10.4,4.2,7.9,0.526,1.0,2.8,0.368,1.0,1.5,0.703,1.3,2.2,3.5,0.8,1.1,0.4,0.9,2.0
163,Norman Powell,LAC,46,33.0,23.8,8.3,16.7,0.494,3.3,7.7,0.424,4.0,4.8,0.821,0.4,3.1,3.5,2.2,1.3,0.2,2.0,1.9
164,Ayo Dosunmu,CHI,46,30.3,12.3,4.8,9.8,0.492,1.3,4.1,0.328,1.3,1.7,0.785,0.6,2.9,3.5,4.5,0.9,0.4,1.5,2.3
165,Jabari Walker,POR,50,11.8,4.7,1.8,3.5,0.506,0.5,1.2,0.383,0.7,1.0,0.654,1.0,2.5,3.5,0.6,0.6,0.1,0.5,1.5
166,Javonte Green,CLE,54,20.9,5.7,2.0,4.4,0.458,0.8,2.1,0.368,0.9,1.3,0.739,0.9,2.6,3.5,0.9,1.0,0.6,0.5,1.5
167,Jerami Grant,POR,47,32.4,14.4,4.6,12.2,0.373,2.3,6.3,0.365,3.0,3.5,0.849,0.6,2.9,3.5,2.1,0.9,1.0,1.4,2.3
168,Tristan Da Silva,ORL,62,23.1,7.6,2.8,6.7,0.421,1.1,3.4,0.333,0.8,1.0,0.864,1.1,2.4,3.5,1.6,0.5,0.2,0.8,1.4
169,Tyrese Haliburton,IND,60,34.0,18.5,6.5,13.8,0.467,3.0,7.8,0.389,2.5,2.9,0.863,0.6,2.9,3.5,8.9,1.5,0.6,1.7,1.3
170,Coby White,CHI,58,32.9,19.1,6.5,14.9,0.436,3.0,8.3,0.363,3.1,3.5,0.9,0.3,3.1,3.5,4.5,1.0,0.2,2.3,2.2
171,Cason Wallace,OKC,57,27.3,7.9,3.2,7.0,0.46,1.1,3.1,0.343,0.4,0.5,0.833,1.0,2.4,3.4,2.5,1.7,0.5,0.8,2.2
172,"Kevin Porter, Jr.",MIL,58,18.8,9.2,3.7,8.4,0.439,0.6,2.1,0.26,1.2,1.8,0.692,0.6,2.8,3.4,3.2,1.0,0.2,1.9,1.5
173,Tyrese Maxey,PHL,52,37.7,26.3,9.2,21.0,0.437,3.1,9.2,0.337,4.9,5.6,0.879,0.3,3.1,3.3,6.1,1.8,0.4,2.4,2.2
174,Jaylen Wells,MEM,66,26.1,10.9,3.8,8.8,0.433,1.8,5.1,0.363,1.3,1.7,0.809,1.1,2.2,3.3,1.7,0.6,0.1,1.0,1.8
175,Jalen Wilson,BRK,64,26.1,9.2,3.0,7.7,0.396,1.4,4.4,0.318,1.7,2.1,0.833,1.0,2.3,3.3,1.8,0.5,0.0,1.1,2.2
176,Peyton Watson,DEN,53,23.5,7.9,2.8,6.0,0.472,0.7,2.0,0.364,1.4,1.9,0.738,0.7,2.5,3.3,1.4,0.8,1.2,0.9,1.8
177,Jordan Poole,WAS,54,31.0,21.1,6.9,16.3,0.423,3.5,9.4,0.374,3.8,4.3,0.88,0.5,2.8,3.3,4.7,1.4,0.5,3.2,3.1
178,Buddy Hield,GOS,65,23.3,11.5,4.2,10.0,0.416,2.5,6.9,0.367,0.6,0.8,0.8,0.6,2.6,3.2,1.7,0.9,0.3,1.2,1.7
179,Kenrich Williams,OKC,53,14.7,5.7,2.2,4.5,0.483,0.9,2.3,0.385,0.4,0.5,0.808,0.9,2.3,3.2,1.2,0.6,0.1,0.5,1.5
180,"Scotty Pippen, Jr.",MEM,65,20.2,9.1,3.4,7.1,0.471,1.0,2.6,0.36,1.5,2.1,0.706,0.8,2.4,3.2,4.2,1.3,0.4,1.7,2.5
181,"B.J. Boston, Jr.",NOP,42,23.6,10.7,4.0,9.1,0.436,1.2,3.3,0.35,1.6,2.0,0.788,0.7,2.5,3.2,2.2,1.3,0.2,1.2,1.7
182,Andrew Nembhard,IND,48,28.8,10.3,3.9,8.2,0.471,0.8,2.5,0.311,1.8,2.2,0.794,0.5,2.6,3.2,5.1,1.4,0.2,1.8,2.4
183,Adem Bona,PHL,46,11.9,3.7,1.4,2.1,0.688,0.0,0.0,0.0,0.8,1.3,0.661,1.2,2.0,3.2,0.3,0.3,0.9,0.7,1.9
184,Haywood Highsmith,MIA,58,24.3,6.5,2.4,5.1,0.473,1.2,3.0,0.394,0.5,0.6,0.75,0.8,2.3,3.2,1.4,0.9,0.6,0.7,2.2
185,Mikal Bridges,NYK,65,37.9,17.5,7.2,14.6,0.495,2.1,6.0,0.35,0.9,1.2,0.763,0.9,2.3,3.2,3.5,0.9,0.6,1.5,1.5
186,Stephon Castle,SAS,63,25.5,13.4,4.9,11.4,0.425,1.1,4.0,0.283,2.6,3.7,0.713,1.0,2.2,3.2,3.5,0.9,0.2,1.9,2.0
187,Trae Young,ATL,61,36.2,24.0,7.3,18.2,0.403,2.8,8.6,0.322,6.6,7.5,0.873,0.5,2.7,3.1,11.5,1.1,0.2,4.8,2.0
188,Isaiah Collier,UTA,58,24.8,7.6,2.9,7.2,0.41,0.5,2.3,0.237,1.2,1.8,0.648,0.4,2.7,3.1,6.2,0.9,0.2,3.0,2.2
189,Grayson Allen,PHX,53,24.8,10.7,3.4,7.6,0.45,2.4,5.6,0.434,1.5,1.8,0.811,0.5,2.6,3.1,2.2,0.9,0.4,1.1,1.5
190,Matas Buzelis,CHI,63,17.0,7.2,2.7,6.2,0.436,1.0,2.9,0.326,0.9,1.1,0.841,0.7,2.4,3.1,0.8,0.3,0.9,0.8,1.6
191,Kyle Anderson,MIA,48,14.6,5.0,1.9,4.4,0.443,0.4,1.2,0.368,0.6,0.9,0.689,0.9,2.3,3.1,2.2,0.6,0.5,0.5,1.2
192,Cole Anthony,ORL,60,18.8,9.7,3.6,8.5,0.424,1.1,3.3,0.349,1.4,1.7,0.817,0.7,2.4,3.1,2.9,0.7,0.5,1.6,2.4
193,Caris LeVert,ATL,51,25.0,11.9,4.3,9.0,0.474,1.7,4.4,0.392,1.6,2.3,0.713,0.6,2.5,3.1,3.4,0.9,0.5,1.2,1.5
194,Sam Hauser,BOS,56,20.6,7.7,2.7,6.2,0.438,2.1,5.3,0.399,0.1,0.1,1.0,0.7,2.4,3.1,0.9,0.6,0.2,0.4,1.2
195,Nickeil Alexander-Walker,MIN,67,25.3,9.3,3.3,7.5,0.442,1.8,4.5,0.399,0.9,1.2,0.759,0.6,2.5,3.1,2.5,0.6,0.4,1.2,1.7
196,Max Christie,DAL,63,27.0,9.5,3.2,7.3,0.434,1.5,4.0,0.374,1.6,1.8,0.853,0.5,2.5,3.0,2.0,0.8,0.4,1.0,1.6
197,Ryan Dunn,PHX,58,17.0,5.7,2.3,5.4,0.43,0.9,2.9,0.304,0.2,0.5,0.444,0.9,2.1,3.0,0.8,0.4,0.6,0.4,2.1
198,Simone Fontecchio,DET,59,17.1,6.0,2.0,5.1,0.387,1.0,3.1,0.321,1.1,1.3,0.816,0.7,2.3,3.0,0.9,0.4,0.2,0.8,1.3
199,Scoot Henderson,POR,59,26.8,13.0,4.4,10.3,0.432,1.6,4.3,0.369,2.5,3.3,0.772,0.7,2.3,3.0,5.1,1.1,0.2,2.6,2.8
200,Corey Kispert,WAS,59,26.4,11.6,4.2,9.4,0.45,2.0,5.5,0.365,1.2,1.4,0.845,0.6,2.4,3.0,1.7,0.4,0.2,1.1,1.6
