#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
23,"Jaren Jackson, Jr.",MEM,5,25.5,22.0,8.2,14.4,0.569,2.0,4.2,0.476,3.6,5.0,0.72,0.6,3.4,4.0,1.6,1.0,1.4,1.2,3.2
24,Nicolas Claxton,BRK,5,30.3,8.6,4.2,6.8,0.618,0.0,0.2,0.0,0.2,0.8,0.25,2.0,4.4,6.4,4.2,0.8,1.4,1.2,2.8
25,Kristaps Porzingis,BOS,5,31.0,17.8,6.6,13.6,0.485,2.2,5.6,0.393,2.4,3.6,0.667,1.2,4.4,5.6,1.4,1.2,1.4,2.2,3.0
26,Alex Sarr,WAS,5,27.2,12.8,4.6,13.6,0.338,1.2,4.2,0.286,2.4,3.8,0.632,2.6,5.6,8.2,2.8,0.2,1.4,1.6,1.8
27,Jaxson Hayes,LAL,5,26.4,9.6,3.6,4.6,0.783,0.0,0.0,0.0,2.4,3.2,0.75,2.0,4.0,6.0,1.0,0.2,1.4,1.4,3.4
28,Nicolas Batum,LAC,5,29.6,9.0,3.0,5.6,0.536,2.6,5.0,0.52,0.4,0.4,1.0,0.4,2.6,3.0,0.6,1.0,1.4,0.8,1.6
29,Mohamed Bamba,NOP,5,13.5,5.6,2.0,4.0,0.5,1.0,2.2,0.455,0.6,0.8,0.75,1.2,3.4,4.6,0.4,0.0,1.4,0.6,2.2
30,Quinten Post,GOS,5,19.7,7.2,2.8,7.6,0.368,1.6,3.8,0.421,0.0,0.4,0.0,1.0,3.4,4.4,1.4,0.6,1.4,1.0,3.0
31,Taylor Hendricks,UTA,3,24.8,4.7,1.3,6.0,0.222,1.0,4.0,0.25,1.0,1.3,0.75,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7
32,Shai Gilgeous-Alexander,OKC,5,36.1,38.2,13.2,24.2,0.545,3.0,7.8,0.385,8.8,9.0,0.978,1.2,3.4,4.6,6.8,1.0,1.2,3.0,2.8
33,Ivica Zubac,LAC,5,38.8,21.0,9.8,16.0,0.613,0.0,0.0,0.0,1.4,2.6,0.538,3.4,9.4,12.8,2.8,0.2,1.2,0.8,2.8
34,Onyeka Okongwu,ATL,5,30.8,12.8,5.2,9.6,0.542,0.8,1.8,0.444,1.6,1.8,0.889,5.0,5.6,10.6,2.0,1.0,1.2,0.8,3.0
35,Evan Mobley,CLE,5,32.8,17.8,6.6,12.0,0.55,1.0,3.0,0.333,3.6,5.6,0.643,2.4,7.0,9.4,3.6,0.8,1.2,3.0,2.2
36,Jalen Duren,DET,5,27.6,13.8,5.4,8.0,0.675,0.0,0.0,0.0,3.0,4.6,0.652,2.6,8.0,10.6,2.0,1.2,1.2,1.6,4.0
37,Kyrie Irving,DAL,5,31.6,23.0,8.2,19.2,0.427,2.0,7.0,0.286,4.6,4.6,1.0,1.6,3.8,5.4,3.4,1.4,1.2,1.8,1.6
38,Deandre Ayton,POR,5,29.0,13.4,5.4,11.8,0.458,0.0,0.2,0.0,2.6,3.2,0.813,3.8,6.4,10.2,2.0,0.6,1.2,1.8,3.0
39,Brandon Clarke,MEM,5,21.9,10.2,4.2,7.0,0.6,0.0,0.0,0.0,1.8,2.2,0.818,2.6,4.4,7.0,1.2,1.0,1.2,0.4,2.6
40,Naz Reid,MIN,5,30.9,15.8,6.2,13.0,0.477,3.2,7.4,0.432,0.2,0.4,0.5,0.8,5.6,6.4,2.6,0.4,1.2,2.0,2.8
41,Karlo Matkovic,NOP,5,21.8,10.0,4.0,6.4,0.625,0.6,1.8,0.333,1.4,2.0,0.7,1.8,4.6,6.4,1.8,0.6,1.2,0.6,2.4
42,Grant Williams,CHA,5,34.1,11.4,3.6,8.2,0.439,1.4,3.8,0.368,2.8,3.0,0.933,1.6,5.0,6.6,2.4,0.6,1.2,1.4,2.4
43,Brook Lopez,MIL,5,29.8,10.6,4.0,7.0,0.571,1.2,3.0,0.4,1.4,1.4,1.0,2.0,4.6,6.6,1.0,0.6,1.2,1.2,2.0
44,Zach Edey,MEM,5,22.2,8.6,4.0,8.2,0.488,0.2,0.2,1.0,0.4,0.6,0.667,4.6,3.8,8.4,0.8,0.4,1.2,0.4,2.2
45,Luke Kornet,BOS,5,22.1,6.2,2.6,3.6,0.722,0.0,0.0,0.0,1.0,2.0,0.5,3.2,2.6,5.8,1.6,0.4,1.2,0.8,2.0
46,Matas Buzelis,CHI,5,29.4,13.4,5.4,11.8,0.458,1.2,5.0,0.24,1.4,1.4,1.0,1.4,4.0,5.4,2.0,0.2,1.2,1.6,3.4
47,Keon Ellis,SAC,5,29.6,7.6,3.0,8.2,0.366,1.2,4.8,0.25,0.4,0.4,1.0,0.6,2.4,3.0,2.0,1.6,1.2,0.2,3.4
48,Mohamed Bamba,NOP,5,11.7,6.2,2.2,3.8,0.579,1.0,1.8,0.556,0.8,1.2,0.667,1.0,2.6,3.6,0.4,0.0,1.2,0.6,1.8
49,Alex Reese,PHL,5,13.0,3.8,1.4,3.2,0.438,0.4,2.0,0.2,0.6,1.0,0.6,1.0,2.6,3.6,0.2,1.0,1.2,0.6,1.4
50,Zeke Nnaji,DEN,5,15.5,3.8,1.2,2.6,0.462,0.4,1.0,0.4,1.0,1.6,0.625,0.8,1.4,2.2,0.6,0.4,1.2,0.8,1.4
51,Kevin Durant,PHX,5,40.6,27.6,9.4,17.8,0.528,3.4,6.4,0.531,5.4,5.8,0.931,0.4,7.0,7.4,4.4,0.4,1.0,3.8,1.4
52,Jonas Valanciunas,SAC,5,29.2,13.4,5.6,11.0,0.509,0.0,0.6,0.0,2.2,2.8,0.786,3.2,9.6,12.8,4.6,1.0,1.0,1.6,3.2
53,Desmond Bane,MEM,5,35.1,19.8,7.8,17.2,0.453,1.8,4.8,0.375,2.4,2.8,0.857,0.4,8.2,8.6,5.4,1.4,1.0,1.2,2.6
54,Devin Vassell,SAS,5,34.1,20.0,7.6,15.4,0.494,3.6,8.0,0.45,1.2,1.2,1.0,0.8,5.4,6.2,3.8,2.4,1.0,1.2,2.4
55,Jaden McDaniels,MIN,5,34.3,18.2,8.0,13.6,0.588,1.8,4.4,0.409,0.4,0.4,1.0,2.2,4.0,6.2,3.6,1.4,1.0,0.6,2.0
56,Tyler Herro,MIA,5,35.3,22.2,9.0,18.0,0.5,2.4,6.4,0.375,1.8,2.4,0.75,0.4,4.8,5.2,5.6,1.2,1.0,2.0,0.6
57,Rudy Gobert,MIN,5,30.2,14.8,5.8,8.4,0.69,0.0,0.0,0.0,3.2,4.2,0.762,4.2,6.0,10.2,2.2,0.6,1.0,1.2,2.8
58,Al Horford,BOS,5,35.0,13.6,4.8,9.6,0.5,2.2,5.2,0.423,1.8,2.0,0.9,1.8,6.8,8.6,3.2,1.4,1.0,1.4,1.2
59,Joel Embiid,PHL,5,31.2,21.2,5.8,14.6,0.397,1.2,4.8,0.25,8.4,9.6,0.875,2.0,6.2,8.2,5.0,0.4,1.0,3.2,2.2
60,Scottie Barnes,TOR,5,28.8,16.2,5.8,15.8,0.367,0.4,2.6,0.154,4.2,5.4,0.778,3.4,5.2,8.6,4.2,2.0,1.0,2.4,1.4
61,Orlando Robinson,TOR,5,26.3,10.8,4.0,9.2,0.435,0.8,1.6,0.5,2.0,2.4,0.833,4.2,4.2,8.4,3.0,0.8,1.0,1.6,2.2
62,Trey Murphy III,NOP,5,35.1,21.2,7.6,15.8,0.481,1.8,6.8,0.265,4.2,5.0,0.84,1.4,3.6,5.0,2.4,0.8,1.0,2.6,1.8
63,Cason Wallace,OKC,5,25.6,9.8,3.4,6.2,0.548,1.2,2.8,0.429,1.8,2.0,0.9,0.8,2.4,3.2,3.4,1.8,1.0,1.2,1.4
64,Jarred Vanderbilt,LAL,5,23.0,6.6,2.8,5.0,0.56,0.6,2.0,0.3,0.4,0.6,0.667,2.6,4.6,7.2,1.2,1.2,1.0,0.6,2.0
65,Clint Capela,ATL,5,16.9,7.4,3.4,7.0,0.486,0.0,0.0,0.0,0.6,1.2,0.5,3.2,3.8,7.0,0.8,1.0,1.0,0.2,1.8
66,Bismack Biyombo,SAS,5,19.3,7.0,3.2,4.4,0.727,0.0,0.0,0.0,0.6,1.6,0.375,2.0,4.6,6.6,1.0,0.8,1.0,1.0,1.8
67,Ausar Thompson,DET,5,23.9,9.2,3.8,7.8,0.487,0.0,0.4,0.0,1.6,2.2,0.727,3.4,2.2,5.6,1.8,1.4,1.0,1.4,3.4
68,Jalen Smith,CHI,5,18.1,7.4,2.8,7.2,0.389,1.0,4.2,0.238,0.8,1.2,0.667,1.6,5.6,7.2,1.4,0.6,1.0,0.6,2.4
69,Colin Castleton,TOR,5,25.7,4.6,2.0,4.8,0.417,0.0,0.2,0.0,0.6,1.0,0.6,2.8,4.6,7.4,2.0,0.6,1.0,1.2,3.0
70,Jericho Sims,MIL,5,15.5,4.0,2.0,2.4,0.833,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.4,5.2,0.8,0.4,1.0,1.0,1.0
71,Toumani Camara,POR,5,33.8,9.4,3.2,9.8,0.327,1.4,5.4,0.259,1.6,2.6,0.615,1.6,3.0,4.6,3.0,1.2,1.0,1.2,3.4
72,Day'Ron Sharpe,BRK,5,17.7,4.8,2.0,4.4,0.455,0.2,0.6,0.333,0.6,0.8,0.75,1.8,3.4,5.2,0.8,0.8,1.0,0.8,1.6
73,Tristan Vukcevic,WAS,5,14.8,8.0,2.8,7.2,0.389,1.0,4.0,0.25,1.4,1.6,0.875,1.0,3.0,4.0,0.8,0.4,1.0,1.0,2.6
74,DaQuan Jeffries,CHA,5,27.3,8.6,3.2,7.0,0.457,1.6,4.2,0.381,0.6,0.8,0.75,0.6,0.8,1.4,1.2,0.6,1.0,0.6,2.8
75,James Huff,MEM,5,10.7,5.4,2.0,4.8,0.417,1.4,3.6,0.389,0.0,0.0,0.0,0.2,2.0,2.2,0.6,0.2,1.0,0.2,1.0
76,Goga Bitadze,ORL,5,14.2,3.6,1.0,2.0,0.5,0.2,0.6,0.333,1.4,2.4,0.583,1.4,1.0,2.4,1.6,0.0,1.0,0.6,2.8
77,Nikola Jokic,DEN,5,40.4,29.2,12.0,21.2,0.566,1.6,5.4,0.296,3.6,5.6,0.643,3.2,11.8,15.0,9.8,1.4,0.8,3.4,3.2
78,Jayson Tatum,BOS,5,39.4,34.0,12.2,25.2,0.484,4.0,11.8,0.339,5.6,6.4,0.875,1.8,9.0,10.8,6.8,1.0,0.8,4.0,3.2
79,LeBron James,LAL,5,36.9,26.4,10.0,20.4,0.49,2.0,7.4,0.27,4.4,5.4,0.815,1.2,9.2,10.4,7.0,0.8,0.8,3.6,1.8
80,Jalen Williams,OKC,5,30.4,24.6,8.4,16.2,0.519,2.4,5.2,0.462,5.4,6.2,0.871,0.4,4.8,5.2,6.4,1.2,0.8,1.4,1.6
81,Zion Williamson,NOP,5,29.6,24.6,10.2,17.6,0.58,0.0,0.2,0.0,4.2,5.8,0.724,1.8,4.6,6.4,6.6,1.2,0.8,2.8,2.2
82,Alperen Sengun,HOU,5,34.8,20.2,8.4,12.0,0.7,0.4,0.4,1.0,3.0,4.4,0.682,3.2,4.4,7.6,6.4,1.2,0.8,4.2,3.6
83,Amen Thompson,HOU,5,36.5,16.0,7.4,12.4,0.597,0.2,1.6,0.125,1.0,2.4,0.417,3.6,6.8,10.4,5.0,0.4,0.8,2.2,1.8
84,Bobby Portis,MIL,5,29.8,16.4,6.8,15.2,0.447,1.6,4.4,0.364,1.2,1.4,0.857,2.6,9.0,11.6,4.2,0.6,0.8,1.2,3.0
85,Quentin Grimes,PHL,5,33.7,25.0,9.0,18.0,0.5,3.0,8.0,0.375,4.0,4.4,0.909,0.8,3.8,4.6,4.2,2.4,0.8,3.6,2.2
86,Jakob Poeltl,TOR,5,22.7,14.6,6.0,8.8,0.682,0.0,0.0,0.0,2.6,2.8,0.929,2.4,4.0,6.4,3.0,1.8,0.8,2.0,3.0
87,Caris LeVert,ATL,5,29.5,19.0,7.6,13.8,0.551,2.6,6.2,0.419,1.2,1.6,0.75,0.4,2.6,3.0,3.2,1.0,0.8,1.0,1.2
88,Jaylen Brown,BOS,5,38.9,21.4,7.8,19.6,0.398,1.0,4.8,0.208,4.8,6.0,0.8,1.0,5.4,6.4,5.4,2.2,0.8,3.0,2.6
89,Paul George,PHL,5,36.0,16.6,6.2,14.0,0.443,2.2,6.6,0.333,2.0,2.6,0.769,0.8,5.6,6.4,4.2,2.4,0.8,3.0,2.2
90,Russell Westbrook,DEN,5,31.6,15.6,6.2,12.4,0.5,2.0,4.6,0.435,1.2,1.6,0.75,2.6,3.0,5.6,4.0,1.2,0.8,2.6,2.2
91,Tari Eason,HOU,5,28.0,13.8,5.8,12.8,0.453,1.6,5.2,0.308,0.6,0.8,0.75,2.6,4.4,7.0,2.4,1.4,0.8,1.8,2.2
92,Brandon Ingram,NOP,5,32.4,20.2,7.0,15.4,0.455,2.2,4.8,0.458,4.0,5.0,0.8,0.6,3.4,4.0,5.0,1.2,0.8,4.6,2.4
93,Kelly Olynyk,NOP,5,25.9,11.4,4.0,8.0,0.5,1.0,2.2,0.455,2.4,3.4,0.706,1.6,4.0,5.6,3.6,0.8,0.8,1.6,2.8
94,Andre Drummond,PHL,5,21.6,9.6,4.0,9.2,0.435,0.4,1.4,0.286,1.2,1.6,0.75,3.4,5.2,8.6,1.4,0.6,0.8,0.4,2.4
95,Josh Okogie,CHA,5,23.4,11.8,3.8,8.4,0.452,1.2,3.6,0.333,3.0,3.8,0.789,1.6,2.4,4.0,1.8,2.8,0.8,1.6,1.8
96,Jaylin Williams,OKC,5,16.9,7.0,2.4,4.6,0.522,1.8,3.4,0.529,0.4,1.0,0.4,0.4,4.6,5.0,2.6,0.6,0.8,0.6,1.2
97,D'Angelo Russell,BRK,5,25.0,11.6,4.0,10.4,0.385,2.0,6.8,0.294,1.6,2.4,0.667,0.4,1.6,2.0,5.4,1.0,0.8,1.4,1.6
98,Keegan Murray,SAC,5,33.2,13.4,5.2,10.8,0.481,2.2,5.8,0.379,0.8,0.8,1.0,1.8,3.2,5.0,1.2,0.2,0.8,0.6,3.0
99,Kris Dunn,LAC,5,28.4,5.8,2.6,5.4,0.481,0.6,2.2,0.273,0.0,0.0,0.0,0.4,2.2,2.6,4.2,2.4,0.8,0.8,2.4
100,Grayson Allen,PHX,5,23.3,10.0,3.0,5.2,0.577,2.0,3.6,0.556,2.0,2.6,0.769,0.2,1.2,1.4,2.8,0.6,0.8,1.0,1.4
101,Bilal Coulibaly,WAS,5,29.0,10.6,4.0,10.0,0.4,1.0,3.4,0.294,1.6,2.2,0.727,2.8,2.6,5.4,1.6,1.6,0.8,1.8,1.4
102,Ziaire Williams,BRK,5,27.5,11.4,3.8,9.4,0.404,2.4,7.2,0.333,1.4,1.4,1.0,1.4,3.0,4.4,1.6,0.6,0.8,0.6,3.0
103,Alex Caruso,OKC,5,17.2,9.6,3.6,5.8,0.621,1.2,2.8,0.429,1.2,1.4,0.857,0.2,1.4,1.6,1.2,1.2,0.8,1.0,0.6
104,Justin Champagnie,WAS,5,20.8,7.0,2.4,6.2,0.387,1.0,3.2,0.313,1.2,1.2,1.0,1.6,4.0,5.6,1.2,0.6,0.8,0.6,1.6
105,Neemias Queta,BOS,5,16.1,5.6,2.8,4.8,0.583,0.0,0.2,0.0,0.0,0.0,0.0,2.2,4.2,6.4,1.4,0.2,0.8,1.2,1.8
106,Kevon Looney,GOS,5,14.2,3.8,1.6,3.2,0.5,0.0,0.2,0.0,0.6,1.2,0.5,1.2,3.8,5.0,1.6,0.4,0.8,0.4,2.0
107,Zaccharie Risacher,ATL,5,24.8,10.8,4.4,9.8,0.449,1.8,5.0,0.36,0.2,0.4,0.5,0.8,3.4,4.2,0.8,0.2,0.8,1.8,1.0
108,Jaylen Nowell,NOP,5,25.6,9.2,3.6,10.4,0.346,1.0,3.8,0.263,1.0,1.6,0.625,1.0,2.6,3.6,3.2,0.0,0.8,1.0,1.4
109,Jonathan Isaac,ORL,5,12.8,4.6,1.6,3.2,0.5,0.8,1.8,0.444,0.6,0.8,0.75,0.8,3.2,4.0,0.4,0.8,0.8,0.6,1.6
110,Duop Reath,POR,5,17.6,4.2,1.4,5.6,0.25,1.0,5.0,0.2,0.4,0.4,1.0,1.0,1.6,2.6,1.2,1.0,0.8,0.6,0.8
111,Maxi Kleber,DAL,5,16.2,4.2,1.4,4.6,0.304,0.4,2.6,0.154,1.0,1.4,0.714,0.8,1.2,2.0,2.4,0.2,0.8,0.6,1.6
112,Kevin Knox II,GOS,5,8.2,3.8,1.4,3.4,0.412,0.4,1.6,0.25,0.6,0.8,0.75,1.0,0.8,1.8,0.8,0.2,0.8,0.2,0.8
113,Peyton Watson,DEN,5,17.4,5.8,2.2,4.6,0.478,1.4,2.6,0.538,0.0,0.4,0.0,0.0,1.8,1.8,0.8,0.0,0.8,0.6,2.6
114,Oso Ighodaro,PHX,5,7.6,1.6,0.8,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,1.8,0.4,0.0,0.8,0.6,0.8
115,James Harden,LAC,5,39.3,31.0,8.6,19.6,0.439,4.2,11.0,0.382,9.6,11.8,0.814,0.8,4.8,5.6,10.2,1.0,0.6,4.6,1.4
116,Josh Giddey,CHI,5,35.6,22.2,7.6,15.8,0.481,1.4,4.4,0.318,5.6,6.8,0.824,1.4,8.6,10.0,8.8,0.6,0.6,2.4,2.0
117,Karl-Anthony Towns,NYK,5,36.5,20.2,6.6,14.4,0.458,2.0,5.4,0.37,5.0,6.2,0.806,2.8,8.4,11.2,2.0,1.2,0.6,3.0,4.0
118,Kawhi Leonard,LAC,5,38.0,24.0,9.4,20.0,0.47,2.0,6.8,0.294,3.2,4.4,0.727,1.8,4.8,6.6,2.8,1.2,0.6,2.0,2.0
119,Zach Collins,CHI,5,24.8,12.8,5.0,8.2,0.61,1.4,3.2,0.438,1.4,1.6,0.875,2.2,6.4,8.6,2.6,0.8,0.6,1.6,2.8
120,Mikal Bridges,NYK,5,39.1,18.2,7.4,12.8,0.578,0.8,2.8,0.286,2.6,2.8,0.929,1.0,2.6,3.6,4.8,0.8,0.6,1.8,2.4
121,Klay Thompson,DAL,5,31.8,21.4,7.6,17.8,0.427,3.8,9.8,0.388,2.4,2.4,1.0,0.6,3.2,3.8,3.8,0.4,0.6,1.0,0.8
122,OG Anunoby,NYK,5,40.7,21.4,7.4,17.4,0.425,3.2,8.6,0.372,3.4,4.6,0.739,2.2,3.6,5.8,3.2,1.6,0.6,2.2,2.8
123,Tre Jones,CHI,5,31.5,12.6,5.4,10.0,0.54,0.6,1.2,0.5,1.2,1.6,0.75,1.0,3.2,4.2,6.0,0.6,0.6,1.0,1.8
124,Donte DiVincenzo,MIN,5,27.6,14.0,5.0,9.8,0.51,3.4,7.0,0.486,0.6,1.2,0.5,0.6,3.6,4.2,4.4,0.6,0.6,1.0,2.4
125,"Michael Porter, Jr.",DEN,5,36.9,16.0,6.4,13.4,0.478,1.6,5.8,0.276,1.6,2.2,0.727,1.6,7.2,8.8,1.4,0.4,0.6,0.8,2.6
126,Ben Simmons,LAC,5,21.1,6.8,2.8,4.8,0.583,0.0,0.0,0.0,1.2,1.4,0.857,1.2,4.0,5.2,5.0,1.4,0.6,0.4,2.2
127,Christian Braun,DEN,5,35.3,15.8,5.6,11.4,0.491,2.4,4.6,0.522,2.2,3.0,0.733,1.2,2.6,3.8,3.8,0.4,0.6,1.0,2.0
128,Kessler Edwards,DAL,5,29.7,13.4,5.2,8.6,0.605,1.6,2.6,0.615,1.4,1.6,0.875,1.0,3.4,4.4,2.2,1.2,0.6,0.8,2.8
129,Nick Richards,PHX,5,22.9,12.4,5.6,7.8,0.718,0.0,0.0,0.0,1.2,1.4,0.857,2.0,6.2,8.2,0.8,0.0,0.6,1.2,2.8
130,Jalen Johnson,ATL,5,30.8,12.8,5.2,12.2,0.426,0.2,2.2,0.091,2.2,3.0,0.733,1.2,7.4,8.6,2.6,1.6,0.6,2.4,1.0
131,Vit Krejci,ATL,5,22.5,10.0,3.4,6.0,0.567,2.6,5.0,0.52,0.6,1.2,0.5,0.2,4.0,4.2,3.6,0.6,0.6,1.0,1.8
132,"Scotty Pippen, Jr.",MEM,5,23.5,11.0,3.6,7.0,0.514,1.4,2.8,0.5,2.4,2.8,0.857,1.0,1.8,2.8,3.4,2.6,0.6,1.8,2.2
133,Rui Hachimura,LAL,5,33.4,12.8,5.0,10.6,0.472,1.6,6.0,0.267,1.2,2.0,0.6,1.6,4.2,5.8,2.0,0.4,0.6,0.6,1.2
134,Killian Hayes,BRK,5,28.2,9.8,3.2,7.4,0.432,1.6,3.6,0.444,1.8,2.0,0.9,1.0,2.4,3.4,5.6,0.8,0.6,1.8,2.0
135,Brandon Miller,CHA,5,33.4,18.8,6.6,17.0,0.388,3.8,10.4,0.365,1.8,2.6,0.692,0.8,2.6,3.4,4.4,1.0,0.6,2.4,2.8
136,"Kelly Oubre, Jr.",PHL,5,32.1,18.0,6.8,14.2,0.479,1.4,3.8,0.368,3.0,4.6,0.652,1.2,2.2,3.4,2.2,1.6,0.6,1.6,3.0
137,Nickeil Alexander-Walker,MIN,5,24.0,9.6,3.4,7.2,0.472,2.0,4.6,0.435,0.8,1.0,0.8,0.4,2.4,2.8,2.4,1.2,0.6,0.4,0.2
138,Buddy Hield,GOS,5,24.2,13.0,4.8,10.4,0.462,3.0,7.6,0.395,0.4,0.6,0.667,0.8,2.8,3.6,2.4,0.8,0.6,1.8,1.0
139,Moses Brown,DAL,5,14.7,9.4,4.2,5.8,0.724,0.0,0.0,0.0,1.0,1.2,0.833,1.6,4.6,6.2,0.4,0.8,0.6,1.0,2.2
140,Yves Missi,NOP,5,26.7,9.0,3.4,6.0,0.567,0.0,0.0,0.0,2.2,3.6,0.611,3.2,2.6,5.8,1.4,1.0,0.6,1.4,1.4
141,"Wendell Carter, Jr.",ORL,5,28.4,9.6,2.8,7.0,0.4,0.8,3.0,0.267,3.2,3.6,0.889,2.6,4.6,7.2,2.2,0.4,0.6,1.2,4.0
142,Miles McBride,NYK,5,29.7,9.0,3.0,9.8,0.306,1.8,5.4,0.333,1.2,1.8,0.667,0.8,2.2,3.0,5.0,1.8,0.6,0.8,2.6
143,Brandin Podziemski,GOS,5,24.3,10.2,3.8,10.4,0.365,1.6,5.2,0.308,1.0,1.2,0.833,1.4,3.8,5.2,3.0,0.6,0.6,1.0,1.4
144,Aaron Nesmith,IND,5,31.6,13.8,5.6,12.0,0.467,2.2,6.4,0.344,0.4,0.4,1.0,0.2,3.4,3.6,1.4,1.2,0.6,0.8,2.4
145,Tyrese Maxey,PHL,5,35.7,16.8,5.8,18.4,0.315,1.4,6.4,0.219,3.8,4.0,0.95,0.4,1.4,1.8,5.8,0.8,0.6,1.4,1.6
146,Cam Whitmore,HOU,5,12.5,7.6,2.6,5.8,0.448,1.0,2.0,0.5,1.4,1.6,0.875,1.0,1.8,2.8,1.0,0.6,0.6,0.0,0.4
147,Cody Williams,UTA,5,22.8,7.8,2.8,6.0,0.467,1.4,3.4,0.412,0.8,0.8,1.0,1.0,2.8,3.8,0.6,0.6,0.6,0.8,1.4
148,Dwight Powell,DAL,5,15.1,5.6,2.6,3.2,0.813,0.0,0.2,0.0,0.4,0.8,0.5,1.4,2.2,3.6,1.6,0.0,0.6,0.8,2.0
149,Mitchell Robinson,NYK,5,15.3,4.0,1.6,2.4,0.667,0.0,0.0,0.0,0.8,1.0,0.8,2.6,1.4,4.0,0.4,1.4,0.6,1.0,2.2
