#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
31,R.J. Barrett,TOR,51,33.1,21.6,8.1,17.1,0.472,1.9,5.3,0.361,3.5,5.5,0.649,1.0,5.5,6.5,5.7,0.8,0.3,3.0,2.5
32,Josh Hart,NYK,62,37.9,14.5,5.5,10.3,0.539,1.1,3.3,0.337,2.3,2.9,0.792,2.2,7.6,9.8,5.6,1.4,0.4,2.1,2.6
33,Desmond Bane,MEM,54,31.6,18.7,6.9,14.3,0.486,2.2,5.7,0.377,2.6,3.0,0.882,0.9,5.3,6.2,5.5,1.2,0.5,2.5,2.4
34,Jalen Williams,OKC,61,32.6,21.3,8.1,16.9,0.478,1.8,5.0,0.362,3.3,4.2,0.791,0.9,4.6,5.5,5.3,1.7,0.7,2.2,2.4
35,Dennis Schroder,DET,61,27.7,13.4,4.7,11.3,0.416,1.8,5.2,0.351,2.1,2.5,0.838,0.3,2.3,2.6,5.2,1.0,0.2,2.0,2.5
36,D'Angelo Russell,BRK,51,25.6,12.8,4.4,11.0,0.401,1.9,6.1,0.32,2.1,2.5,0.848,0.3,2.5,2.8,5.1,1.0,0.4,1.9,2.0
37,Scoot Henderson,POR,59,26.8,13.0,4.4,10.3,0.432,1.6,4.3,0.369,2.5,3.3,0.772,0.7,2.3,3.0,5.1,1.1,0.2,2.6,2.8
38,Andrew Nembhard,IND,48,28.8,10.3,3.9,8.2,0.471,0.8,2.5,0.311,1.8,2.2,0.794,0.5,2.6,3.2,5.1,1.4,0.2,1.8,2.4
39,Jalen Johnson,ATL,36,35.7,18.9,7.5,15.1,0.5,1.2,3.9,0.312,2.6,3.5,0.746,1.7,8.3,10.0,5.0,1.6,1.0,2.9,1.9
40,Alperen Sengun,HOU,62,31.5,19.2,7.5,15.0,0.502,0.3,1.3,0.247,3.9,5.6,0.693,3.3,7.0,10.3,4.9,1.1,0.8,2.6,2.9
41,Anfernee Simons,POR,63,32.8,19.3,6.9,16.0,0.43,3.1,8.3,0.369,2.5,2.7,0.908,0.3,2.4,2.8,4.8,0.9,0.1,2.1,1.7
42,Donovan Mitchell,CLE,60,31.2,24.2,8.4,18.6,0.451,3.5,9.0,0.384,4.0,4.9,0.819,0.7,3.6,4.3,4.8,1.3,0.2,2.1,2.0
43,Jaylen Brown,BOS,55,35.4,23.0,8.6,18.6,0.46,1.9,5.9,0.316,4.1,5.3,0.759,1.5,4.6,6.1,4.7,1.3,0.3,2.7,2.6
44,Julius Randle,MIN,54,32.5,18.9,6.6,13.9,0.474,1.5,4.6,0.323,4.2,5.2,0.817,2.2,5.0,7.2,4.7,0.7,0.2,2.9,2.5
45,Jordan Poole,WAS,55,30.9,21.0,6.8,16.2,0.421,3.5,9.4,0.374,3.8,4.3,0.879,0.5,2.8,3.3,4.7,1.4,0.5,3.2,3.2
46,Davion Mitchell,MIA,58,26.1,6.9,2.7,5.8,0.456,1.1,2.7,0.386,0.6,0.9,0.654,0.4,1.6,2.0,4.6,0.8,0.2,1.7,2.5
47,Franz Wagner,ORL,48,33.0,24.0,8.9,19.0,0.468,1.7,5.7,0.304,4.5,5.3,0.854,0.9,4.5,5.4,4.6,1.3,0.4,2.2,2.6
48,Kyrie Irving,DAL,50,36.1,24.7,8.9,18.9,0.473,2.9,7.2,0.401,3.9,4.3,0.916,1.2,3.6,4.8,4.6,1.3,0.5,2.2,2.0
49,Anthony Edwards,MIN,64,36.4,27.2,9.0,20.4,0.442,4.1,10.1,0.406,5.1,6.1,0.835,0.8,5.2,6.0,4.6,1.1,0.6,3.3,1.8
50,Ayo Dosunmu,CHI,46,30.3,12.3,4.8,9.8,0.492,1.3,4.1,0.328,1.3,1.7,0.785,0.6,2.9,3.5,4.5,0.9,0.4,1.5,2.3
51,Mike Conley,MIN,57,24.7,8.3,2.6,6.7,0.392,1.8,4.5,0.405,1.2,1.3,0.92,0.5,2.1,2.6,4.5,1.2,0.2,1.1,1.6
52,T.J. McConnell,IND,61,17.9,9.5,4.2,8.1,0.523,0.2,0.7,0.31,0.8,1.0,0.746,0.5,1.9,2.4,4.5,1.2,0.3,1.4,1.0
53,Coby White,CHI,59,33.0,19.3,6.6,15.0,0.438,3.0,8.3,0.363,3.1,3.5,0.902,0.3,3.2,3.5,4.5,1.0,0.2,2.3,2.2
54,Bam Adebayo,MIA,63,34.5,17.7,6.8,14.0,0.488,0.8,2.7,0.31,3.2,4.3,0.754,2.5,7.5,10.0,4.4,1.3,0.7,2.1,2.2
55,Derrick White,BOS,63,33.8,16.7,5.7,12.7,0.446,3.5,9.0,0.391,1.8,2.1,0.852,0.9,3.5,4.3,4.4,0.9,1.1,1.6,1.9
56,Zach LaVine,SAC,58,34.8,23.7,8.6,16.6,0.514,3.2,7.2,0.443,3.4,4.1,0.823,0.3,4.3,4.6,4.3,0.9,0.2,2.9,1.4
57,Collin Sexton,UTA,51,28.2,18.2,6.5,13.6,0.473,1.8,4.5,0.402,3.5,4.0,0.881,1.1,1.8,2.9,4.3,0.7,0.1,2.6,2.2
58,Kevin Durant,PHX,53,37.1,26.8,9.7,18.4,0.529,2.5,6.0,0.413,4.9,5.9,0.83,0.4,5.8,6.2,4.3,0.8,1.3,3.1,1.7
59,"Scotty Pippen, Jr.",MEM,65,20.2,9.1,3.4,7.1,0.471,1.0,2.6,0.36,1.5,2.1,0.706,0.8,2.4,3.2,4.2,1.3,0.4,1.7,2.5
60,Dyson Daniels,ATL,61,34.0,14.1,5.9,12.2,0.483,1.1,3.1,0.349,1.1,1.9,0.598,1.6,4.0,5.6,4.1,3.0,0.7,1.9,2.5
61,DeMar DeRozan,SAC,60,35.9,22.2,8.1,16.6,0.486,1.1,3.1,0.344,4.9,5.6,0.878,0.6,3.4,4.0,4.1,1.0,0.4,1.4,1.9
62,Bub Carrington,WAS,65,29.3,9.3,3.4,8.5,0.403,1.6,4.7,0.344,0.8,1.0,0.841,0.4,3.5,4.0,4.0,0.7,0.2,1.6,2.4
63,Jaden Ivey,DET,30,29.9,17.6,6.3,13.8,0.46,2.1,5.1,0.409,2.8,3.9,0.733,1.3,2.8,4.1,4.0,0.9,0.4,3.0,2.2
64,C.J. McCollum,NOP,51,32.8,21.2,7.9,17.7,0.448,3.1,8.1,0.381,2.3,3.1,0.734,0.7,3.0,3.7,3.9,0.7,0.5,1.8,2.3
65,Miles Bridges,CHA,51,32.5,21.4,7.7,17.5,0.442,2.4,7.1,0.332,3.6,4.1,0.872,1.1,6.7,7.9,3.8,0.8,0.7,2.1,1.6
66,Spencer Dinwiddie,DAL,65,25.7,10.3,3.3,8.1,0.409,1.4,4.0,0.336,2.3,2.9,0.813,0.2,2.2,2.4,3.8,0.8,0.2,1.2,1.5
67,Donte DiVincenzo,MIN,48,26.5,11.6,3.9,9.5,0.413,2.8,7.1,0.394,0.9,1.2,0.786,0.5,3.3,3.8,3.7,1.2,0.2,1.6,1.7
68,Jamal Shead,TOR,60,17.9,6.2,2.4,5.8,0.418,0.8,2.5,0.327,0.5,0.7,0.756,0.4,1.0,1.3,3.7,0.5,0.1,1.5,2.0
69,Jalen Suggs,ORL,35,28.6,16.2,5.6,13.7,0.41,2.2,6.9,0.314,2.8,3.1,0.882,0.7,3.4,4.0,3.7,1.5,0.9,2.9,2.8
70,Victor Wembanyama,SAS,46,33.2,24.3,8.9,18.6,0.476,3.1,8.8,0.352,3.4,4.1,0.836,1.8,9.2,11.0,3.7,1.1,3.8,3.2,2.3
71,Amen Thompson,HOU,60,32.5,14.0,5.5,10.0,0.553,0.3,1.3,0.256,2.6,3.8,0.693,2.8,5.6,8.3,3.6,1.3,1.3,2.1,2.3
72,Brandon Miller,CHA,27,34.2,21.0,7.3,18.2,0.403,3.9,10.9,0.355,2.5,2.9,0.861,0.9,3.9,4.9,3.6,1.1,0.7,2.8,2.7
73,Trey Murphy III,NOP,51,35.6,21.6,7.3,16.1,0.454,3.0,8.4,0.361,4.0,4.5,0.886,0.9,4.2,5.1,3.6,1.1,0.7,2.0,2.1
74,Deni Avdija,POR,61,29.0,15.3,5.0,10.8,0.466,1.5,4.3,0.347,3.7,4.9,0.768,1.3,5.4,6.7,3.6,0.9,0.5,2.6,2.4
75,Jrue Holiday,BOS,50,30.3,10.7,4.0,9.0,0.438,1.7,5.0,0.337,1.1,1.2,0.9,1.2,3.1,4.3,3.6,1.0,0.4,1.3,1.6
76,Stephon Castle,SAS,63,25.5,13.4,4.9,11.4,0.425,1.1,4.0,0.283,2.6,3.7,0.713,1.0,2.2,3.2,3.5,0.9,0.2,1.9,2.0
77,Mikal Bridges,NYK,65,37.9,17.5,7.2,14.6,0.495,2.1,6.0,0.35,0.9,1.2,0.763,0.9,2.3,3.2,3.5,0.9,0.6,1.5,1.5
78,Anthony Davis,DAL,43,34.2,25.7,9.5,18.0,0.528,0.7,2.2,0.313,6.0,7.6,0.786,2.9,9.1,12.0,3.4,1.3,2.2,2.2,1.9
79,Payton Pritchard,BOS,65,28.0,14.1,4.9,10.5,0.471,3.3,7.8,0.417,0.9,1.1,0.857,1.3,2.4,3.7,3.4,0.8,0.2,0.9,1.5
80,Brandin Podziemski,GOS,50,25.4,10.1,3.8,8.9,0.427,1.4,4.3,0.319,1.1,1.5,0.757,1.0,3.8,4.9,3.4,1.1,0.2,1.1,1.5
81,Luke Kennard,MEM,51,22.5,9.7,3.4,7.0,0.489,2.0,4.3,0.464,0.9,1.0,0.885,0.6,2.2,2.8,3.4,0.7,0.1,1.1,0.9
82,Caris LeVert,ATL,51,25.0,11.9,4.3,9.0,0.474,1.7,4.4,0.392,1.6,2.3,0.713,0.6,2.5,3.1,3.4,0.9,0.5,1.2,1.5
83,Bilal Coulibaly,WAS,59,33.0,12.3,4.5,10.6,0.421,1.1,3.8,0.281,2.3,3.1,0.746,1.5,3.4,5.0,3.4,1.3,0.7,2.1,2.4
84,Nikola Vucevic,CHI,58,31.8,18.8,7.7,14.4,0.534,1.7,4.5,0.386,1.7,2.1,0.811,2.3,7.9,10.2,3.3,0.8,0.6,1.7,2.4
85,Pascal Siakam,IND,64,32.9,20.8,8.0,15.2,0.524,1.7,4.3,0.401,3.1,4.1,0.747,1.7,5.5,7.2,3.3,0.9,0.5,1.3,2.5
86,Ty Jerome,CLE,60,19.6,11.9,4.3,8.5,0.504,1.5,3.5,0.438,1.9,2.1,0.902,0.7,1.9,2.6,3.3,1.2,0.0,1.3,1.5
87,Jalen Green,HOU,66,33.2,21.1,7.5,17.5,0.425,2.9,8.2,0.356,3.3,4.0,0.832,0.5,3.9,4.5,3.3,0.9,0.3,2.6,1.6
88,"Kevin Porter, Jr.",MIL,59,18.8,9.4,3.7,8.5,0.44,0.6,2.2,0.285,1.3,1.9,0.712,0.5,2.8,3.4,3.2,1.0,0.2,1.9,1.5
89,Karl-Anthony Towns,NYK,58,35.1,24.2,8.7,16.6,0.524,2.1,4.9,0.422,4.7,5.7,0.833,3.0,10.1,13.2,3.1,1.0,0.7,2.6,3.5
90,Evan Mobley,CLE,58,30.2,18.6,7.1,12.6,0.568,1.1,2.9,0.365,3.2,4.3,0.744,2.3,7.0,9.3,3.1,0.8,1.6,2.0,2.0
91,Kris Dunn,LAC,59,24.1,6.2,2.6,5.9,0.433,0.9,2.9,0.305,0.2,0.3,0.563,0.8,2.7,3.5,3.1,1.8,0.4,1.1,2.6
92,Anthony Black,ORL,63,23.8,8.9,3.1,7.5,0.413,0.7,2.3,0.306,2.0,2.7,0.746,0.6,2.1,2.7,3.1,1.0,0.5,1.7,2.1
93,Cameron Johnson,BRK,50,31.8,18.8,6.3,13.1,0.478,2.9,7.3,0.402,3.4,3.9,0.881,0.9,3.3,4.2,3.0,1.0,0.5,1.6,1.9
94,Devin Vassell,SAS,49,30.6,15.9,6.1,13.9,0.435,2.2,6.4,0.348,1.5,1.9,0.785,0.6,3.2,3.8,2.9,1.3,0.5,1.4,1.6
95,Cole Anthony,ORL,60,18.8,9.7,3.6,8.5,0.424,1.1,3.3,0.349,1.4,1.7,0.817,0.7,2.4,3.1,2.9,0.7,0.5,1.6,2.4
96,Nikola Jovic,MIA,46,25.1,10.7,3.7,8.2,0.456,1.7,4.6,0.371,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8
97,Jakob Poeltl,TOR,51,29.9,14.1,6.2,10.0,0.614,0.0,0.0,0.0,1.8,2.6,0.681,3.3,6.3,9.6,2.8,1.2,1.2,1.9,3.2
98,Santi Aldama,MEM,53,25.0,12.7,5.0,10.2,0.487,1.8,4.8,0.375,0.9,1.3,0.7,1.6,5.1,6.7,2.8,0.8,0.5,1.0,1.1
99,Naji Marshall,DAL,54,26.2,12.4,4.8,9.7,0.497,0.9,3.3,0.279,1.8,2.1,0.848,1.1,3.5,4.6,2.8,1.1,0.1,1.6,1.5
100,Miles McBride,NYK,55,24.3,9.2,3.3,8.1,0.411,1.7,4.7,0.371,0.9,1.1,0.817,0.7,1.7,2.5,2.7,1.0,0.3,0.7,1.5
101,Terry Rozier,MIA,57,27.0,11.5,4.2,10.5,0.401,1.5,5.0,0.305,1.6,1.8,0.857,0.7,3.1,3.8,2.7,0.6,0.2,1.3,1.3
102,Cameron Payne,NYK,59,14.2,6.9,2.5,5.9,0.413,1.3,3.5,0.367,0.7,0.8,0.891,0.2,1.2,1.4,2.6,0.6,0.2,0.7,1.5
103,Shaedon Sharpe,POR,59,30.5,17.5,6.5,14.6,0.449,2.0,6.2,0.318,2.4,3.1,0.8,0.9,3.2,4.1,2.6,0.7,0.2,2.0,1.7
104,Dereck Lively II,DAL,32,24.0,9.1,3.9,5.5,0.701,0.0,0.0,0.0,1.4,2.2,0.638,3.1,4.8,7.8,2.6,0.5,1.7,1.2,2.9
105,Jared McCain,PHL,23,25.7,15.3,5.5,11.9,0.46,2.2,5.8,0.383,2.1,2.4,0.875,0.6,1.9,2.4,2.6,0.7,0.0,1.6,1.6
106,Duncan Robinson,MIA,62,24.6,11.2,4.0,9.2,0.434,2.6,6.6,0.388,0.7,0.8,0.894,0.2,2.1,2.4,2.6,0.5,0.1,1.2,1.9
107,Cason Wallace,OKC,57,27.3,7.9,3.2,7.0,0.46,1.1,3.1,0.343,0.4,0.5,0.833,1.0,2.4,3.4,2.5,1.7,0.5,0.8,2.2
108,Nickeil Alexander-Walker,MIN,67,25.3,9.3,3.3,7.5,0.442,1.8,4.5,0.399,0.9,1.2,0.759,0.6,2.5,3.1,2.5,0.6,0.4,1.2,1.7
109,Jake LaRavia,SAC,60,20.4,6.8,2.4,5.1,0.472,0.9,2.1,0.419,1.2,1.8,0.67,1.4,2.6,4.1,2.5,0.9,0.4,1.3,1.9
110,Quentin Grimes,PHL,62,25.2,12.4,4.5,9.4,0.478,1.9,4.9,0.391,1.6,2.1,0.76,0.8,3.4,4.1,2.5,0.9,0.3,1.5,1.8
111,Ivica Zubac,LAC,64,32.7,16.2,7.2,11.6,0.622,0.0,0.0,0.0,1.8,2.8,0.635,3.7,8.8,12.5,2.5,0.8,1.2,1.6,2.2
112,Jalen Duren,DET,64,25.9,11.5,4.8,6.8,0.699,0.0,0.0,0.0,2.0,2.9,0.689,3.5,6.9,10.4,2.5,0.8,1.2,1.8,3.2
113,Andrew Wiggins,MIA,52,30.9,17.8,6.1,13.9,0.44,2.1,5.8,0.366,3.4,4.4,0.775,1.6,3.0,4.6,2.5,0.9,0.8,1.5,1.7
114,"Jaime Jaquez, Jr.",MIA,53,21.4,8.6,3.1,7.0,0.446,0.5,1.8,0.299,1.8,2.3,0.766,1.2,3.3,4.4,2.5,1.0,0.2,1.5,1.4
115,Kyshawn George,WAS,59,27.1,8.5,2.9,7.9,0.362,1.7,5.3,0.319,1.0,1.3,0.769,0.7,3.4,4.2,2.4,1.0,0.8,1.5,3.1
116,P.J. Washington,DAL,47,32.2,14.0,5.0,11.6,0.432,1.6,4.2,0.374,2.4,3.2,0.74,1.6,6.5,8.1,2.3,1.2,1.1,1.9,2.4
117,Christian Braun,DEN,65,33.4,15.2,5.9,10.4,0.565,1.1,2.8,0.383,2.3,2.8,0.824,1.2,3.8,5.1,2.3,1.1,0.5,0.9,2.2
118,Kyle Kuzma,MIL,48,29.6,14.7,5.7,13.4,0.423,1.4,4.7,0.288,2.0,3.3,0.628,0.8,5.4,6.2,2.3,0.5,0.2,2.3,1.7
119,Grant Williams,CHA,16,29.9,10.4,3.4,7.7,0.439,1.7,4.6,0.365,1.9,2.3,0.838,1.1,4.0,5.1,2.3,1.1,0.8,1.8,2.9
120,Cody Martin,CHA,39,24.8,7.8,3.0,6.9,0.433,1.0,3.2,0.323,0.9,1.3,0.694,1.0,3.5,4.5,2.3,1.1,0.7,1.1,1.8
121,Alex Sarr,WAS,50,26.9,11.9,4.5,11.4,0.391,1.5,4.8,0.314,1.5,2.3,0.629,1.8,4.9,6.7,2.3,0.6,1.6,1.5,2.3
122,Nicolas Claxton,BRK,58,27.2,10.2,4.5,8.2,0.549,0.0,0.3,0.063,1.2,2.3,0.53,2.2,5.2,7.4,2.3,0.9,1.5,1.2,2.2
123,Tobias Harris,DET,63,32.2,13.9,5.3,11.3,0.473,1.3,3.7,0.341,2.0,2.3,0.868,1.0,5.1,6.1,2.2,1.0,0.8,1.1,1.9
124,Royce O'Neale,PHX,60,25.4,9.4,3.3,7.7,0.431,2.4,5.8,0.415,0.3,0.4,0.731,0.8,4.0,4.8,2.2,1.0,0.5,0.9,2.0
125,Jonas Valanciunas,SAC,64,20.1,11.1,4.5,8.3,0.545,0.1,0.5,0.25,1.9,2.2,0.865,2.5,5.8,8.3,2.2,0.5,0.6,1.6,2.2
126,Bobby Portis,MIL,46,25.2,13.7,5.6,12.1,0.463,1.3,3.6,0.364,1.2,1.5,0.821,1.8,6.5,8.3,2.2,0.7,0.5,1.2,1.9
127,Marcus Sasser,DET,48,13.3,5.7,2.1,4.6,0.464,0.9,2.4,0.368,0.5,0.6,0.839,0.3,0.8,1.1,2.2,0.6,0.1,0.9,1.3
128,Onyeka Okongwu,ATL,59,26.5,12.6,5.0,8.8,0.571,0.5,1.6,0.299,2.0,2.8,0.732,3.1,5.4,8.4,2.2,0.8,0.9,1.1,2.5
129,Naz Reid,MIN,66,28.0,14.8,5.5,11.8,0.465,2.3,5.9,0.392,1.5,1.9,0.792,1.1,5.0,6.1,2.2,0.7,1.0,1.3,2.5
130,Norman Powell,LAC,46,33.0,23.8,8.3,16.7,0.494,3.3,7.7,0.424,4.0,4.8,0.821,0.4,3.1,3.5,2.2,1.3,0.2,2.0,1.9
131,"B.J. Boston, Jr.",NOP,42,23.6,10.7,4.0,9.1,0.436,1.2,3.3,0.35,1.6,2.0,0.788,0.7,2.5,3.2,2.2,1.3,0.2,1.2,1.7
132,Grayson Allen,PHX,53,24.8,10.7,3.4,7.6,0.45,2.4,5.6,0.434,1.5,1.8,0.811,0.5,2.6,3.1,2.2,0.9,0.4,1.1,1.5
133,OG Anunoby,NYK,59,36.7,16.6,6.2,13.2,0.468,2.2,6.1,0.365,2.1,2.6,0.794,1.4,3.4,4.8,2.2,1.4,0.9,1.4,2.3
134,Toumani Camara,POR,65,32.7,10.6,3.9,8.7,0.453,1.5,4.2,0.364,1.2,1.6,0.745,2.3,3.6,5.9,2.2,1.5,0.6,1.5,3.1
135,"Wendell Carter, Jr.",ORL,54,25.7,8.9,3.2,7.0,0.455,0.5,2.2,0.21,2.0,2.8,0.738,2.1,5.3,7.4,2.2,0.8,0.5,1.1,2.9
136,Kyle Anderson,MIA,48,14.6,5.0,1.9,4.4,0.443,0.4,1.2,0.368,0.6,0.9,0.689,0.9,2.3,3.1,2.2,0.6,0.5,0.5,1.2
137,"Jaren Jackson, Jr.",MEM,59,29.4,22.7,8.2,16.5,0.497,1.9,5.2,0.365,4.5,5.8,0.772,1.3,4.5,5.8,2.1,1.3,1.6,2.2,3.4
138,Klay Thompson,DAL,59,27.6,14.5,5.2,12.4,0.417,3.2,7.9,0.4,0.9,1.1,0.903,0.7,2.8,3.5,2.1,0.8,0.5,1.3,1.2
139,"Michael Porter, Jr.",DEN,63,33.7,18.3,7.0,13.8,0.506,2.5,6.3,0.401,1.9,2.5,0.745,1.8,5.1,7.0,2.1,0.6,0.4,1.3,1.9
140,Dalano Banton,POR,52,15.1,8.0,2.8,6.8,0.415,1.1,3.0,0.361,1.3,1.8,0.71,0.4,1.5,1.9,2.1,0.6,0.4,1.2,0.8
141,Jaden McDaniels,MIN,67,32.5,12.6,5.0,10.4,0.479,1.3,3.9,0.335,1.3,1.6,0.833,1.7,4.3,5.9,2.0,1.4,0.8,1.1,2.9
142,Taurean Prince,MIL,64,26.6,8.1,2.9,6.5,0.448,1.9,4.2,0.446,0.4,0.5,0.839,0.5,3.3,3.8,2.0,0.8,0.1,1.0,2.1
143,"Nick Smith, Jr.",CHA,46,21.9,8.8,3.4,8.9,0.382,1.5,4.8,0.305,0.5,0.5,0.917,0.2,1.8,2.0,2.0,0.3,0.1,1.3,1.3
144,Goga Bitadze,ORL,56,21.9,7.8,3.2,5.2,0.624,0.1,0.4,0.13,1.2,1.9,0.633,2.5,4.6,7.1,2.0,0.7,1.6,1.2,2.2
145,Guerschon Yabusele,PHL,60,26.5,10.5,3.8,7.7,0.501,1.5,3.8,0.388,1.4,1.8,0.743,1.9,3.5,5.4,2.0,0.8,0.4,1.3,2.4
146,Patrick Williams,CHI,47,25.8,9.0,3.2,8.5,0.377,1.6,4.4,0.349,1.1,1.4,0.746,0.7,3.2,4.0,2.0,0.7,0.6,1.3,1.3
147,Keon Johnson,BRK,64,23.8,9.8,3.5,9.5,0.373,1.4,4.9,0.293,1.3,1.7,0.774,0.8,2.8,3.7,2.0,1.0,0.4,1.3,2.5
148,Al Horford,BOS,51,27.4,8.5,3.1,7.4,0.419,1.8,5.1,0.364,0.5,0.5,0.893,1.2,4.6,5.8,2.0,0.6,0.9,0.7,1.4
149,Max Christie,DAL,63,27.0,9.5,3.2,7.3,0.434,1.5,4.0,0.374,1.6,1.8,0.853,0.5,2.5,3.0,2.0,0.8,0.4,1.0,1.6
