#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
11,Jaden McDaniels,MIN,10,35.1,17.7,7.3,13.3,0.549,1.6,4.0,0.4,1.5,1.7,0.882,1.9,5.5,7.4,3.4,1.9,0.7,0.9,2.4
12,"Scotty Pippen, Jr.",MEM,10,20.1,8.7,3.1,6.4,0.484,1.1,2.7,0.407,1.4,1.6,0.875,1.0,1.9,2.9,3.4,1.9,0.4,1.5,2.2
13,Herb Jones,NOP,10,32.4,8.4,3.1,7.5,0.413,0.8,2.8,0.286,1.4,1.6,0.875,1.1,2.9,4.0,4.2,1.9,0.5,1.7,3.7
14,Draymond Green,GOS,10,30.4,12.3,4.1,9.1,0.451,1.1,3.1,0.355,3.0,3.8,0.789,1.4,5.9,7.3,6.7,1.8,0.4,2.5,3.2
15,Quentin Grimes,PHL,10,32.5,21.1,7.9,15.3,0.516,2.8,6.9,0.406,2.5,3.3,0.758,1.0,3.6,4.6,3.7,1.8,0.7,2.8,2.1
16,Cameron Johnson,BRK,10,31.7,18.0,5.9,13.6,0.434,2.2,6.4,0.344,4.0,4.7,0.851,1.3,3.3,4.6,3.5,1.8,0.3,1.8,2.5
17,Nikola Jokic,DEN,10,39.0,26.7,10.5,17.9,0.587,1.1,4.0,0.275,4.6,6.4,0.719,2.1,11.5,13.6,10.7,1.7,0.8,3.9,3.0
18,Kyrie Irving,DAL,10,36.0,25.4,8.9,20.0,0.445,2.7,7.4,0.365,4.9,5.1,0.961,1.5,3.5,5.0,3.8,1.7,0.9,1.8,1.9
19,Naji Marshall,DAL,10,33.7,18.1,6.9,14.7,0.469,1.0,5.0,0.2,3.3,3.8,0.868,1.5,5.8,7.3,4.2,1.7,0.2,2.4,1.3
20,Jaylen Brown,BOS,10,35.7,22.4,8.4,18.8,0.447,1.3,5.1,0.255,4.3,5.2,0.827,1.5,4.4,5.9,4.6,1.7,0.5,3.0,2.4
21,Fred VanVleet,HOU,10,32.9,11.5,3.8,10.2,0.373,2.9,7.7,0.377,1.0,1.1,0.909,0.4,3.1,3.5,4.5,1.7,0.1,1.4,1.9
22,Keon Ellis,SAC,10,26.7,9.2,3.4,6.7,0.507,1.5,4.0,0.375,0.9,1.0,0.9,0.5,1.7,2.2,1.7,1.7,1.0,0.7,3.0
23,Taylor Hendricks,UTA,3,24.8,4.7,1.3,6.0,0.222,1.0,4.0,0.25,1.0,1.3,0.75,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7
24,Bam Adebayo,MIA,10,36.5,21.0,7.9,14.4,0.549,1.0,3.0,0.333,4.2,5.0,0.84,2.0,7.9,9.9,4.7,1.6,0.3,1.7,2.1
25,Derrick White,BOS,10,35.3,19.4,6.5,14.7,0.442,4.4,10.8,0.407,2.0,2.3,0.87,0.6,3.3,3.9,4.9,1.6,1.0,1.4,1.9
26,Devin Vassell,SAS,10,32.4,18.6,7.3,15.3,0.477,2.7,7.3,0.37,1.3,1.5,0.867,0.6,4.7,5.3,3.6,1.6,0.8,1.1,2.0
27,Darius Garland,CLE,10,31.2,17.7,5.9,16.1,0.366,2.5,8.2,0.305,3.4,3.7,0.919,0.5,2.4,2.9,6.9,1.6,0.0,2.0,1.6
28,"Kelly Oubre, Jr.",PHL,10,34.7,19.6,7.3,14.4,0.507,1.4,4.0,0.35,3.6,4.6,0.783,1.4,2.8,4.2,1.4,1.6,0.4,1.6,3.7
29,Andrew Nembhard,IND,10,30.9,8.9,3.4,7.3,0.466,1.0,3.5,0.286,1.1,1.3,0.846,0.5,2.1,2.6,6.4,1.6,0.4,2.0,2.4
30,Cason Wallace,OKC,10,27.8,10.7,4.1,8.0,0.513,1.4,3.9,0.359,1.1,1.2,0.917,0.7,2.6,3.3,3.0,1.6,0.5,1.2,2.4
31,Jose Alvarado,NOP,10,24.0,9.3,3.5,9.0,0.389,1.6,4.7,0.34,0.7,0.9,0.778,0.4,1.9,2.3,4.8,1.6,0.2,1.1,0.9
32,James Harden,LAC,10,38.4,26.2,7.4,18.2,0.407,3.7,10.5,0.352,7.7,9.2,0.837,0.7,4.6,5.3,9.6,1.5,0.6,4.5,1.7
33,Cade Cunningham,DET,10,34.3,26.9,9.1,19.5,0.467,1.5,5.2,0.288,7.2,8.0,0.9,0.4,4.6,5.0,8.1,1.5,0.6,5.3,3.8
34,Coby White,CHI,10,34.1,25.4,9.1,19.1,0.476,3.0,9.1,0.33,4.2,4.5,0.933,0.3,4.4,4.7,4.0,1.5,0.1,2.1,2.3
35,Scottie Barnes,TOR,10,31.1,17.9,6.6,15.4,0.429,0.8,3.1,0.258,3.9,5.0,0.78,2.4,5.5,7.9,4.3,1.5,0.7,2.1,1.3
36,Tari Eason,HOU,10,28.7,16.2,6.6,12.5,0.528,1.8,4.6,0.391,1.2,1.4,0.857,2.4,4.1,6.5,2.2,1.5,0.9,1.8,2.5
37,Khris Middleton,WAS,10,24.6,13.0,4.5,9.6,0.469,1.1,3.6,0.306,2.9,3.3,0.879,0.6,3.5,4.1,4.1,1.5,0.4,1.9,2.0
38,Toumani Camara,POR,10,34.9,11.5,4.2,9.8,0.429,1.5,4.6,0.326,1.6,2.3,0.696,2.3,3.0,5.3,2.7,1.5,0.6,1.4,3.4
39,Paolo Banchero,ORL,10,35.9,30.1,10.3,19.8,0.52,2.3,6.0,0.383,7.2,8.9,0.809,1.0,5.9,6.9,4.2,1.4,0.5,2.5,2.1
40,Damian Lillard,MIL,10,35.1,23.9,7.6,16.3,0.466,3.2,9.0,0.356,5.5,5.9,0.932,0.3,4.0,4.3,5.9,1.4,0.0,2.3,1.2
41,Jarrett Allen,CLE,10,28.3,13.6,5.3,7.8,0.679,0.0,0.0,0.0,3.0,4.0,0.75,2.4,6.8,9.2,1.8,1.4,1.1,1.3,1.7
42,Kristaps Porzingis,BOS,10,31.1,19.3,6.7,14.5,0.462,2.6,6.5,0.4,3.3,4.5,0.733,1.1,5.2,6.3,2.2,1.4,2.0,1.7,3.3
43,OG Anunoby,NYK,10,38.9,18.0,6.2,15.0,0.413,2.8,7.7,0.364,2.8,3.5,0.8,1.6,3.6,5.2,2.9,1.4,0.8,1.6,2.1
44,Ty Jerome,CLE,10,21.9,15.3,5.0,10.9,0.459,1.9,4.2,0.452,3.4,3.6,0.944,0.8,2.7,3.5,2.9,1.4,0.0,1.4,1.9
45,Kyshawn George,WAS,10,30.7,10.8,3.7,9.6,0.385,2.2,6.1,0.361,1.2,1.5,0.8,0.4,4.3,4.7,3.4,1.4,1.7,2.4,3.4
46,Jalen Suggs,ORL,10,25.1,16.8,6.1,15.1,0.404,1.9,6.4,0.297,2.7,3.4,0.794,0.9,3.4,4.3,3.2,1.4,1.0,3.2,3.0
47,Kevin Huerter,CHI,10,27.9,13.1,4.6,11.9,0.387,3.0,8.3,0.361,0.9,1.1,0.818,0.5,2.6,3.1,2.1,1.4,0.2,1.1,2.0
48,Jerami Grant,POR,10,34.1,13.5,4.2,12.6,0.333,2.3,7.3,0.315,2.8,3.3,0.848,0.7,3.4,4.1,1.9,1.4,0.7,1.6,2.3
49,Keon Johnson,BRK,10,25.2,8.7,2.8,7.8,0.359,1.4,4.3,0.326,1.7,2.3,0.739,1.3,2.9,4.2,2.3,1.4,0.6,1.6,2.6
50,Josh Green,CHA,10,28.9,5.9,2.0,5.7,0.351,1.4,3.9,0.359,0.5,1.1,0.455,0.8,1.7,2.5,2.2,1.4,0.2,0.7,2.0
51,Shai Gilgeous-Alexander,OKC,10,36.1,35.6,11.9,21.8,0.546,2.8,6.4,0.438,9.0,9.9,0.909,1.1,4.3,5.4,6.8,1.3,1.1,2.8,2.5
52,Victor Wembanyama,SAS,10,33.5,23.6,8.6,17.6,0.489,2.6,7.5,0.347,3.8,4.7,0.809,1.8,10.1,11.9,3.5,1.3,3.2,2.5,2.6
53,Jalen Williams,OKC,10,32.6,22.8,7.8,16.4,0.476,2.6,5.9,0.441,4.6,5.4,0.852,0.8,4.6,5.4,6.3,1.3,0.8,2.0,2.2
54,Tyler Herro,MIA,10,35.9,21.6,8.2,18.9,0.434,2.4,7.8,0.308,2.8,3.3,0.848,0.5,4.1,4.6,6.1,1.3,0.8,2.1,0.7
55,Jimmy Butler III,GOS,10,31.1,15.0,4.5,9.8,0.459,0.4,1.8,0.222,5.6,6.2,0.903,1.6,3.5,5.1,6.0,1.3,0.1,1.5,0.5
56,Donte DiVincenzo,MIN,10,28.4,15.7,5.5,11.2,0.491,4.0,8.1,0.494,0.7,1.2,0.583,0.7,3.7,4.4,4.9,1.3,0.5,0.7,2.6
57,Jordan Poole,WAS,10,29.6,21.7,7.1,16.4,0.433,3.5,9.7,0.361,4.0,4.3,0.93,0.5,3.6,4.1,3.6,1.3,0.3,2.3,3.0
58,Franz Wagner,ORL,10,35.6,21.6,8.6,18.9,0.455,0.9,3.8,0.237,3.5,3.9,0.897,0.8,4.1,4.9,4.0,1.3,0.2,2.3,2.8
59,Brandin Podziemski,GOS,10,27.0,12.5,5.0,11.9,0.42,1.5,5.0,0.3,1.0,1.1,0.909,1.1,4.3,5.4,3.3,1.3,0.5,1.2,1.4
60,Ayo Dosunmu,CHI,10,30.0,12.1,4.9,9.7,0.505,1.2,4.1,0.293,1.1,1.4,0.786,0.3,2.5,2.8,4.7,1.3,0.3,2.3,2.4
61,Alex Caruso,OKC,10,18.5,7.9,2.9,5.3,0.547,1.3,2.7,0.481,0.8,0.9,0.889,0.6,1.9,2.5,2.3,1.3,0.6,0.8,1.3
62,Luguentz Dort,OKC,10,30.3,10.0,3.7,9.4,0.394,2.6,7.0,0.371,0.0,0.4,0.0,1.2,2.9,4.1,1.6,1.3,0.3,0.6,2.3
63,Damion Baugh,CHA,10,25.4,8.0,3.1,8.9,0.348,0.9,4.1,0.22,0.9,1.1,0.818,0.7,1.8,2.5,3.8,1.3,0.1,1.8,1.6
64,Stephen Curry,GOS,10,32.0,28.6,9.0,17.7,0.508,4.8,11.1,0.432,5.8,6.0,0.967,0.6,3.2,3.8,6.4,1.2,0.2,2.9,1.8
65,Ja Morant,MEM,10,34.1,28.6,9.8,21.0,0.467,1.6,6.8,0.235,7.4,8.3,0.892,0.4,3.4,3.8,7.6,1.2,0.0,3.5,3.3
66,Jamal Murray,DEN,10,38.4,22.5,7.8,16.8,0.464,2.6,6.1,0.426,4.3,4.5,0.956,0.8,2.5,3.3,6.1,1.2,0.3,1.4,1.9
67,Tobias Harris,DET,10,33.5,16.1,6.2,11.5,0.539,1.4,3.2,0.438,2.3,2.7,0.852,1.1,6.0,7.1,2.2,1.2,0.5,1.4,2.1
68,Anfernee Simons,POR,10,35.9,23.5,8.7,19.1,0.455,3.4,9.6,0.354,2.7,2.7,1.0,0.4,2.5,2.9,4.0,1.2,0.0,2.0,1.2
69,Jakob Poeltl,TOR,10,24.4,11.8,5.0,8.4,0.595,0.0,0.0,0.0,1.8,2.1,0.857,2.1,4.5,6.6,3.4,1.2,1.0,1.6,2.6
70,Tyrese Maxey,PHL,10,36.4,20.2,7.2,18.2,0.396,2.1,7.4,0.284,3.7,4.0,0.925,0.4,2.5,2.9,5.6,1.2,0.4,2.0,1.9
71,Caris LeVert,ATL,10,27.9,16.9,6.5,12.8,0.508,2.3,6.0,0.383,1.6,1.8,0.889,0.4,2.5,2.9,2.6,1.2,0.5,1.0,1.3
72,Brandon Williams,DAL,10,22.3,13.6,5.0,8.8,0.568,1.6,3.7,0.432,2.0,2.3,0.87,0.2,2.5,2.7,3.8,1.2,0.2,1.2,1.4
73,Chris Paul,SAS,10,25.1,7.5,2.6,5.0,0.52,1.9,3.4,0.559,0.4,0.5,0.8,0.2,1.5,1.7,6.9,1.2,0.3,1.4,1.4
74,"Jaren Jackson, Jr.",MEM,10,27.4,18.7,6.6,13.8,0.478,1.4,4.1,0.341,4.1,5.5,0.745,0.7,3.9,4.6,1.6,1.2,1.7,1.6,3.6
75,Ben Simmons,LAC,10,21.5,5.8,2.5,4.7,0.532,0.0,0.0,0.0,0.8,1.0,0.8,0.9,3.6,4.5,5.2,1.2,0.5,0.9,2.2
76,Grant Williams,CHA,10,31.9,11.4,3.8,8.5,0.447,1.5,4.6,0.326,2.3,2.7,0.852,1.1,4.9,6.0,1.9,1.2,1.1,1.9,2.4
77,Jrue Holiday,BOS,10,30.9,9.6,3.8,8.4,0.452,1.5,4.5,0.333,0.5,0.5,1.0,1.0,2.9,3.9,3.1,1.2,0.5,1.2,2.0
78,Bilal Coulibaly,WAS,10,31.1,11.0,4.2,9.9,0.424,0.9,3.3,0.273,1.7,2.6,0.654,1.9,2.7,4.6,3.1,1.2,0.5,2.3,2.2
79,"Kevin Porter, Jr.",MIL,10,15.4,9.9,3.3,6.6,0.5,1.0,2.1,0.476,2.3,2.7,0.852,0.2,2.6,2.8,3.2,1.2,0.2,2.2,1.4
80,Miles McBride,NYK,10,27.2,8.7,3.2,8.6,0.372,1.6,4.7,0.34,0.7,1.1,0.636,0.6,2.2,2.8,3.3,1.2,0.5,0.6,2.0
81,De'Anthony Melton,GOS,6,20.2,10.3,3.7,9.0,0.407,2.2,5.8,0.371,0.8,1.3,0.625,1.0,2.3,3.3,2.8,1.2,0.3,1.7,3.0
82,Mitchell Robinson,NYK,6,14.8,4.3,1.8,2.7,0.688,0.0,0.0,0.0,0.7,0.8,0.8,2.3,1.8,4.2,0.5,1.2,0.5,0.8,2.0
83,Anthony Davis,DAL,10,31.8,25.0,10.0,18.3,0.546,0.6,2.2,0.273,4.4,5.6,0.786,3.6,8.8,12.4,3.2,1.1,2.2,1.8,1.6
84,Zion Williamson,NOP,10,29.2,23.9,9.9,16.7,0.593,0.0,0.1,0.0,4.1,6.3,0.651,2.5,4.7,7.2,5.8,1.1,0.8,2.8,2.0
85,Rudy Gobert,MIN,10,32.8,14.4,5.8,8.5,0.682,0.0,0.0,0.0,2.8,4.1,0.683,4.9,6.8,11.7,2.0,1.1,1.3,1.3,2.4
86,Jalen Duren,DET,10,27.1,13.8,5.4,7.8,0.692,0.0,0.0,0.0,3.0,4.3,0.698,3.1,8.5,11.6,1.8,1.1,1.4,1.5,3.6
87,Karl-Anthony Towns,NYK,10,37.3,23.5,8.4,17.3,0.486,2.4,5.9,0.407,4.3,5.5,0.782,2.5,9.1,11.6,2.1,1.1,0.5,3.1,3.6
88,Desmond Bane,MEM,10,35.1,20.2,7.2,16.6,0.434,1.7,6.1,0.279,4.1,4.4,0.932,1.4,6.5,7.9,6.1,1.1,0.6,2.4,2.5
89,Dejounte Murray,NOP,10,31.3,20.0,6.5,16.1,0.404,2.4,6.4,0.375,4.6,5.5,0.836,0.6,6.4,7.0,6.6,1.1,0.2,2.6,1.5
90,Norman Powell,LAC,10,33.8,24.1,8.4,16.5,0.509,2.6,6.7,0.388,4.7,6.0,0.783,0.5,3.3,3.8,2.0,1.1,0.3,1.5,1.7
91,Payton Pritchard,BOS,10,29.3,14.7,5.1,10.9,0.468,3.6,8.4,0.429,0.9,0.9,1.0,1.2,2.0,3.2,2.7,1.1,0.2,0.7,1.2
92,Stephon Castle,SAS,10,27.3,19.2,7.2,14.6,0.493,1.7,5.4,0.315,3.1,4.8,0.646,1.8,2.7,4.5,3.6,1.1,0.1,2.2,3.2
93,Andrew Wiggins,MIA,10,34.8,19.3,6.7,15.8,0.424,2.0,6.3,0.317,3.9,5.2,0.75,1.5,3.1,4.6,3.1,1.1,1.1,2.8,1.8
94,Isaiah Collier,UTA,10,30.0,11.5,3.9,8.6,0.453,0.4,1.8,0.222,3.3,4.8,0.688,0.4,3.1,3.5,7.1,1.1,0.2,3.2,2.1
95,Day'Ron Sharpe,BRK,10,19.0,7.3,2.8,5.2,0.538,0.3,0.7,0.429,1.4,1.9,0.737,2.7,3.8,6.5,2.1,1.1,1.2,1.1,2.9
96,Moe Wagner,ORL,10,18.2,12.2,4.5,7.9,0.57,0.9,2.2,0.409,2.3,3.7,0.622,1.3,4.2,5.5,1.4,1.1,0.7,1.6,1.7
97,Russell Westbrook,DEN,10,29.2,13.2,5.2,11.9,0.437,1.7,4.6,0.37,1.1,1.6,0.688,1.9,3.1,5.0,4.5,1.1,0.6,2.8,2.5
98,Davion Mitchell,MIA,10,30.5,9.2,3.5,6.7,0.522,1.5,2.8,0.536,0.7,1.4,0.5,0.6,2.2,2.8,5.3,1.1,0.1,1.9,1.9
99,Gary Payton II,GOS,10,18.4,10.5,4.4,6.9,0.638,1.1,2.3,0.478,0.6,0.8,0.75,1.0,2.2,3.2,1.6,1.1,0.3,0.4,2.0
100,Nickeil Alexander-Walker,MIN,10,26.9,10.7,3.6,8.2,0.439,1.7,4.6,0.37,1.8,2.4,0.75,0.3,2.5,2.8,2.6,1.1,0.7,1.1,0.8
101,Jordan Goodwin,LAL,10,18.8,5.5,2.1,4.6,0.457,1.2,2.5,0.48,0.1,0.2,0.5,1.4,2.5,3.9,1.1,1.1,0.4,0.8,1.6
102,Gradey Dick,TOR,10,27.2,9.1,3.0,8.3,0.361,1.7,4.6,0.37,1.4,2.1,0.667,1.0,3.6,4.6,1.2,1.1,0.2,1.3,1.7
103,Jonathan Isaac,ORL,10,12.9,3.8,1.1,2.9,0.379,0.5,1.6,0.313,1.1,1.6,0.688,1.2,2.2,3.4,0.6,1.1,0.6,0.4,1.3
104,Dorian Finney-Smith,LAL,10,32.0,5.9,2.3,6.8,0.338,1.2,4.6,0.261,0.1,0.2,0.5,1.9,2.4,4.3,0.6,1.1,0.2,1.0,1.9
105,Bones Hyland,LAC,10,11.8,6.7,2.2,5.6,0.393,1.3,3.9,0.333,1.0,1.1,0.909,0.2,0.9,1.1,1.8,1.1,0.2,1.3,1.3
106,Elfrid Payton,CHA,10,18.8,2.4,1.2,4.2,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,2.2,3.5,1.1,0.6,1.6,1.3
107,Josh Giddey,CHI,10,34.6,22.5,7.5,14.4,0.521,2.4,4.4,0.545,5.1,6.0,0.85,2.1,7.9,10.0,7.9,1.0,1.0,3.0,2.3
108,LeBron James,LAL,10,36.6,28.3,10.7,20.5,0.522,2.5,7.3,0.342,4.4,5.4,0.815,1.7,8.8,10.5,6.4,1.0,1.1,4.2,1.6
109,Onyeka Okongwu,ATL,10,31.3,15.1,6.2,10.7,0.579,0.8,1.8,0.444,1.9,2.4,0.792,4.2,6.3,10.5,2.3,1.0,1.3,1.2,2.5
110,Jalen Brunson,NYK,10,36.3,26.6,9.7,19.8,0.49,2.1,6.6,0.318,5.1,5.9,0.864,0.3,3.3,3.6,7.1,1.0,0.2,3.0,2.2
111,Jonas Valanciunas,SAC,10,23.0,11.4,4.7,8.8,0.534,0.1,0.5,0.2,1.9,2.3,0.826,3.2,7.5,10.7,2.9,1.0,1.0,1.3,2.9
112,Christian Braun,DEN,10,36.1,17.8,6.9,12.5,0.552,1.8,3.9,0.462,2.2,2.6,0.846,1.0,4.4,5.4,3.4,1.0,0.5,0.9,2.1
113,P.J. Washington,DAL,10,31.0,15.6,5.5,12.9,0.426,1.8,4.4,0.409,2.8,3.9,0.718,2.0,7.2,9.2,3.0,1.0,1.5,2.1,2.6
114,Jalen Green,HOU,10,32.1,19.0,6.8,16.2,0.42,2.9,7.8,0.372,2.5,3.0,0.833,0.3,5.6,5.9,4.3,1.0,0.3,2.6,1.3
115,De'Aaron Fox,SAS,10,33.2,17.4,6.6,16.3,0.405,1.4,6.0,0.233,2.8,3.2,0.875,0.6,3.6,4.2,6.5,1.0,0.3,2.6,2.2
116,Jordan Clarkson,UTA,10,28.9,18.1,5.9,14.8,0.399,3.2,7.9,0.405,3.1,3.9,0.795,0.9,2.3,3.2,3.7,1.0,0.1,1.6,1.2
117,Moses Moody,GOS,10,28.6,12.0,3.6,7.7,0.468,1.8,4.3,0.419,3.0,3.3,0.909,1.0,2.5,3.5,1.5,1.0,0.4,0.6,1.5
118,Royce O'Neale,PHX,10,21.9,7.8,2.6,5.3,0.491,2.5,4.8,0.521,0.1,0.2,0.5,0.7,2.9,3.6,2.7,1.0,0.2,0.5,1.3
119,Justin Champagnie,WAS,10,21.4,7.4,2.5,5.9,0.424,1.1,3.1,0.355,1.3,1.5,0.867,2.0,4.3,6.3,1.1,1.0,0.9,0.7,1.6
120,Luke Kennard,MEM,10,23.9,10.6,4.2,8.0,0.525,1.4,3.9,0.359,0.8,0.9,0.889,0.5,1.9,2.4,3.4,1.0,0.2,1.3,0.9
121,Jarred Vanderbilt,LAL,10,19.6,6.2,2.4,4.4,0.545,0.7,1.8,0.389,0.7,1.3,0.538,2.0,3.6,5.6,1.7,1.0,0.5,0.4,1.9
122,Scoot Henderson,POR,10,28.6,15.9,5.5,12.7,0.433,2.0,5.3,0.377,2.9,4.0,0.725,1.0,2.3,3.3,4.3,1.0,0.1,3.0,3.2
123,T.J. McConnell,IND,10,14.6,7.5,3.2,5.4,0.593,0.5,1.0,0.5,0.6,0.7,0.857,0.4,1.0,1.4,3.6,1.0,0.3,1.3,0.7
124,Malik Beasley,DET,10,26.5,14.7,5.3,12.2,0.434,3.5,8.6,0.407,0.6,1.2,0.5,0.5,1.5,2.0,1.3,1.0,0.2,1.0,2.0
125,Caleb Martin,DAL,10,25.1,6.3,2.5,5.7,0.439,0.5,1.7,0.294,0.8,1.5,0.533,0.7,2.4,3.1,2.5,1.0,0.8,0.7,1.8
126,Tosan Evbuomwan,BRK,10,24.0,9.0,3.1,7.7,0.403,0.8,2.4,0.333,2.0,2.4,0.833,1.2,2.6,3.8,1.8,1.0,0.3,1.1,1.7
127,Tim Hardaway Jr.,DET,10,27.5,9.4,3.2,9.0,0.356,1.5,6.1,0.246,1.5,1.8,0.833,0.6,2.9,3.5,1.8,1.0,0.1,0.5,1.2
128,Taurean Prince,MIL,10,29.3,8.2,3.1,7.8,0.397,1.9,5.2,0.365,0.1,0.1,1.0,0.2,3.4,3.6,2.3,1.0,0.2,1.0,2.2
129,Anthony Black,ORL,10,19.5,7.6,2.4,6.6,0.364,1.0,2.4,0.417,1.8,2.3,0.783,0.5,2.3,2.8,1.8,1.0,0.5,1.3,1.7
130,Jonathan Mogbo,TOR,10,21.8,5.4,2.1,5.4,0.389,0.2,1.7,0.118,1.0,1.5,0.667,1.0,3.0,4.0,1.8,1.0,0.8,1.3,2.7
131,"Bruce Brown, Jr.",NOP,10,22.5,5.5,2.1,6.2,0.339,0.3,1.4,0.214,1.0,1.3,0.769,1.0,2.5,3.5,2.3,1.0,0.1,1.0,1.4
132,E.J. Harkless,UTA,10,13.8,3.2,1.1,3.5,0.314,0.7,2.5,0.28,0.3,0.6,0.5,0.9,1.2,2.1,0.8,1.0,0.1,0.3,1.8
133,Josh Richardson,MIA,8,18.7,4.0,1.4,4.8,0.289,0.8,2.8,0.273,0.5,0.5,1.0,0.8,0.8,1.5,1.5,1.0,0.1,1.0,2.1
134,Giannis Antetokounmpo,MIL,10,32.0,27.5,10.7,18.8,0.569,0.2,1.0,0.2,5.9,8.6,0.686,2.7,10.3,13.0,6.6,0.9,0.7,2.3,2.0
135,Jayson Tatum,BOS,10,37.9,28.4,9.9,21.7,0.456,3.7,10.9,0.339,4.9,5.4,0.907,1.1,8.0,9.1,7.2,0.9,0.4,4.1,2.5
136,Anthony Edwards,MIN,10,34.8,25.0,7.8,16.7,0.467,3.4,9.1,0.374,6.0,7.3,0.822,0.6,6.0,6.6,5.4,0.9,0.3,2.3,1.7
137,Zach Collins,CHI,10,27.2,13.6,5.0,8.6,0.581,1.1,3.1,0.355,2.5,2.9,0.862,3.2,6.5,9.7,2.8,0.9,0.8,1.5,2.9
138,Austin Reaves,LAL,10,33.9,21.0,6.1,14.2,0.43,2.7,6.8,0.397,6.1,6.7,0.91,1.0,3.7,4.7,5.2,0.9,0.5,2.6,2.2
139,Myles Turner,IND,10,30.7,17.2,5.9,11.8,0.5,2.4,6.0,0.4,3.0,3.6,0.833,0.9,4.8,5.7,1.8,0.9,1.6,1.1,1.8
140,Al Horford,BOS,10,31.5,10.7,3.8,8.5,0.447,2.0,5.1,0.392,1.1,1.2,0.917,1.8,6.1,7.9,2.8,0.9,0.9,0.9,1.4
141,Tre Jones,CHI,10,25.7,11.5,4.6,8.4,0.548,0.6,1.3,0.462,1.7,2.0,0.85,1.1,2.4,3.5,4.8,0.9,0.3,0.7,1.1
142,Trey Murphy III,NOP,10,35.2,19.5,6.9,15.8,0.437,2.3,7.9,0.291,3.4,3.9,0.872,1.2,3.5,4.7,3.3,0.9,1.0,2.7,1.8
143,Brandon Ingram,NOP,10,33.5,20.3,7.7,17.7,0.435,2.3,6.2,0.371,2.6,3.1,0.839,0.7,4.3,5.0,5.7,0.9,0.6,4.5,2.2
144,Aaron Wiggins,OKC,10,25.6,13.9,5.7,12.3,0.463,2.0,5.4,0.37,0.5,0.8,0.625,1.4,3.4,4.8,1.8,0.9,0.2,0.9,1.0
145,Jusuf Nurkic,CHA,10,16.9,7.3,2.9,5.9,0.492,0.2,1.9,0.105,1.3,2.0,0.65,1.9,5.1,7.0,3.0,0.9,0.7,1.5,2.3
146,Jaden Ivey,DET,10,27.5,15.6,5.7,12.4,0.46,2.5,5.5,0.455,1.7,2.2,0.773,1.2,2.3,3.5,3.3,0.9,0.2,2.6,1.4
147,Mike Conley,MIN,10,23.2,9.0,3.1,5.8,0.534,2.2,4.2,0.524,0.6,0.6,1.0,0.4,1.7,2.1,3.8,0.9,0.2,0.9,1.9
148,Ziaire Williams,BRK,10,26.6,12.1,4.3,9.7,0.443,2.4,6.6,0.364,1.1,1.3,0.846,1.2,3.2,4.4,1.2,0.9,0.5,0.7,2.5
