#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
112,Nicolas Batum,LAC,10,23.0,6.5,2.1,4.3,0.488,1.9,4.0,0.475,0.4,0.4,1.0,0.4,2.0,2.4,0.7,1.0,0.9,0.5,1.3
113,Taurean Prince,MIL,10,29.3,8.2,3.1,7.8,0.397,1.9,5.2,0.365,0.1,0.1,1.0,0.2,3.4,3.6,2.3,1.0,0.2,1.0,2.2
114,Sam Merrill,CLE,10,18.9,6.6,2.2,4.6,0.478,1.9,4.1,0.463,0.3,0.3,1.0,0.5,2.0,2.5,0.8,0.8,0.2,0.3,1.7
115,A.J. Green,MIL,10,24.5,6.6,2.2,5.1,0.431,1.9,4.6,0.413,0.3,0.3,1.0,0.1,1.9,2.0,1.9,0.8,0.0,0.5,2.2
116,Trae Young,ATL,10,36.0,25.6,7.5,19.4,0.387,1.8,7.6,0.237,8.8,9.4,0.936,0.3,2.8,3.1,11.7,0.7,0.1,4.5,2.3
117,P.J. Washington,DAL,10,31.0,15.6,5.5,12.9,0.426,1.8,4.4,0.409,2.8,3.9,0.718,2.0,7.2,9.2,3.0,1.0,1.5,2.1,2.6
118,Andrew Wiggins,MIA,10,34.6,19.5,6.5,15.1,0.43,1.8,6.0,0.3,4.7,6.3,0.746,1.5,2.9,4.4,3.0,0.7,1.1,2.5,1.7
119,Malik Monk,SAC,10,33.9,15.4,5.9,14.6,0.404,1.8,6.3,0.286,1.8,2.3,0.783,0.6,3.1,3.7,6.2,0.8,0.8,3.1,2.2
120,Cole Anthony,ORL,10,26.4,12.7,4.5,10.6,0.425,1.8,3.8,0.474,1.9,2.0,0.95,1.2,3.4,4.6,3.6,0.8,1.0,1.7,3.0
121,Moses Moody,GOS,10,28.6,12.0,3.6,7.7,0.468,1.8,4.3,0.419,3.0,3.3,0.909,1.0,2.5,3.5,1.5,1.0,0.4,0.6,1.5
122,Alec Burks,MIA,10,21.8,8.0,2.6,6.5,0.4,1.8,4.5,0.4,1.0,1.5,0.667,0.5,3.8,4.3,1.3,0.7,0.1,0.7,0.8
123,Max Christie,DAL,10,31.1,8.6,3.2,9.6,0.333,1.8,5.5,0.327,0.4,0.4,1.0,0.1,3.3,3.4,3.4,0.9,0.2,1.2,1.4
124,Corey Kispert,WAS,10,25.1,10.9,3.5,8.5,0.412,1.8,5.1,0.353,2.1,2.6,0.808,0.3,2.4,2.7,2.0,0.0,0.4,1.0,1.7
125,Jamison Battle,TOR,10,15.9,6.6,2.4,5.5,0.436,1.8,4.3,0.419,0.0,0.0,0.0,0.9,2.0,2.9,0.3,0.1,0.2,0.4,1.6
126,Desmond Bane,MEM,10,36.1,20.6,7.2,16.3,0.442,1.7,5.8,0.293,4.5,4.8,0.938,1.1,6.9,8.0,6.0,1.3,0.6,2.2,2.4
127,Christian Braun,DEN,10,35.6,16.6,6.3,12.2,0.516,1.7,3.9,0.436,2.3,2.8,0.821,1.0,4.2,5.2,3.1,1.0,0.5,0.8,2.1
128,Alex Sarr,WAS,10,26.1,12.8,4.7,12.9,0.364,1.7,5.2,0.327,1.7,2.9,0.586,1.7,4.7,6.4,2.5,0.5,1.4,1.6,1.8
129,Russell Westbrook,DEN,10,28.8,13.2,5.2,12.0,0.433,1.7,4.7,0.362,1.1,1.8,0.611,2.1,2.7,4.8,3.9,1.0,0.6,2.8,2.4
130,D'Angelo Russell,BRK,10,24.1,11.7,4.2,11.0,0.382,1.7,6.7,0.254,1.6,2.3,0.696,0.3,2.0,2.3,4.2,0.9,0.6,2.2,2.3
131,Gradey Dick,TOR,10,27.2,9.1,3.0,8.3,0.361,1.7,4.6,0.37,1.4,2.1,0.667,1.0,3.6,4.6,1.2,1.1,0.2,1.3,1.7
132,A.J. Lawson,TOR,10,18.0,9.4,3.1,8.0,0.388,1.7,4.7,0.362,1.5,2.4,0.625,0.9,2.1,3.0,0.8,0.3,0.2,0.5,1.9
133,Deni Avdija,POR,10,30.6,19.2,6.2,12.5,0.496,1.6,4.2,0.381,5.2,7.1,0.732,1.9,6.5,8.4,4.3,0.5,0.2,3.0,2.5
134,Tari Eason,HOU,10,28.5,14.0,5.8,11.9,0.487,1.6,4.5,0.356,0.8,1.0,0.8,2.5,3.8,6.3,2.1,1.5,0.7,1.7,2.8
135,Luke Kennard,MEM,10,24.3,11.2,4.4,8.0,0.55,1.6,4.0,0.4,0.8,0.9,0.889,0.5,2.0,2.5,3.7,0.9,0.2,1.0,1.0
136,Jose Alvarado,NOP,10,24.0,9.3,3.5,9.0,0.389,1.6,4.7,0.34,0.7,0.9,0.778,0.4,1.9,2.3,4.8,1.6,0.2,1.1,0.9
137,Bub Carrington,WAS,10,28.6,10.7,3.9,10.2,0.382,1.6,5.3,0.302,1.3,1.5,0.867,0.7,3.5,4.2,4.4,0.7,0.3,1.9,2.3
138,Dru Smith,MIA,10,24.0,8.3,2.9,5.5,0.527,1.6,2.9,0.552,0.9,1.2,0.75,1.0,1.9,2.9,2.1,2.1,0.2,1.5,2.7
139,Miles McBride,NYK,10,27.2,8.7,3.2,8.6,0.372,1.6,4.7,0.34,0.7,1.1,0.636,0.6,2.2,2.8,3.3,1.2,0.5,0.6,2.0
140,Tre Mann,CHA,10,23.3,12.8,5.1,11.5,0.443,1.6,4.0,0.4,1.0,1.2,0.833,0.6,1.8,2.4,3.0,0.5,0.3,1.8,1.7
141,Lonnie Walker,PHL,10,19.2,8.2,2.8,8.0,0.35,1.6,4.9,0.327,1.0,1.2,0.833,0.4,2.9,3.3,1.9,0.4,0.3,1.1,0.7
142,Svi Mykhailiuk,UTA,10,21.9,7.8,2.7,8.7,0.31,1.6,5.4,0.296,0.8,1.0,0.8,0.9,1.9,2.8,2.3,0.3,0.1,1.2,1.1
143,Aaron Holiday,HOU,10,14.8,6.9,2.2,5.0,0.44,1.6,3.4,0.471,0.9,1.3,0.692,0.2,1.3,1.5,1.2,0.2,0.3,1.1,0.8
144,"Nick Smith, Jr.",CHA,10,29.5,10.2,4.0,11.6,0.345,1.6,6.6,0.242,0.6,0.6,1.0,0.3,1.9,2.2,2.6,0.2,0.1,1.6,2.0
145,Jaden McDaniels,MIN,10,35.8,18.3,7.4,14.2,0.521,1.5,4.3,0.349,2.0,2.1,0.952,2.5,5.4,7.9,3.3,1.6,0.6,0.9,2.2
146,Cade Cunningham,DET,10,34.3,26.9,9.1,19.5,0.467,1.5,5.2,0.288,7.2,8.0,0.9,0.4,4.6,5.0,8.1,1.5,0.6,5.3,3.8
147,Ja Morant,MEM,10,33.6,25.4,8.5,20.3,0.419,1.5,6.7,0.224,6.9,7.8,0.885,0.4,2.6,3.0,7.5,1.1,0.0,3.8,3.3
148,Keldon Johnson,SAS,10,24.8,15.8,6.1,10.4,0.587,1.5,3.6,0.417,2.1,2.7,0.778,1.5,3.4,4.9,1.7,0.7,0.2,1.4,1.6
149,Brandin Podziemski,GOS,10,27.0,12.5,5.0,11.9,0.42,1.5,5.0,0.3,1.0,1.1,0.909,1.1,4.3,5.4,3.3,1.3,0.5,1.2,1.4
150,Collin Sexton,UTA,10,24.9,17.6,6.1,13.0,0.469,1.5,3.7,0.405,3.9,4.6,0.848,1.3,1.8,3.1,5.0,0.5,0.1,2.6,2.4
151,Grant Williams,CHA,10,31.9,11.4,3.8,8.5,0.447,1.5,4.6,0.326,2.3,2.7,0.852,1.1,4.9,6.0,1.9,1.2,1.1,1.9,2.4
152,Toumani Camara,POR,10,34.9,11.5,4.2,9.8,0.429,1.5,4.6,0.326,1.6,2.3,0.696,2.3,3.0,5.3,2.7,1.5,0.6,1.4,3.4
153,Bol Bol,PHX,10,19.2,10.4,4.0,7.4,0.541,1.5,3.8,0.395,0.9,1.0,0.9,0.6,3.9,4.5,1.1,0.3,0.7,0.6,1.2
154,Keon Ellis,SAC,10,27.0,8.7,3.2,7.1,0.451,1.5,4.4,0.341,0.8,0.9,0.889,0.7,1.6,2.3,1.7,1.7,1.1,0.6,2.9
155,"Jabari Smith, Jr.",HOU,10,29.8,11.1,4.1,11.1,0.369,1.5,5.4,0.278,1.4,2.1,0.667,2.3,4.2,6.5,0.8,0.3,0.4,0.7,2.1
156,Tim Hardaway Jr.,DET,10,27.5,9.4,3.2,9.0,0.356,1.5,6.1,0.246,1.5,1.8,0.833,0.6,2.9,3.5,1.8,1.0,0.1,0.5,1.2
157,Julian Champagnie,SAS,10,17.0,7.8,2.8,7.0,0.4,1.5,4.7,0.319,0.7,0.7,1.0,1.0,2.0,3.0,1.4,0.7,0.3,0.4,0.8
158,Julian Strawther,DEN,10,23.8,9.3,3.5,8.4,0.417,1.5,4.8,0.313,0.8,0.9,0.889,0.2,2.2,2.4,1.4,0.4,0.1,1.5,2.5
159,Gabe Vincent,LAL,10,24.2,7.1,2.6,7.1,0.366,1.5,5.0,0.3,0.4,0.4,1.0,0.0,0.9,0.9,1.5,0.9,0.2,0.4,1.7
160,DeMar DeRozan,SAC,10,35.6,23.4,8.0,16.7,0.479,1.4,3.9,0.359,6.0,6.4,0.938,1.1,3.8,4.9,6.1,0.7,0.1,1.5,1.9
161,Bradley Beal,PHX,10,33.5,19.6,7.5,13.5,0.556,1.4,3.9,0.359,3.2,3.5,0.914,0.7,3.0,3.7,5.1,0.7,0.2,1.8,2.5
162,John Collins,UTA,10,32.5,21.7,8.1,16.0,0.506,1.4,5.1,0.275,4.1,5.1,0.804,2.2,5.9,8.1,1.0,0.8,1.0,2.3,2.6
163,Tobias Harris,DET,10,33.5,16.1,6.2,11.5,0.539,1.4,3.2,0.438,2.3,2.7,0.852,1.1,6.0,7.1,2.2,1.2,0.5,1.4,2.1
164,Brook Lopez,MIL,10,31.5,14.0,5.1,9.1,0.56,1.4,4.1,0.341,2.4,2.6,0.923,1.9,4.0,5.9,2.0,0.5,1.8,0.7,2.4
