#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
173,Buddy Hield,GOS,5,24.2,13.0,4.8,10.4,0.462,3.0,7.6,0.395,0.4,0.6,0.667,0.8,2.8,3.6,2.4,0.8,0.6,1.8,1.0
174,Moses Brown,DAL,5,14.7,9.4,4.2,5.8,0.724,0.0,0.0,0.0,1.0,1.2,0.833,1.6,4.6,6.2,0.4,0.8,0.6,1.0,2.2
175,P.J. Washington,DAL,5,26.2,10.2,3.6,9.8,0.367,1.2,3.8,0.316,1.8,2.8,0.643,1.0,4.8,5.8,2.4,0.8,1.6,1.6,2.2
176,Bub Carrington,WAS,5,29.5,10.8,4.0,11.2,0.357,2.0,5.8,0.345,0.8,1.0,0.8,0.8,3.0,3.8,5.4,0.8,0.4,2.0,2.4
177,Tyrese Maxey,PHL,5,35.7,16.8,5.8,18.4,0.315,1.4,6.4,0.219,3.8,4.0,0.95,0.4,1.4,1.8,5.8,0.8,0.6,1.4,1.6
178,Davion Mitchell,MIA,5,26.9,6.6,2.6,5.8,0.448,0.8,1.8,0.444,0.6,1.2,0.5,0.6,1.6,2.2,5.6,0.8,0.0,1.2,2.0
179,Marcus Smart,WAS,5,19.1,11.6,3.8,8.4,0.452,1.6,4.2,0.381,2.4,3.0,0.8,0.6,1.4,2.0,2.6,0.8,0.2,1.2,1.8
180,Jordan Clarkson,UTA,5,28.5,14.0,4.8,14.4,0.333,2.4,8.0,0.3,2.0,3.2,0.625,1.2,2.4,3.6,4.2,0.8,0.0,2.0,1.6
181,De'Anthony Melton,GOS,5,20.4,10.2,3.6,8.6,0.419,2.2,5.4,0.407,0.8,1.2,0.667,1.2,2.4,3.6,2.6,0.8,0.4,1.8,3.0
182,Day'Ron Sharpe,BRK,5,17.7,4.8,2.0,4.4,0.455,0.2,0.6,0.333,0.6,0.8,0.75,1.8,3.4,5.2,0.8,0.8,1.0,0.8,1.6
183,"Vincent Williams, Jr.",MEM,5,23.1,9.6,3.8,8.8,0.432,1.4,5.4,0.259,0.6,0.6,1.0,0.6,2.8,3.4,2.2,0.8,0.2,1.4,1.8
184,Noah Clowney,BRK,5,20.9,10.0,3.0,8.8,0.341,2.2,7.0,0.314,1.8,2.2,0.818,0.6,2.4,3.0,0.4,0.8,0.4,0.4,0.6
185,Ja'Kobe Walter,TOR,5,24.5,9.6,3.0,7.8,0.385,1.0,2.8,0.357,2.6,3.0,0.867,2.2,2.6,4.8,1.0,0.8,0.2,1.8,2.2
186,Jonathan Isaac,ORL,5,12.8,4.6,1.6,3.2,0.5,0.8,1.8,0.444,0.6,0.8,0.75,0.8,3.2,4.0,0.4,0.8,0.8,0.6,1.6
187,Tosan Evbuomwan,BRK,5,21.1,7.6,2.4,7.6,0.316,0.6,3.0,0.2,2.2,2.8,0.786,1.4,2.4,3.8,1.2,0.8,0.6,0.2,1.6
188,Kyle Anderson,MIA,5,13.2,3.0,1.4,3.4,0.412,0.0,0.2,0.0,0.2,0.4,0.5,0.8,2.4,3.2,2.8,0.8,0.4,0.6,1.4
189,Justin Edwards,PHL,5,27.9,10.2,3.8,9.8,0.388,1.2,4.6,0.261,1.4,1.6,0.875,1.2,2.0,3.2,1.6,0.8,0.6,1.4,2.4
190,Taurean Prince,MIL,5,32.3,9.6,3.6,9.6,0.375,2.4,5.8,0.414,0.0,0.0,0.0,0.2,3.4,3.6,2.2,0.8,0.0,1.8,2.0
191,Caleb Martin,DAL,5,21.7,4.0,1.6,4.8,0.333,0.2,1.6,0.125,0.6,1.0,0.6,0.6,2.2,2.8,2.6,0.8,0.6,0.6,1.2
192,Dorian Finney-Smith,LAL,5,34.8,7.2,2.8,7.6,0.368,1.4,5.0,0.28,0.2,0.4,0.5,2.2,2.4,4.6,0.6,0.8,0.0,1.0,1.4
193,Ryan Rollins,MIL,5,14.0,6.2,2.6,5.8,0.448,0.8,2.6,0.308,0.2,0.2,1.0,0.6,1.6,2.2,1.4,0.8,0.2,0.6,0.8
194,Damion Baugh,CHA,5,23.7,7.0,3.2,9.0,0.356,0.6,3.8,0.158,0.0,0.2,0.0,0.8,1.4,2.2,3.6,0.8,0.2,1.0,1.6
195,Reed Sheppard,HOU,5,14.4,7.2,2.8,6.4,0.438,0.8,2.4,0.333,0.8,1.2,0.667,0.0,1.4,1.4,2.2,0.8,0.2,1.0,1.0
196,Ochai Agbaji,TOR,5,18.6,5.6,2.2,5.0,0.44,1.2,2.4,0.5,0.0,0.0,0.0,0.8,2.0,2.8,0.6,0.8,0.0,1.0,1.4
197,E.J. Harkless,UTA,5,12.0,3.6,1.4,3.8,0.368,0.8,2.6,0.308,0.0,0.0,0.0,1.0,1.0,2.0,0.8,0.8,0.2,0.2,1.8
198,Elfrid Payton,CHA,5,20.0,1.2,0.6,3.4,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,2.4,3.2,0.8,0.6,1.2,2.0
199,Chris Livingston,MIL,5,8.9,3.0,1.0,2.6,0.385,0.0,1.0,0.0,1.0,1.6,0.625,1.0,1.4,2.4,0.2,0.8,0.0,0.4,0.6
200,Jamal Cain,NOP,5,9.0,3.0,0.8,2.6,0.308,0.8,1.8,0.444,0.6,1.2,0.5,0.6,0.6,1.2,1.0,0.8,0.0,0.4,0.8
