#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
12,Miles Bridges,CHA,10,34.7,26.4,9.2,19.5,0.472,2.8,7.8,0.359,5.2,6.0,0.867,1.2,7.5,8.7,4.8,0.5,1.2,2.5,1.7
13,James Harden,LAC,10,38.4,26.2,7.4,18.2,0.407,3.7,10.5,0.352,7.7,9.2,0.837,0.7,4.6,5.3,9.6,1.5,0.6,4.5,1.7
14,Joel Embiid,PHL,10,32.2,26.0,7.9,17.3,0.457,1.2,3.9,0.308,9.0,10.7,0.841,2.3,6.9,9.2,5.0,0.8,1.0,3.4,2.0
15,Kevin Durant,PHX,10,39.1,25.7,9.1,17.9,0.508,3.3,6.9,0.478,4.2,4.8,0.875,0.6,6.0,6.6,4.7,0.8,1.0,3.5,1.5
16,Kyrie Irving,DAL,10,36.0,25.4,8.9,20.0,0.445,2.7,7.4,0.365,4.9,5.1,0.961,1.5,3.5,5.0,3.8,1.7,0.9,1.8,1.9
17,Coby White,CHI,10,34.1,25.4,9.1,19.1,0.476,3.0,9.1,0.33,4.2,4.5,0.933,0.3,4.4,4.7,4.0,1.5,0.1,2.1,2.3
18,Donovan Mitchell,CLE,10,30.9,25.2,7.8,18.1,0.431,2.6,7.9,0.329,7.0,8.9,0.787,1.2,3.2,4.4,4.5,0.7,0.2,2.5,1.7
19,Anthony Davis,DAL,10,31.8,25.0,10.0,18.3,0.546,0.6,2.2,0.273,4.4,5.6,0.786,3.6,8.8,12.4,3.2,1.1,2.2,1.8,1.6
20,Anthony Edwards,MIN,10,34.8,25.0,7.8,16.7,0.467,3.4,9.1,0.374,6.0,7.3,0.822,0.6,6.0,6.6,5.4,0.9,0.3,2.3,1.7
21,Zach LaVine,SAC,10,36.3,24.4,9.1,15.4,0.591,3.7,6.6,0.561,2.5,2.9,0.862,0.2,4.1,4.3,3.0,0.7,0.1,2.9,0.9
22,Norman Powell,LAC,10,33.8,24.1,8.4,16.5,0.509,2.6,6.7,0.388,4.7,6.0,0.783,0.5,3.3,3.8,2.0,1.1,0.3,1.5,1.7
23,Devin Booker,PHX,10,38.5,24.0,8.6,17.8,0.483,2.9,7.9,0.367,3.9,4.6,0.848,1.1,3.3,4.4,7.7,0.8,0.0,3.6,3.3
24,Zion Williamson,NOP,10,29.2,23.9,9.9,16.7,0.593,0.0,0.1,0.0,4.1,6.3,0.651,2.5,4.7,7.2,5.8,1.1,0.8,2.8,2.0
25,Damian Lillard,MIL,10,35.1,23.9,7.6,16.3,0.466,3.2,9.0,0.356,5.5,5.9,0.932,0.3,4.0,4.3,5.9,1.4,0.0,2.3,1.2
26,Victor Wembanyama,SAS,10,33.5,23.6,8.6,17.6,0.489,2.6,7.5,0.347,3.8,4.7,0.809,1.8,10.1,11.9,3.5,1.3,3.2,2.5,2.6
27,Cam Thomas,BRK,10,27.3,23.6,7.9,19.0,0.416,2.6,8.6,0.302,5.2,5.8,0.897,0.9,2.4,3.3,4.4,0.3,0.1,1.6,1.4
28,Karl-Anthony Towns,NYK,10,37.3,23.5,8.4,17.3,0.486,2.4,5.9,0.407,4.3,5.5,0.782,2.5,9.1,11.6,2.1,1.1,0.5,3.1,3.6
29,Trae Young,ATL,10,35.8,23.5,6.8,18.4,0.37,1.6,6.9,0.232,8.3,8.8,0.943,0.5,2.7,3.2,11.8,0.6,0.1,4.7,1.9
30,Anfernee Simons,POR,10,35.9,23.5,8.7,19.1,0.455,3.4,9.6,0.354,2.7,2.7,1.0,0.4,2.5,2.9,4.0,1.2,0.0,2.0,1.2
31,Kawhi Leonard,LAC,10,36.3,23.3,9.0,19.3,0.466,2.3,6.5,0.354,3.0,4.2,0.714,1.6,4.4,6.0,3.1,2.2,0.4,2.1,1.9
32,Pascal Siakam,IND,10,31.5,23.1,9.1,17.0,0.535,2.0,5.2,0.385,2.9,4.6,0.63,1.6,5.1,6.7,3.1,0.7,0.5,1.8,2.2
33,Jalen Williams,OKC,10,32.6,22.8,7.8,16.4,0.476,2.6,5.9,0.441,4.6,5.4,0.852,0.8,4.6,5.4,6.3,1.3,0.8,2.0,2.2
34,Josh Giddey,CHI,10,34.6,22.5,7.5,14.4,0.521,2.4,4.4,0.545,5.1,6.0,0.85,2.1,7.9,10.0,7.9,1.0,1.0,3.0,2.3
35,Jamal Murray,DEN,10,38.4,22.5,7.8,16.8,0.464,2.6,6.1,0.426,4.3,4.5,0.956,0.8,2.5,3.3,6.1,1.2,0.3,1.4,1.9
36,Jaylen Brown,BOS,10,35.7,22.4,8.4,18.8,0.447,1.3,5.1,0.255,4.3,5.2,0.827,1.5,4.4,5.9,4.6,1.7,0.5,3.0,2.4
37,DeMar DeRozan,SAC,10,35.6,22.3,7.9,16.6,0.476,1.3,3.7,0.351,5.2,5.7,0.912,1.1,3.4,4.5,5.6,0.6,0.1,1.9,1.8
38,John Collins,UTA,10,32.5,21.7,8.1,16.0,0.506,1.4,5.1,0.275,4.1,5.1,0.804,2.2,5.9,8.1,1.0,0.8,1.0,2.3,2.6
39,Jordan Poole,WAS,10,29.6,21.7,7.1,16.4,0.433,3.5,9.7,0.361,4.0,4.3,0.93,0.5,3.6,4.1,3.6,1.3,0.3,2.3,3.0
40,Tyler Herro,MIA,10,35.9,21.6,8.2,18.9,0.434,2.4,7.8,0.308,2.8,3.3,0.848,0.5,4.1,4.6,6.1,1.3,0.8,2.1,0.7
41,Franz Wagner,ORL,10,35.6,21.6,8.6,18.9,0.455,0.9,3.8,0.237,3.5,3.9,0.897,0.8,4.1,4.9,4.0,1.3,0.2,2.3,2.8
42,Tyrese Haliburton,IND,10,33.4,21.5,7.8,14.3,0.545,3.8,7.6,0.5,2.1,2.2,0.955,0.5,2.5,3.0,11.1,2.2,0.3,1.2,0.9
43,Quentin Grimes,PHL,10,32.5,21.1,7.9,15.3,0.516,2.8,6.9,0.406,2.5,3.3,0.758,1.0,3.6,4.6,3.7,1.8,0.7,2.8,2.1
44,Bam Adebayo,MIA,10,36.5,21.0,7.9,14.4,0.549,1.0,3.0,0.333,4.2,5.0,0.84,2.0,7.9,9.9,4.7,1.6,0.3,1.7,2.1
45,Austin Reaves,LAL,10,33.9,21.0,6.1,14.2,0.43,2.7,6.8,0.397,6.1,6.7,0.91,1.0,3.7,4.7,5.2,0.9,0.5,2.6,2.2
46,Ivica Zubac,LAC,10,36.3,20.7,9.5,14.0,0.679,0.0,0.0,0.0,1.7,2.8,0.607,3.0,8.6,11.6,2.5,0.3,1.0,1.2,3.2
47,Alperen Sengun,HOU,10,32.5,20.6,7.9,13.7,0.577,0.3,0.6,0.5,4.5,6.7,0.672,3.8,5.9,9.7,5.4,0.8,1.0,3.5,3.1
48,Immanuel Quickley,TOR,10,30.5,20.5,6.6,15.3,0.431,3.0,8.0,0.375,4.3,5.3,0.811,0.5,4.3,4.8,5.3,0.7,0.1,1.4,2.4
49,R.J. Barrett,TOR,10,32.0,20.5,7.4,15.8,0.468,2.1,5.3,0.396,3.6,5.5,0.655,1.2,4.8,6.0,5.7,0.6,0.2,2.9,2.0
50,Brandon Miller,CHA,10,34.0,20.4,7.0,17.3,0.405,3.6,10.8,0.333,2.8,3.4,0.824,0.8,3.5,4.3,3.8,0.6,0.7,2.9,2.9
51,Brandon Ingram,NOP,10,33.5,20.3,7.7,17.7,0.435,2.3,6.2,0.371,2.6,3.1,0.839,0.7,4.3,5.0,5.7,0.9,0.6,4.5,2.2
52,Desmond Bane,MEM,10,35.1,20.2,7.2,16.6,0.434,1.7,6.1,0.279,4.1,4.4,0.932,1.4,6.5,7.9,6.1,1.1,0.6,2.4,2.5
53,Tyrese Maxey,PHL,10,36.4,20.2,7.2,18.2,0.396,2.1,7.4,0.284,3.7,4.0,0.925,0.4,2.5,2.9,5.6,1.2,0.4,2.0,1.9
54,Dejounte Murray,NOP,10,31.3,20.0,6.5,16.1,0.404,2.4,6.4,0.375,4.6,5.5,0.836,0.6,6.4,7.0,6.6,1.1,0.2,2.6,1.5
55,Jonathan Kuminga,GOS,10,27.2,19.9,6.4,13.0,0.492,1.2,3.0,0.4,5.9,8.4,0.702,1.5,4.6,6.1,2.6,0.8,0.4,1.6,1.3
56,LaMelo Ball,CHA,10,30.5,19.8,6.3,17.8,0.354,3.4,10.2,0.333,3.8,4.2,0.905,1.3,4.0,5.3,7.4,0.8,0.3,3.4,3.1
57,Shaedon Sharpe,POR,10,33.8,19.7,7.5,16.1,0.466,2.0,6.3,0.317,2.7,3.4,0.794,1.7,4.3,6.0,3.2,0.5,0.2,2.6,2.0
58,"Kelly Oubre, Jr.",PHL,10,34.7,19.6,7.3,14.4,0.507,1.4,4.0,0.35,3.6,4.6,0.783,1.4,2.8,4.2,1.4,1.6,0.4,1.6,3.7
59,Trey Murphy III,NOP,10,35.2,19.5,6.9,15.8,0.437,2.3,7.9,0.291,3.4,3.9,0.872,1.2,3.5,4.7,3.3,0.9,1.0,2.7,1.8
60,Derrick White,BOS,10,35.3,19.4,6.5,14.7,0.442,4.4,10.8,0.407,2.0,2.3,0.87,0.6,3.3,3.9,4.9,1.6,1.0,1.4,1.9
61,Kristaps Porzingis,BOS,10,31.1,19.3,6.7,14.5,0.462,2.6,6.5,0.4,3.3,4.5,0.733,1.1,5.2,6.3,2.2,1.4,2.0,1.7,3.3
62,Andrew Wiggins,MIA,10,34.8,19.3,6.7,15.8,0.424,2.0,6.3,0.317,3.9,5.2,0.75,1.5,3.1,4.6,3.1,1.1,1.1,2.8,1.8
63,Deni Avdija,POR,10,30.6,19.2,6.2,12.5,0.496,1.6,4.2,0.381,5.2,7.1,0.732,1.9,6.5,8.4,4.3,0.5,0.2,3.0,2.5
64,Stephon Castle,SAS,10,27.3,19.2,7.2,14.6,0.493,1.7,5.4,0.315,3.1,4.8,0.646,1.8,2.7,4.5,3.6,1.1,0.1,2.2,3.2
65,Evan Mobley,CLE,10,31.3,19.1,7.3,12.8,0.57,1.3,3.7,0.351,3.2,4.8,0.667,2.6,7.3,9.9,3.8,0.8,1.5,2.7,1.7
66,Jalen Green,HOU,10,32.1,19.0,6.8,16.2,0.42,2.9,7.8,0.372,2.5,3.0,0.833,0.3,5.6,5.9,4.3,1.0,0.3,2.6,1.3
67,Julius Randle,MIN,10,29.7,18.9,6.6,12.9,0.512,1.3,4.3,0.302,4.4,5.1,0.863,2.2,4.6,6.8,5.3,0.7,0.1,2.6,2.5
68,"Jaren Jackson, Jr.",MEM,10,27.4,18.7,6.6,13.8,0.478,1.4,4.1,0.341,4.1,5.5,0.745,0.7,3.9,4.6,1.6,1.2,1.7,1.6,3.6
69,Devin Vassell,SAS,10,32.4,18.6,7.3,15.3,0.477,2.7,7.3,0.37,1.3,1.5,0.867,0.6,4.7,5.3,3.6,1.6,0.8,1.1,2.0
70,Bradley Beal,PHX,10,33.2,18.6,7.3,13.3,0.549,1.7,4.4,0.386,2.3,2.8,0.821,0.7,3.0,3.7,4.7,0.8,0.2,1.8,2.4
71,Keyonte George,UTA,10,31.2,18.3,5.6,14.8,0.378,3.1,8.3,0.373,4.0,5.5,0.727,0.3,4.2,4.5,6.0,0.7,0.1,2.5,1.0
72,Naji Marshall,DAL,10,33.7,18.1,6.9,14.7,0.469,1.0,5.0,0.2,3.3,3.8,0.868,1.5,5.8,7.3,4.2,1.7,0.2,2.4,1.3
73,Jordan Clarkson,UTA,10,28.9,18.1,5.9,14.8,0.399,3.2,7.9,0.405,3.1,3.9,0.795,0.9,2.3,3.2,3.7,1.0,0.1,1.6,1.2
74,Cameron Johnson,BRK,10,31.7,18.0,5.9,13.6,0.434,2.2,6.4,0.344,4.0,4.7,0.851,1.3,3.3,4.6,3.5,1.8,0.3,1.8,2.5
75,OG Anunoby,NYK,10,38.9,18.0,6.2,15.0,0.413,2.8,7.7,0.364,2.8,3.5,0.8,1.6,3.6,5.2,2.9,1.4,0.8,1.6,2.1
76,Scottie Barnes,TOR,10,31.1,17.9,6.6,15.4,0.429,0.8,3.1,0.258,3.9,5.0,0.78,2.4,5.5,7.9,4.3,1.5,0.7,2.1,1.3
77,Christian Braun,DEN,10,36.1,17.8,6.9,12.5,0.552,1.8,3.9,0.462,2.2,2.6,0.846,1.0,4.4,5.4,3.4,1.0,0.5,0.9,2.1
78,Jaden McDaniels,MIN,10,35.1,17.7,7.3,13.3,0.549,1.6,4.0,0.4,1.5,1.7,0.882,1.9,5.5,7.4,3.4,1.9,0.7,0.9,2.4
79,Darius Garland,CLE,10,31.2,17.7,5.9,16.1,0.366,2.5,8.2,0.305,3.4,3.7,0.919,0.5,2.4,2.9,6.9,1.6,0.0,2.0,1.6
80,Lauri Markkanen,UTA,10,31.3,17.5,6.3,15.2,0.414,2.9,8.0,0.363,2.0,2.2,0.909,1.3,5.1,6.4,0.5,0.7,0.4,1.4,1.7
81,De'Aaron Fox,SAS,10,33.2,17.4,6.6,16.3,0.405,1.4,6.0,0.233,2.8,3.2,0.875,0.6,3.6,4.2,6.5,1.0,0.3,2.6,2.2
82,Myles Turner,IND,10,30.7,17.2,5.9,11.8,0.5,2.4,6.0,0.4,3.0,3.6,0.833,0.9,4.8,5.7,1.8,0.9,1.6,1.1,1.8
83,Deandre Ayton,POR,10,31.8,17.1,7.5,13.1,0.573,0.0,0.4,0.0,2.1,2.9,0.724,4.0,6.8,10.8,2.1,0.8,1.0,1.6,2.4
84,Klay Thompson,DAL,10,29.7,17.1,6.0,15.2,0.395,3.3,8.1,0.407,1.8,2.0,0.9,1.2,3.1,4.3,2.8,0.4,0.5,1.1,0.9
85,Caris LeVert,ATL,10,27.9,16.9,6.5,12.8,0.508,2.3,6.0,0.383,1.6,1.8,0.889,0.4,2.5,2.9,2.6,1.2,0.5,1.0,1.3
86,Jalen Suggs,ORL,10,25.1,16.8,6.1,15.1,0.404,1.9,6.4,0.297,2.7,3.4,0.794,0.9,3.4,4.3,3.2,1.4,1.0,3.2,3.0
87,Jalen Johnson,ATL,10,32.9,16.7,6.8,13.7,0.496,0.5,2.7,0.185,2.6,3.5,0.743,1.8,7.9,9.7,4.0,2.0,0.6,2.1,1.6
88,Mikal Bridges,NYK,10,35.6,16.7,7.0,13.3,0.526,1.2,4.1,0.293,1.5,1.8,0.833,0.7,2.0,2.7,4.4,0.8,0.6,1.2,1.7
89,Collin Sexton,UTA,10,24.2,16.5,5.8,13.0,0.446,1.2,3.5,0.343,3.7,4.4,0.841,1.0,1.7,2.7,4.8,0.5,0.1,2.9,2.3
90,Tari Eason,HOU,10,28.7,16.2,6.6,12.5,0.528,1.8,4.6,0.391,1.2,1.4,0.857,2.4,4.1,6.5,2.2,1.5,0.9,1.8,2.5
91,"Michael Porter, Jr.",DEN,10,36.4,16.2,6.4,14.0,0.457,2.0,6.1,0.328,1.4,1.9,0.737,2.0,6.3,8.3,1.8,0.4,0.3,1.0,2.4
92,Tobias Harris,DET,10,33.5,16.1,6.2,11.5,0.539,1.4,3.2,0.438,2.3,2.7,0.852,1.1,6.0,7.1,2.2,1.2,0.5,1.4,2.1
93,Rui Hachimura,LAL,10,33.2,15.9,6.0,11.8,0.508,2.1,5.7,0.368,1.8,2.5,0.72,1.3,4.4,5.7,1.6,0.5,0.3,0.6,1.9
94,Scoot Henderson,POR,10,28.6,15.9,5.5,12.7,0.433,2.0,5.3,0.377,2.9,4.0,0.725,1.0,2.3,3.3,4.3,1.0,0.1,3.0,3.2
95,Mark Williams,CHA,10,27.9,15.8,6.3,10.2,0.618,0.0,0.0,0.0,3.2,3.9,0.821,2.6,8.3,10.9,1.8,0.8,1.3,2.0,2.3
96,Dillon Brooks,HOU,10,31.7,15.8,6.0,13.7,0.438,2.9,7.1,0.408,0.9,1.3,0.692,0.9,3.2,4.1,2.4,0.8,0.1,0.9,2.3
97,Donte DiVincenzo,MIN,10,28.4,15.7,5.5,11.2,0.491,4.0,8.1,0.494,0.7,1.2,0.583,0.7,3.7,4.4,4.9,1.3,0.5,0.7,2.6
98,C.J. McCollum,NOP,10,29.8,15.7,5.8,14.2,0.408,2.7,7.2,0.375,1.4,1.7,0.824,0.8,2.7,3.5,4.7,0.7,0.2,1.9,2.2
99,P.J. Washington,DAL,10,31.0,15.6,5.5,12.9,0.426,1.8,4.4,0.409,2.8,3.9,0.718,2.0,7.2,9.2,3.0,1.0,1.5,2.1,2.6
100,Jaden Ivey,DET,10,27.5,15.6,5.7,12.4,0.46,2.5,5.5,0.455,1.7,2.2,0.773,1.2,2.3,3.5,3.3,0.9,0.2,2.6,1.4
101,Kyle Filipowski,UTA,10,24.1,15.5,5.6,10.9,0.514,2.0,4.5,0.444,2.3,3.4,0.676,2.4,5.8,8.2,2.5,0.7,0.3,2.0,3.1
102,Malik Monk,SAC,10,33.8,15.5,6.0,14.7,0.408,1.8,6.7,0.269,1.7,2.1,0.81,0.6,3.6,4.2,5.9,0.8,0.7,3.1,2.1
103,Aaron Gordon,DEN,10,27.2,15.4,5.4,10.2,0.529,2.1,3.9,0.538,2.5,3.1,0.806,1.5,3.4,4.9,3.3,0.4,0.3,0.7,1.3
104,Jared McCain,PHL,10,31.6,15.4,5.5,12.5,0.44,2.2,6.2,0.355,2.2,2.9,0.759,0.7,2.1,2.8,2.7,0.8,0.0,2.4,1.9
105,Ty Jerome,CLE,10,21.9,15.3,5.0,10.9,0.459,1.9,4.2,0.452,3.4,3.6,0.944,0.8,2.7,3.5,2.9,1.4,0.0,1.4,1.9
106,Keldon Johnson,SAS,10,24.7,15.2,5.8,10.6,0.547,1.4,3.7,0.378,2.2,2.8,0.786,1.7,3.5,5.2,1.7,0.7,0.2,1.2,1.4
107,Onyeka Okongwu,ATL,10,31.3,15.1,6.2,10.7,0.579,0.8,1.8,0.444,1.9,2.4,0.792,4.2,6.3,10.5,2.3,1.0,1.3,1.2,2.5
108,Amen Thompson,HOU,10,36.5,15.0,6.6,11.4,0.579,0.3,1.2,0.25,1.5,2.7,0.556,3.2,6.7,9.9,5.5,0.7,1.3,2.2,1.9
109,Jimmy Butler III,GOS,10,31.1,15.0,4.5,9.8,0.459,0.4,1.8,0.222,5.6,6.2,0.903,1.6,3.5,5.1,6.0,1.3,0.1,1.5,0.5
110,De'Andre Hunter,CLE,10,24.6,15.0,4.5,8.3,0.542,2.2,4.4,0.5,3.8,4.4,0.864,0.8,3.9,4.7,1.5,0.2,0.3,0.8,2.3
111,Aaron Nesmith,IND,10,30.7,14.8,5.6,11.4,0.491,2.5,6.4,0.391,1.1,1.3,0.846,0.7,3.4,4.1,1.5,0.8,0.6,1.1,2.3
112,Chet Holmgren,OKC,10,27.6,14.7,5.3,10.9,0.486,1.3,3.9,0.333,2.8,4.0,0.7,2.2,6.6,8.8,1.8,0.7,2.6,1.4,2.3
113,Payton Pritchard,BOS,10,29.3,14.7,5.1,10.9,0.468,3.6,8.4,0.429,0.9,0.9,1.0,1.2,2.0,3.2,2.7,1.1,0.2,0.7,1.2
114,Duncan Robinson,MIA,10,28.1,14.7,5.3,10.7,0.495,3.5,7.9,0.443,0.6,0.7,0.857,0.2,2.3,2.5,2.5,0.6,0.0,1.4,1.4
115,Malik Beasley,DET,10,26.5,14.7,5.3,12.2,0.434,3.5,8.6,0.407,0.6,1.2,0.5,0.5,1.5,2.0,1.3,1.0,0.2,1.0,2.0
116,Naz Reid,MIN,10,33.4,14.6,5.5,14.5,0.379,2.7,7.9,0.342,0.9,1.6,0.563,1.4,6.9,8.3,3.1,0.8,1.0,2.0,3.0
117,Bennedict Mathurin,IND,10,25.2,14.5,4.7,10.8,0.435,1.3,3.5,0.371,3.8,4.2,0.905,0.8,2.7,3.5,2.4,0.5,0.4,1.8,1.3
118,Rudy Gobert,MIN,10,32.8,14.4,5.8,8.5,0.682,0.0,0.0,0.0,2.8,4.1,0.683,4.9,6.8,11.7,2.0,1.1,1.3,1.3,2.4
119,Paul George,PHL,10,34.1,14.2,5.4,12.1,0.446,2.0,6.2,0.323,1.4,1.8,0.778,0.4,4.5,4.9,3.5,2.1,0.8,2.3,2.3
120,Bobby Portis,MIL,10,25.7,14.1,5.6,12.6,0.444,1.1,3.5,0.314,1.8,2.0,0.9,2.1,7.6,9.7,2.8,0.3,0.6,1.2,2.3
121,Brook Lopez,MIL,10,31.5,14.0,5.1,9.1,0.56,1.4,4.1,0.341,2.4,2.6,0.923,1.9,4.0,5.9,2.0,0.5,1.8,0.7,2.4
122,Aaron Wiggins,OKC,10,25.6,13.9,5.7,12.3,0.463,2.0,5.4,0.37,0.5,0.8,0.625,1.4,3.4,4.8,1.8,0.9,0.2,0.9,1.0
123,Jalen Duren,DET,10,27.1,13.8,5.4,7.8,0.692,0.0,0.0,0.0,3.0,4.3,0.698,3.1,8.5,11.6,1.8,1.1,1.4,1.5,3.6
124,Domantas Sabonis,SAC,10,30.6,13.7,5.5,10.3,0.534,0.4,2.0,0.2,2.3,3.5,0.657,3.4,9.8,13.2,5.7,0.8,0.3,2.8,2.9
125,Jarrett Allen,CLE,10,28.3,13.6,5.3,7.8,0.679,0.0,0.0,0.0,3.0,4.0,0.75,2.4,6.8,9.2,1.8,1.4,1.1,1.3,1.7
126,Zach Collins,CHI,10,27.2,13.6,5.0,8.6,0.581,1.1,3.1,0.355,2.5,2.9,0.862,3.2,6.5,9.7,2.8,0.9,0.8,1.5,2.9
127,Dyson Daniels,ATL,10,33.4,13.6,6.0,11.8,0.508,0.7,1.9,0.368,0.9,1.7,0.529,1.1,4.8,5.9,4.9,3.1,0.4,2.3,2.5
128,Nikola Vucevic,CHI,10,30.1,13.6,5.6,12.3,0.455,1.3,3.8,0.342,1.1,1.5,0.733,1.7,7.5,9.2,2.9,0.5,0.4,2.2,2.4
129,Brandon Williams,DAL,10,22.3,13.6,5.0,8.8,0.568,1.6,3.7,0.432,2.0,2.3,0.87,0.2,2.5,2.7,3.8,1.2,0.2,1.2,1.4
130,Keegan Murray,SAC,10,32.9,13.6,5.2,11.3,0.46,2.4,6.7,0.358,0.8,0.9,0.889,1.7,3.6,5.3,1.4,0.6,0.8,0.5,2.1
131,Brice Sensabaugh,UTA,10,23.8,13.6,5.1,10.7,0.477,3.0,6.6,0.455,0.4,0.4,1.0,0.4,2.8,3.2,1.9,0.5,0.2,2.0,1.3
132,Bogdan Bogdanovic,LAC,10,27.7,13.5,4.9,9.9,0.495,2.3,5.0,0.46,1.4,1.5,0.933,0.6,3.4,4.0,3.1,0.2,0.3,1.7,2.2
133,Jerami Grant,POR,10,34.1,13.5,4.2,12.6,0.333,2.3,7.3,0.315,2.8,3.3,0.848,0.7,3.4,4.1,1.9,1.4,0.7,1.6,2.3
134,Josh Hart,NYK,10,39.2,13.4,4.8,10.9,0.44,1.0,3.3,0.303,2.8,3.7,0.757,1.9,8.5,10.4,5.1,0.8,0.4,2.9,2.5
135,Russell Westbrook,DEN,10,29.2,13.2,5.2,11.9,0.437,1.7,4.6,0.37,1.1,1.6,0.688,1.9,3.1,5.0,4.5,1.1,0.6,2.8,2.5
136,Kevin Huerter,CHI,10,27.9,13.1,4.6,11.9,0.387,3.0,8.3,0.361,0.9,1.1,0.818,0.5,2.6,3.1,2.1,1.4,0.2,1.1,2.0
137,Walker Kessler,UTA,10,31.2,13.0,5.7,7.3,0.781,0.0,0.0,0.0,1.6,3.1,0.516,5.3,8.8,14.1,2.0,0.8,2.9,1.6,1.8
138,Daniel Gafford,DAL,10,28.2,13.0,5.2,7.9,0.658,0.0,0.0,0.0,2.6,3.4,0.765,3.8,5.7,9.5,2.3,0.3,3.1,1.4,3.2
139,Khris Middleton,WAS,10,24.6,13.0,4.5,9.6,0.469,1.1,3.6,0.306,2.9,3.3,0.879,0.6,3.5,4.1,4.1,1.5,0.4,1.9,2.0
140,Alex Sarr,WAS,10,26.1,12.8,4.7,12.9,0.364,1.7,5.2,0.327,1.7,2.9,0.586,1.7,4.7,6.4,2.5,0.5,1.4,1.6,1.8
141,Tre Mann,CHA,10,23.3,12.8,5.1,11.5,0.443,1.6,4.0,0.4,1.0,1.2,0.833,0.6,1.8,2.4,3.0,0.5,0.3,1.8,1.7
142,Santi Aldama,MEM,10,26.8,12.7,5.0,10.4,0.481,2.2,5.6,0.393,0.5,0.7,0.714,1.7,4.7,6.4,4.1,0.7,0.6,0.6,1.2
143,Cole Anthony,ORL,10,26.4,12.7,4.5,10.6,0.425,1.8,3.8,0.474,1.9,2.0,0.95,1.2,3.4,4.6,3.6,0.8,1.0,1.7,3.0
144,Georges Niang,ATL,10,25.0,12.7,4.6,10.9,0.422,2.6,7.0,0.371,0.9,1.2,0.75,0.6,3.3,3.9,1.9,0.2,0.3,1.1,2.4
145,Harrison Barnes,SAS,10,25.5,12.6,4.5,7.7,0.584,2.4,4.6,0.522,1.2,2.0,0.6,0.9,1.6,2.5,1.2,0.3,0.1,0.7,0.8
146,Dalton Knecht,LAL,10,23.4,12.6,5.0,9.8,0.51,2.4,5.8,0.414,0.2,0.8,0.25,0.6,2.4,3.0,1.1,0.3,0.1,0.4,1.5
147,Brandin Podziemski,GOS,10,27.0,12.5,5.0,11.9,0.42,1.5,5.0,0.3,1.0,1.1,0.909,1.1,4.3,5.4,3.3,1.3,0.5,1.2,1.4
148,Jordan Hawkins,NOP,10,24.8,12.5,4.7,10.6,0.443,2.3,6.5,0.354,0.8,1.1,0.727,0.9,2.5,3.4,1.4,0.6,0.5,1.5,1.2
149,Kyle Kuzma,MIL,10,33.0,12.4,4.7,10.7,0.439,1.1,3.4,0.324,1.9,2.8,0.679,0.4,5.8,6.2,1.6,0.3,0.2,2.2,1.5
