#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
45,Mike Conley,MIN,5,23.5,11.4,4.0,6.8,0.588,2.6,4.4,0.591,0.8,0.8,1.0,0.6,2.6,3.2,4.2,0.8,0.2,1.2,1.0
46,Aaron Gordon,DEN,5,26.7,16.6,5.8,10.8,0.537,2.6,5.0,0.52,2.4,2.8,0.857,1.4,3.0,4.4,1.8,0.6,0.4,1.0,1.8
47,Harrison Barnes,SAS,5,27.6,16.0,6.0,8.8,0.682,2.6,4.6,0.565,1.4,2.6,0.538,1.8,1.4,3.2,0.6,0.6,0.2,0.8,1.2
48,Klay Thompson,DAL,5,30.2,16.8,5.8,15.6,0.372,2.6,7.6,0.342,2.6,2.6,1.0,1.0,3.8,4.8,3.6,0.2,0.6,1.2,1.0
49,Naz Reid,MIN,5,29.9,12.8,5.0,11.2,0.446,2.6,6.6,0.394,0.2,0.8,0.25,0.6,6.0,6.6,2.8,0.4,1.4,1.8,3.2
50,Aaron Nesmith,IND,5,30.5,13.8,5.4,11.6,0.466,2.6,6.4,0.406,0.4,0.6,0.667,0.4,2.8,3.2,1.8,1.2,0.6,0.8,2.6
51,Kevin Huerter,CHI,5,30.0,14.0,4.8,12.6,0.381,2.6,8.4,0.31,1.8,2.2,0.818,0.6,3.8,4.4,1.8,1.6,0.4,1.6,1.8
52,Lauri Markkanen,UTA,5,29.3,15.6,5.6,15.4,0.364,2.6,8.0,0.325,1.8,1.8,1.0,1.2,5.0,6.2,0.4,0.2,0.0,1.6,1.4
53,Sam Merrill,CLE,5,20.7,8.8,3.0,5.4,0.556,2.6,4.4,0.591,0.2,0.2,1.0,0.2,2.2,2.4,0.6,0.4,0.0,0.6,1.6
54,Sam Hauser,BOS,5,22.2,9.4,3.2,8.2,0.39,2.6,7.2,0.361,0.4,0.4,1.0,0.8,2.6,3.4,0.4,0.4,0.0,0.2,1.2
55,Jalen Williams,OKC,5,30.4,24.6,8.4,16.2,0.519,2.4,5.2,0.462,5.4,6.2,0.871,0.4,4.8,5.2,6.4,1.2,0.8,1.4,1.6
56,Paolo Banchero,ORL,5,36.5,30.2,10.8,21.6,0.5,2.4,6.6,0.364,6.2,7.6,0.816,1.2,7.0,8.2,3.0,1.2,0.4,1.6,2.2
57,Tyler Herro,MIA,5,37.7,22.8,9.2,19.0,0.484,2.4,7.0,0.343,2.0,2.6,0.769,0.6,5.0,5.6,5.6,1.4,1.2,2.2,0.6
58,"Jaren Jackson, Jr.",MEM,5,26.1,20.2,7.2,12.8,0.563,2.4,4.2,0.571,3.4,4.2,0.81,0.6,3.4,4.0,0.8,1.4,1.6,1.0,3.2
59,Caris LeVert,ATL,5,27.3,16.4,6.2,11.8,0.525,2.4,5.4,0.444,1.6,2.0,0.8,0.0,3.2,3.2,2.6,0.8,0.8,0.6,1.2
60,Keyonte George,UTA,5,29.8,17.6,5.2,14.6,0.356,2.4,7.6,0.316,4.8,6.2,0.774,0.4,4.0,4.4,5.8,0.8,0.0,2.2,1.2
61,Jose Alvarado,NOP,5,25.6,12.2,4.6,11.0,0.418,2.4,5.6,0.429,0.6,0.8,0.75,0.2,1.8,2.0,6.0,2.2,0.4,1.8,1.0
62,Kyshawn George,WAS,5,30.8,12.4,4.2,9.6,0.438,2.4,6.0,0.4,1.6,1.8,0.889,0.4,4.6,5.0,2.2,1.4,2.0,1.4,3.6
63,Norman Powell,LAC,5,32.0,22.2,7.6,16.6,0.458,2.4,7.2,0.333,4.6,6.0,0.767,0.4,2.4,2.8,2.0,1.0,0.0,1.8,1.6
64,Jared Butler,PHL,5,26.5,11.4,4.0,8.8,0.455,2.4,6.0,0.4,1.0,1.2,0.833,0.0,3.4,3.4,5.6,0.6,0.4,2.2,2.6
65,Ziaire Williams,BRK,5,29.5,12.2,4.4,9.4,0.468,2.4,6.6,0.364,1.0,1.0,1.0,1.2,3.4,4.6,1.6,0.6,0.8,0.6,2.6
66,Vit Krejci,ATL,5,19.7,9.0,3.0,5.4,0.556,2.4,4.6,0.522,0.6,0.8,0.75,0.0,2.6,2.6,3.4,0.6,0.8,1.0,1.6
67,Max Strus,CLE,5,24.6,10.0,2.8,7.2,0.389,2.4,6.4,0.375,2.0,2.0,1.0,1.0,3.6,4.6,2.8,0.6,0.0,1.0,1.4
68,Lonzo Ball,CHI,5,26.0,10.4,3.6,9.4,0.383,2.4,6.6,0.364,0.8,1.2,0.667,1.0,2.0,3.0,2.2,0.6,0.4,1.0,1.0
69,Payton Pritchard,BOS,5,26.6,9.8,3.4,10.2,0.333,2.4,7.6,0.316,0.6,0.6,1.0,1.0,1.2,2.2,2.4,1.4,0.4,0.6,1.2
70,Deni Avdija,POR,5,35.9,22.4,7.0,14.0,0.5,2.2,5.0,0.44,6.2,7.8,0.795,2.2,8.8,11.0,5.4,0.4,0.4,4.4,2.2
71,Al Horford,BOS,5,33.8,14.4,5.0,10.2,0.49,2.2,5.8,0.379,2.2,2.4,0.917,2.2,6.8,9.0,3.8,1.4,1.2,1.4,1.4
72,Jamal Murray,DEN,5,39.7,21.6,7.6,16.8,0.452,2.2,6.0,0.367,4.2,4.2,1.0,0.8,2.4,3.2,6.2,1.4,0.2,0.8,1.8
73,Donovan Mitchell,CLE,5,32.9,26.8,7.6,18.8,0.404,2.2,8.4,0.262,9.4,11.4,0.825,0.6,4.4,5.0,4.4,1.0,0.2,3.0,1.6
74,R.J. Barrett,TOR,5,28.9,19.4,6.8,15.2,0.447,2.2,5.2,0.423,3.6,6.2,0.581,1.2,5.6,6.8,6.0,0.6,0.4,3.2,2.0
75,Jeff Dowtin,PHL,5,24.9,16.2,6.8,10.8,0.63,2.2,4.0,0.55,0.4,0.4,1.0,0.6,1.8,2.4,2.6,1.2,0.4,0.2,0.6
76,Christian Braun,DEN,5,34.6,17.2,6.4,11.4,0.561,2.2,4.0,0.55,2.2,3.0,0.733,1.0,3.4,4.4,3.6,0.4,0.4,0.8,2.2
77,Paul George,PHL,5,36.0,16.6,6.2,14.0,0.443,2.2,6.6,0.333,2.0,2.6,0.769,0.8,5.6,6.4,4.2,2.4,0.8,3.0,2.2
78,Moses Moody,GOS,5,30.2,13.6,4.4,8.6,0.512,2.2,5.0,0.44,2.6,2.8,0.929,1.4,3.0,4.4,2.6,1.4,0.2,0.8,1.6
79,Brandon Ingram,NOP,5,32.4,20.2,7.0,15.4,0.455,2.2,4.8,0.458,4.0,5.0,0.8,0.6,3.4,4.0,5.0,1.2,0.8,4.6,2.4
80,Kristaps Porzingis,BOS,5,31.0,17.8,6.6,13.6,0.485,2.2,5.6,0.393,2.4,3.6,0.667,1.2,4.4,5.6,1.4,1.2,1.4,2.2,3.0
81,Keegan Murray,SAC,5,36.8,12.6,5.0,12.0,0.417,2.2,7.0,0.314,0.4,0.4,1.0,2.0,3.8,5.8,1.4,0.6,0.8,0.6,2.2
82,Jabari Walker,POR,5,17.9,9.0,3.2,6.0,0.533,2.2,2.8,0.786,0.4,1.0,0.4,1.6,4.0,5.6,0.6,0.4,0.0,0.2,1.8
83,Jordan Clarkson,UTA,5,27.4,14.6,4.6,13.2,0.348,2.2,6.6,0.333,3.2,4.6,0.696,1.4,2.4,3.8,4.0,1.2,0.0,2.2,1.2
84,Lonnie Walker,PHL,5,22.8,11.8,4.0,10.4,0.385,2.2,6.0,0.367,1.6,2.0,0.8,0.8,3.2,4.0,2.8,0.4,0.0,1.6,0.8
85,Jared McCain,PHL,5,27.6,12.8,5.2,10.2,0.51,2.2,4.6,0.478,0.2,0.6,0.333,0.6,1.6,2.2,2.8,1.0,0.0,2.4,2.4
86,Jalen Suggs,ORL,5,20.5,14.6,5.2,12.4,0.419,2.2,5.2,0.423,2.0,3.0,0.667,0.6,2.2,2.8,2.4,1.2,0.4,2.0,3.2
87,De'Anthony Melton,GOS,5,20.4,10.2,3.6,8.6,0.419,2.2,5.4,0.407,0.8,1.2,0.667,1.2,2.4,3.6,2.6,0.8,0.4,1.8,3.0
88,"Nick Smith, Jr.",CHA,5,24.0,13.0,4.8,10.0,0.48,2.2,5.2,0.423,1.2,1.2,1.0,0.2,2.0,2.2,2.4,0.0,0.0,1.8,1.8
89,Taurean Prince,MIL,5,31.7,9.4,3.6,9.0,0.4,2.2,5.6,0.393,0.0,0.0,0.0,0.2,3.8,4.0,2.0,0.8,0.2,1.6,2.0
90,Noah Clowney,BRK,5,20.9,10.0,3.0,8.8,0.341,2.2,7.0,0.314,1.8,2.2,0.818,0.6,2.4,3.0,0.4,0.8,0.4,0.4,0.6
91,Jamison Battle,TOR,5,26.2,9.0,3.4,9.0,0.378,2.2,6.4,0.344,0.0,0.0,0.0,1.4,3.8,5.2,0.2,0.2,0.6,0.8,2.2
92,Alec Burks,MIA,5,20.3,7.8,2.8,6.2,0.452,2.2,4.8,0.458,0.0,0.2,0.0,0.0,2.8,2.8,1.4,0.4,0.0,1.0,0.8
93,Jordan Hawkins,NOP,5,23.8,10.8,3.8,9.0,0.422,2.2,5.6,0.393,1.0,1.2,0.833,1.2,1.8,3.0,0.6,0.2,0.2,1.0,1.6
94,DaQuan Jeffries,CHA,5,28.4,10.0,3.6,7.8,0.462,2.2,5.4,0.407,0.6,0.8,0.75,0.2,1.0,1.2,1.0,0.6,1.0,0.6,3.2
95,Ja Morant,MEM,5,34.5,32.8,11.6,20.8,0.558,2.0,6.0,0.333,7.6,9.4,0.809,0.6,3.6,4.2,8.0,1.4,0.0,2.6,2.4
96,LeBron James,LAL,5,36.9,26.4,10.0,20.4,0.49,2.0,7.4,0.27,4.4,5.4,0.815,1.2,9.2,10.4,7.0,0.8,0.8,3.6,1.8
97,Victor Wembanyama,SAS,5,34.1,21.2,7.8,16.6,0.47,2.0,6.8,0.294,3.6,4.6,0.783,2.2,9.8,12.0,3.4,1.2,3.0,1.8,2.8
98,Jalen Brunson,NYK,5,38.7,30.4,10.6,21.8,0.486,2.0,7.2,0.278,7.2,8.2,0.878,0.4,3.8,4.2,7.2,1.4,0.2,3.0,2.0
99,Jaden McDaniels,MIN,5,33.2,17.0,7.4,12.8,0.578,2.0,4.6,0.435,0.2,0.4,0.5,2.0,5.2,7.2,3.6,1.6,0.6,0.8,2.4
100,Desmond Bane,MEM,5,33.8,19.2,7.8,17.6,0.443,2.0,6.0,0.333,1.6,2.0,0.8,1.0,7.6,8.6,5.8,1.2,0.8,2.0,3.2
101,Karl-Anthony Towns,NYK,5,36.5,20.2,6.6,14.4,0.458,2.0,5.4,0.37,5.0,6.2,0.806,2.8,8.4,11.2,2.0,1.2,0.6,3.0,4.0
102,Kyrie Irving,DAL,5,31.6,23.0,8.2,19.2,0.427,2.0,7.0,0.286,4.6,4.6,1.0,1.6,3.8,5.4,3.4,1.4,1.2,1.8,1.6
103,Santi Aldama,MEM,5,28.1,12.4,5.2,10.6,0.491,2.0,5.6,0.357,0.0,0.0,0.0,1.0,5.0,6.0,4.4,1.0,0.4,0.8,1.4
104,Andrew Wiggins,MIA,5,32.9,20.2,7.6,16.2,0.469,2.0,6.0,0.333,3.0,4.6,0.652,1.0,2.8,3.8,3.4,1.2,1.0,3.0,1.6
105,Royce O'Neale,PHX,5,25.1,6.4,2.2,4.8,0.458,2.0,4.6,0.435,0.0,0.0,0.0,0.4,3.6,4.0,3.8,1.8,0.2,0.8,1.8
106,Grayson Allen,PHX,5,23.3,10.0,3.0,5.2,0.577,2.0,3.6,0.556,2.0,2.6,0.769,0.2,1.2,1.4,2.8,0.6,0.8,1.0,1.4
107,Johnny Juzang,UTA,5,23.2,13.0,4.8,9.8,0.49,2.0,5.6,0.357,1.4,1.8,0.778,0.4,4.4,4.8,0.8,0.6,0.2,1.2,2.6
108,Georges Niang,ATL,5,23.0,12.0,4.4,9.4,0.468,2.0,5.2,0.385,1.2,1.6,0.75,0.6,3.0,3.6,2.2,0.2,0.2,1.6,2.0
109,Gradey Dick,TOR,5,27.5,9.2,3.2,8.6,0.372,2.0,5.0,0.4,0.8,1.6,0.5,0.6,3.8,4.4,1.8,0.6,0.0,1.2,1.6
110,Aaron Holiday,HOU,5,14.3,8.8,3.0,6.4,0.469,2.0,4.2,0.476,0.8,1.2,0.667,0.0,1.8,1.8,2.0,0.0,0.2,0.8,1.4
111,Max Christie,DAL,5,32.0,8.0,2.8,10.0,0.28,2.0,6.2,0.323,0.4,0.4,1.0,0.2,3.8,4.0,2.8,0.6,0.2,1.4,1.0
112,Gabe Vincent,LAL,5,26.4,9.2,3.4,7.6,0.447,2.0,5.4,0.37,0.4,0.4,1.0,0.0,0.4,0.4,1.8,0.4,0.0,0.6,2.0
113,Pascal Siakam,IND,5,31.5,24.6,9.6,16.8,0.571,1.8,5.0,0.36,3.6,4.6,0.783,1.6,5.6,7.2,3.8,1.0,0.6,2.0,2.0
114,Brandon Williams,DAL,5,29.2,20.4,7.8,13.2,0.591,1.8,4.8,0.375,3.0,3.4,0.882,0.4,4.0,4.4,5.4,1.8,0.0,1.4,1.6
115,John Collins,UTA,5,32.4,24.4,9.6,18.0,0.533,1.8,6.4,0.281,3.4,5.0,0.68,2.2,5.6,7.8,1.0,0.8,0.4,1.8,2.4
116,Josh Hart,NYK,5,39.2,12.6,4.6,11.8,0.39,1.8,5.2,0.346,1.6,2.6,0.615,2.2,8.8,11.0,4.6,1.0,0.0,2.6,2.2
117,Kyle Filipowski,UTA,5,24.6,15.0,5.2,10.4,0.5,1.8,4.4,0.409,2.8,3.8,0.737,2.4,4.8,7.2,2.4,1.4,0.4,1.2,3.0
118,Russell Westbrook,DEN,5,30.1,14.0,5.6,11.6,0.483,1.8,4.4,0.409,1.0,1.4,0.714,2.6,3.2,5.8,4.8,1.0,0.4,2.6,2.2
119,Kessler Edwards,DAL,5,31.6,14.4,5.4,9.8,0.551,1.8,3.2,0.563,1.8,2.0,0.9,1.2,4.0,5.2,1.6,1.0,1.2,0.8,2.6
120,Trey Murphy III,NOP,5,35.5,20.8,7.4,15.8,0.468,1.8,6.4,0.281,4.2,4.8,0.875,1.2,3.6,4.8,1.8,0.4,1.0,2.4,1.6
121,"Jabari Smith, Jr.",HOU,5,28.4,14.2,5.4,11.4,0.474,1.8,6.0,0.3,1.6,2.4,0.667,1.2,4.6,5.8,1.4,0.6,0.8,0.8,1.6
122,Spencer Dinwiddie,DAL,5,33.7,15.2,5.4,11.8,0.458,1.8,4.8,0.375,2.6,3.2,0.813,0.4,3.2,3.6,3.6,0.4,0.2,1.4,1.2
123,Chris Paul,SAS,5,23.8,6.8,2.4,5.2,0.462,1.8,3.4,0.529,0.2,0.2,1.0,0.0,2.0,2.0,6.8,1.0,0.2,1.6,1.2
124,Cole Anthony,ORL,5,27.0,13.8,4.8,11.0,0.436,1.8,4.2,0.429,2.4,2.4,1.0,1.0,3.0,4.0,4.0,0.6,1.6,2.2,3.6
125,Jaylin Williams,OKC,5,16.9,7.0,2.4,4.6,0.522,1.8,3.4,0.529,0.4,1.0,0.4,0.4,4.6,5.0,2.6,0.6,0.8,0.6,1.2
126,Jrue Holiday,BOS,5,33.5,11.0,4.6,10.0,0.46,1.8,5.6,0.321,0.0,0.0,0.0,1.8,2.2,4.0,3.2,1.2,0.6,1.4,1.8
127,Shaedon Sharpe,POR,5,35.2,17.2,6.6,14.2,0.465,1.8,6.2,0.29,2.2,2.6,0.846,1.4,4.4,5.8,3.0,0.4,0.0,3.2,2.4
128,D'Angelo Russell,BRK,5,26.5,11.8,4.2,10.8,0.389,1.8,6.8,0.265,1.6,2.4,0.667,0.4,2.2,2.6,5.2,1.0,1.0,1.6,2.4
129,Miles McBride,NYK,5,29.7,9.0,3.0,9.8,0.306,1.8,5.4,0.333,1.2,1.8,0.667,0.8,2.2,3.0,5.0,1.8,0.6,0.8,2.6
130,Jordan Goodwin,LAL,5,24.1,7.8,3.0,6.2,0.484,1.8,3.2,0.563,0.0,0.0,0.0,2.0,3.2,5.2,1.4,1.2,0.4,1.0,2.0
131,Luke Kennard,MEM,5,24.9,11.2,4.6,9.0,0.511,1.8,4.4,0.409,0.2,0.2,1.0,0.6,1.6,2.2,3.0,1.2,0.4,2.0,0.8
132,Marcus Smart,WAS,5,19.8,12.2,3.8,9.2,0.413,1.8,4.4,0.409,2.8,3.8,0.737,0.4,2.0,2.4,3.8,0.6,0.2,1.0,2.0
133,Zaccharie Risacher,ATL,5,27.1,12.4,5.0,9.8,0.51,1.8,4.4,0.409,0.6,0.6,1.0,1.2,3.6,4.8,1.0,0.6,0.8,2.4,1.6
134,Scoot Henderson,POR,5,29.8,18.4,6.2,13.8,0.449,1.8,4.6,0.391,4.2,5.6,0.75,1.2,2.0,3.2,3.0,0.6,0.0,3.2,3.0
135,Vasilije Micic,PHX,5,20.7,9.6,3.2,8.2,0.39,1.8,3.4,0.529,1.4,1.6,0.875,0.6,2.4,3.0,3.4,0.2,0.0,1.6,1.2
136,Tim Hardaway Jr.,DET,5,28.3,9.4,3.2,9.0,0.356,1.8,6.0,0.3,1.2,1.8,0.667,0.4,3.6,4.0,1.4,1.2,0.0,0.4,1.4
137,Isaiah Joe,OKC,5,20.7,8.6,2.6,7.0,0.371,1.8,5.2,0.346,1.6,1.6,1.0,0.6,2.0,2.6,2.8,0.4,0.2,0.8,1.8
138,Quinten Post,GOS,5,20.5,8.0,3.0,7.8,0.385,1.8,4.6,0.391,0.2,0.8,0.25,1.0,3.6,4.6,1.0,0.6,1.4,1.2,3.0
139,A.J. Green,MIL,5,24.1,5.8,2.0,4.4,0.455,1.8,4.2,0.429,0.0,0.0,0.0,0.0,1.6,1.6,2.4,1.0,0.0,0.4,2.0
140,Terry Rozier,MIA,5,22.1,8.6,2.8,7.8,0.359,1.8,4.8,0.375,1.2,1.4,0.857,0.6,2.2,2.8,1.4,1.0,0.0,1.0,0.6
141,Caleb Houstan,ORL,5,12.4,6.4,2.0,3.8,0.526,1.8,3.4,0.529,0.6,0.6,1.0,0.0,0.8,0.8,0.4,0.8,0.0,0.0,1.2
142,Nikola Jokic,DEN,5,40.4,30.4,11.8,20.8,0.567,1.6,5.8,0.276,5.2,7.8,0.667,2.4,11.0,13.4,9.6,1.8,1.0,2.8,3.6
143,Julius Randle,MIN,5,31.1,19.8,6.6,13.2,0.5,1.6,4.4,0.364,5.0,6.0,0.833,2.8,4.8,7.6,7.2,0.4,0.2,2.8,2.6
144,Bobby Portis,MIL,5,29.8,16.4,6.8,15.2,0.447,1.6,4.4,0.364,1.2,1.4,0.857,2.6,9.0,11.6,4.2,0.6,0.8,1.2,3.0
145,De'Aaron Fox,SAS,5,32.6,19.8,7.8,15.8,0.494,1.6,5.2,0.308,2.6,3.0,0.867,0.6,3.8,4.4,7.4,0.4,0.0,2.0,2.2
146,Kawhi Leonard,LAC,5,37.2,22.4,9.0,19.6,0.459,1.6,6.2,0.258,2.8,4.2,0.667,1.4,4.4,5.8,3.2,2.2,0.6,2.0,2.2
147,Tari Eason,HOU,5,29.1,16.6,6.6,13.0,0.508,1.6,5.0,0.32,1.8,2.0,0.9,1.4,4.4,5.8,2.0,1.6,1.2,1.6,2.0
148,Brook Lopez,MIL,5,29.2,12.6,4.6,6.0,0.767,1.6,2.8,0.571,1.8,2.0,0.9,1.4,3.4,4.8,1.4,0.6,1.8,1.0,2.4
149,Keldon Johnson,SAS,5,23.3,16.4,6.2,10.8,0.574,1.6,4.0,0.4,2.4,2.8,0.857,1.4,3.2,4.6,1.6,0.6,0.2,1.0,0.8
