#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
149,Spencer Dinwiddie,DAL,5,32.6,12.8,4.2,10.2,0.412,1.6,4.8,0.333,2.8,3.8,0.737,0.4,2.8,3.2,4.4,1.2,0.4,1.4,1.4
150,Alex Sarr,WAS,5,27.2,12.8,4.6,13.6,0.338,1.2,4.2,0.286,2.4,3.8,0.632,2.6,5.6,8.2,2.8,0.2,1.4,1.6,1.8
151,"Gary Trent, Jr.",MIL,5,23.8,12.8,4.6,10.0,0.46,2.6,6.4,0.406,1.0,1.0,1.0,1.0,0.8,1.8,1.0,1.4,0.0,0.6,1.8
152,Jared McCain,PHL,5,27.6,12.8,5.2,10.2,0.51,2.2,4.6,0.478,0.2,0.6,0.333,0.6,1.6,2.2,2.8,1.0,0.0,2.4,2.4
153,Josh Hart,NYK,5,39.2,12.6,4.6,11.8,0.39,1.8,5.2,0.346,1.6,2.6,0.615,2.2,8.8,11.0,4.6,1.0,0.0,2.6,2.2
154,Tre Jones,CHI,5,31.5,12.6,5.4,10.0,0.54,0.6,1.2,0.5,1.2,1.6,0.75,1.0,3.2,4.2,6.0,0.6,0.6,1.0,1.8
155,Chet Holmgren,OKC,5,26.7,12.6,4.8,10.8,0.444,0.8,4.0,0.2,2.2,3.4,0.647,1.8,6.6,8.4,2.0,0.4,2.0,1.4,2.6
156,Kyshawn George,WAS,5,31.3,12.6,4.4,10.8,0.407,2.2,6.4,0.344,1.6,1.8,0.889,0.4,5.4,5.8,3.0,1.0,2.0,1.8,3.2
157,Santi Aldama,MEM,5,28.1,12.4,5.2,10.6,0.491,2.0,5.6,0.357,0.0,0.0,0.0,1.0,5.0,6.0,4.4,1.0,0.4,0.8,1.4
158,Nick Richards,PHX,5,22.9,12.4,5.6,7.8,0.718,0.0,0.0,0.0,1.2,1.4,0.857,2.0,6.2,8.2,0.8,0.0,0.6,1.2,2.8
159,Jeff Dowtin,PHL,5,19.0,12.4,4.6,6.8,0.676,2.0,3.0,0.667,1.2,1.8,0.667,0.6,1.4,2.0,2.2,0.8,0.2,0.2,0.6
160,Dennis Schroder,DET,5,23.3,12.4,4.6,10.2,0.451,1.6,4.8,0.333,1.6,2.2,0.727,0.4,2.4,2.8,4.6,0.8,0.4,0.8,2.6
161,Walker Kessler,UTA,5,29.4,12.2,5.4,7.8,0.692,0.0,0.0,0.0,1.4,3.2,0.438,6.0,8.2,14.2,1.6,0.6,3.8,1.8,1.2
162,Dereck Lively II,DAL,5,23.5,12.0,5.4,7.6,0.711,0.0,0.0,0.0,1.2,1.4,0.857,3.4,4.6,8.0,2.6,0.0,1.8,1.2,3.2
163,Jordan Hawkins,NOP,5,24.9,12.0,4.2,10.2,0.412,2.8,6.8,0.412,0.8,1.2,0.667,1.2,2.6,3.8,0.6,0.4,0.2,1.2,1.8
164,Daeqwon Plowden,ATL,2,16.4,12.0,4.0,5.0,0.8,3.0,4.0,0.75,1.0,1.0,1.0,1.5,1.0,2.5,0.0,0.0,0.0,0.5,2.5
165,Isaiah Hartenstein,OKC,5,27.1,11.8,5.0,8.4,0.595,0.0,0.2,0.0,1.8,2.0,0.9,1.6,7.2,8.8,2.8,1.0,0.4,0.8,3.2
166,Mason Plumlee,PHX,5,22.2,11.8,4.4,5.6,0.786,0.0,0.2,0.0,3.0,4.2,0.714,2.0,5.2,7.2,1.2,0.4,0.2,0.8,2.4
167,Josh Okogie,CHA,5,23.4,11.8,3.8,8.4,0.452,1.2,3.6,0.333,3.0,3.8,0.789,1.6,2.4,4.0,1.8,2.8,0.8,1.6,1.8
168,Luguentz Dort,OKC,5,33.2,11.8,4.2,10.2,0.412,3.4,8.2,0.415,0.0,0.4,0.0,1.2,3.0,4.2,1.6,1.4,0.4,0.6,2.2
169,Terance Mann,ATL,5,23.1,11.8,4.8,8.8,0.545,1.2,4.0,0.3,1.0,1.4,0.714,1.0,2.6,3.6,2.8,0.2,0.4,1.0,2.0
170,Johnny Juzang,UTA,5,23.1,11.8,4.2,9.0,0.467,2.0,5.4,0.37,1.4,1.8,0.778,0.6,4.2,4.8,0.6,0.6,0.2,0.8,2.0
171,Lonnie Walker,PHL,5,22.8,11.8,4.0,10.4,0.385,2.2,6.0,0.367,1.6,2.0,0.8,0.8,3.2,4.0,2.8,0.4,0.0,1.6,0.8
172,D'Angelo Russell,BRK,5,25.0,11.6,4.0,10.4,0.385,2.0,6.8,0.294,1.6,2.4,0.667,0.4,1.6,2.0,5.4,1.0,0.8,1.4,1.6
173,K.J. Simpson,CHA,5,29.4,11.6,4.6,11.2,0.411,1.2,4.2,0.286,1.2,1.4,0.857,1.6,3.6,5.2,4.0,1.2,0.0,2.4,1.8
174,Aaron Wiggins,OKC,5,24.5,11.6,4.8,11.4,0.421,1.4,4.6,0.304,0.6,0.8,0.75,0.8,3.2,4.0,1.8,1.0,0.2,0.6,0.4
175,Marcus Smart,WAS,5,19.1,11.6,3.8,8.4,0.452,1.6,4.2,0.381,2.4,3.0,0.8,0.6,1.4,2.0,2.6,0.8,0.2,1.2,1.8
176,Grant Williams,CHA,5,34.1,11.4,3.6,8.2,0.439,1.4,3.8,0.368,2.8,3.0,0.933,1.6,5.0,6.6,2.4,0.6,1.2,1.4,2.4
177,Kelly Olynyk,NOP,5,25.9,11.4,4.0,8.0,0.5,1.0,2.2,0.455,2.4,3.4,0.706,1.6,4.0,5.6,3.6,0.8,0.8,1.6,2.8
178,Ziaire Williams,BRK,5,27.5,11.4,3.8,9.4,0.404,2.4,7.2,0.333,1.4,1.4,1.0,1.4,3.0,4.4,1.6,0.6,0.8,0.6,3.0
179,Isaiah Collier,UTA,5,29.4,11.4,3.8,8.2,0.463,0.4,1.6,0.25,3.4,5.2,0.654,0.4,3.4,3.8,6.4,1.0,0.0,4.4,2.8
180,Ayo Dosunmu,CHI,5,27.3,11.4,4.6,9.0,0.511,0.6,3.6,0.167,1.6,2.2,0.727,0.2,2.8,3.0,3.4,1.6,0.0,3.0,2.2
181,Domantas Sabonis,SAC,5,27.3,11.2,4.8,9.0,0.533,0.4,2.2,0.182,1.2,2.0,0.6,3.6,8.6,12.2,5.2,0.4,0.2,3.2,1.4
182,Moses Moody,GOS,5,28.5,11.2,3.8,8.4,0.452,1.4,4.2,0.333,2.2,2.2,1.0,1.4,3.2,4.6,1.4,1.2,0.0,0.8,1.2
183,"Scotty Pippen, Jr.",MEM,5,23.5,11.0,3.6,7.0,0.514,1.4,2.8,0.5,2.4,2.8,0.857,1.0,1.8,2.8,3.4,2.6,0.6,1.8,2.2
184,Orlando Robinson,TOR,5,26.3,10.8,4.0,9.2,0.435,0.8,1.6,0.5,2.0,2.4,0.833,4.2,4.2,8.4,3.0,0.8,1.0,1.6,2.2
185,Jose Alvarado,NOP,5,25.8,10.8,4.0,10.6,0.377,2.2,5.6,0.393,0.6,0.6,1.0,0.2,1.8,2.0,5.8,1.8,0.4,1.4,1.0
186,Bub Carrington,WAS,5,29.5,10.8,4.0,11.2,0.357,2.0,5.8,0.345,0.8,1.0,0.8,0.8,3.0,3.8,5.4,0.8,0.4,2.0,2.4
187,Zaccharie Risacher,ATL,5,24.8,10.8,4.4,9.8,0.449,1.8,5.0,0.36,0.2,0.4,0.5,0.8,3.4,4.2,0.8,0.2,0.8,1.8,1.0
188,Tre Mann,CHA,5,22.2,10.8,4.2,10.8,0.389,1.6,4.0,0.4,0.8,1.2,0.667,0.8,1.4,2.2,2.0,0.2,0.2,2.0,1.2
189,Brook Lopez,MIL,5,29.8,10.6,4.0,7.0,0.571,1.2,3.0,0.4,1.4,1.4,1.0,2.0,4.6,6.6,1.0,0.6,1.2,1.2,2.0
190,Malcolm Brogdon,WAS,5,19.1,10.6,3.4,8.0,0.425,0.2,1.6,0.125,3.6,4.0,0.9,0.6,2.0,2.6,4.6,0.6,0.0,1.4,0.4
191,Bilal Coulibaly,WAS,5,29.0,10.6,4.0,10.0,0.4,1.0,3.4,0.294,1.6,2.2,0.727,2.8,2.6,5.4,1.6,1.6,0.8,1.8,1.4
192,Derrick Jones,LAC,5,24.6,10.6,4.0,6.2,0.645,1.6,3.0,0.533,1.0,2.4,0.417,1.0,2.4,3.4,0.4,0.6,0.4,1.0,1.4
193,Max Strus,CLE,5,25.1,10.4,3.2,7.8,0.41,2.6,6.8,0.382,1.4,1.4,1.0,1.4,3.0,4.4,2.8,0.4,0.0,1.0,1.8
194,Lonzo Ball,CHI,5,26.0,10.4,3.6,9.4,0.383,2.4,6.6,0.364,0.8,1.2,0.667,1.0,2.0,3.0,2.2,0.6,0.4,1.0,1.0
195,Tyrese Martin,BRK,5,22.7,10.4,4.2,9.4,0.447,2.0,5.2,0.385,0.0,0.0,0.0,0.6,2.4,3.0,2.0,0.4,0.4,0.8,1.6
196,Kentavious Caldwell-Pope,ORL,5,31.1,10.4,4.2,7.2,0.583,1.0,2.4,0.417,1.0,1.2,0.833,0.2,2.4,2.6,1.4,1.0,0.2,1.4,2.0
197,Andrew Nembhard,IND,5,29.3,10.2,3.8,8.6,0.442,1.2,3.8,0.316,1.4,1.6,0.875,0.8,2.6,3.4,6.8,2.2,0.4,1.4,2.8
198,Brandon Clarke,MEM,5,21.9,10.2,4.2,7.0,0.6,0.0,0.0,0.0,1.8,2.2,0.818,2.6,4.4,7.0,1.2,1.0,1.2,0.4,2.6
199,Mike Conley,MIN,5,22.6,10.2,3.6,6.2,0.581,2.2,3.8,0.579,0.8,0.8,1.0,0.6,2.6,3.2,3.8,1.2,0.2,1.4,1.8
200,Jared Butler,PHL,5,25.0,10.2,3.6,7.6,0.474,1.8,4.6,0.391,1.2,1.6,0.75,0.2,3.2,3.4,5.6,0.6,0.2,2.0,2.0
