#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
88,Paul George,PHL,5,36.0,16.6,6.2,14.0,0.443,2.2,6.6,0.333,2.0,2.6,0.769,0.8,5.6,6.4,4.2,2.4,0.8,3.0,2.2
89,Donte DiVincenzo,MIN,5,29.0,14.4,5.4,10.2,0.529,3.0,6.6,0.455,0.6,1.2,0.5,0.6,3.8,4.4,3.8,0.6,0.8,1.0,2.2
90,Jonas Valanciunas,SAC,5,23.4,9.0,3.6,7.6,0.474,0.0,0.6,0.0,1.8,2.4,0.75,3.0,8.2,11.2,3.2,0.6,0.8,1.8,3.4
91,Caris LeVert,ATL,5,27.3,16.4,6.2,11.8,0.525,2.4,5.4,0.444,1.6,2.0,0.8,0.0,3.2,3.2,2.6,0.8,0.8,0.6,1.2
92,Brandon Ingram,NOP,5,32.4,20.2,7.0,15.4,0.455,2.2,4.8,0.458,4.0,5.0,0.8,0.6,3.4,4.0,5.0,1.2,0.8,4.6,2.4
93,"Scotty Pippen, Jr.",MEM,5,23.7,9.6,3.0,6.4,0.469,1.4,3.0,0.467,2.2,2.6,0.846,0.8,1.6,2.4,4.0,2.6,0.8,1.2,2.0
94,Kelly Olynyk,NOP,5,25.9,11.4,4.0,8.0,0.5,1.0,2.2,0.455,2.4,3.4,0.706,1.6,4.0,5.6,3.6,0.8,0.8,1.6,2.8
95,"Jabari Smith, Jr.",HOU,5,28.4,14.2,5.4,11.4,0.474,1.8,6.0,0.3,1.6,2.4,0.667,1.2,4.6,5.8,1.4,0.6,0.8,0.8,1.6
96,Andre Drummond,PHL,5,21.6,9.6,4.0,9.2,0.435,0.4,1.4,0.286,1.2,1.6,0.75,3.4,5.2,8.6,1.4,0.6,0.8,0.4,2.4
97,Josh Okogie,CHA,5,23.4,11.8,3.8,8.4,0.452,1.2,3.6,0.333,3.0,3.8,0.789,1.6,2.4,4.0,1.8,2.8,0.8,1.6,1.8
98,Jaylin Williams,OKC,5,16.9,7.0,2.4,4.6,0.522,1.8,3.4,0.529,0.4,1.0,0.4,0.4,4.6,5.0,2.6,0.6,0.8,0.6,1.2
99,Justin Champagnie,WAS,5,22.9,9.0,3.2,7.0,0.457,1.6,3.4,0.471,1.0,1.0,1.0,1.8,4.0,5.8,1.2,1.2,0.8,0.6,2.2
100,Ziaire Williams,BRK,5,29.5,12.2,4.4,9.4,0.468,2.4,6.6,0.364,1.0,1.0,1.0,1.2,3.4,4.6,1.6,0.6,0.8,0.6,2.6
101,Vit Krejci,ATL,5,19.7,9.0,3.0,5.4,0.556,2.4,4.6,0.522,0.6,0.8,0.75,0.0,2.6,2.6,3.4,0.6,0.8,1.0,1.6
102,Keegan Murray,SAC,5,36.8,12.6,5.0,12.0,0.417,2.2,7.0,0.314,0.4,0.4,1.0,2.0,3.8,5.8,1.4,0.6,0.8,0.6,2.2
103,Grayson Allen,PHX,5,23.3,10.0,3.0,5.2,0.577,2.0,3.6,0.556,2.0,2.6,0.769,0.2,1.2,1.4,2.8,0.6,0.8,1.0,1.4
104,Bilal Coulibaly,WAS,5,29.0,10.6,4.0,10.0,0.4,1.0,3.4,0.294,1.6,2.2,0.727,2.8,2.6,5.4,1.6,1.6,0.8,1.8,1.4
105,Zaccharie Risacher,ATL,5,27.1,12.4,5.0,9.8,0.51,1.8,4.4,0.409,0.6,0.6,1.0,1.2,3.6,4.8,1.0,0.6,0.8,2.4,1.6
106,Alex Caruso,OKC,5,17.2,9.6,3.6,5.8,0.621,1.2,2.8,0.429,1.2,1.4,0.857,0.2,1.4,1.6,1.2,1.2,0.8,1.0,0.6
107,Bismack Biyombo,SAS,5,18.4,4.4,2.0,2.4,0.833,0.0,0.0,0.0,0.4,1.2,0.333,1.6,2.6,4.2,1.2,1.2,0.8,1.0,1.4
108,"Wendell Carter, Jr.",ORL,5,29.0,8.8,3.0,7.2,0.417,0.6,2.8,0.214,2.2,2.4,0.917,2.2,3.2,5.4,1.4,0.2,0.8,1.0,3.8
109,Kevon Looney,GOS,5,14.7,4.2,1.6,3.0,0.533,0.0,0.2,0.0,1.0,1.6,0.625,1.4,3.6,5.0,1.2,0.4,0.8,0.6,2.4
