#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
124,Nikola Jovic,MIA,46,25.1,10.7,3.7,8.2,0.456,1.7,4.6,0.371,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8
125,Kyshawn George,WAS,59,27.1,8.5,2.9,7.9,0.362,1.7,5.3,0.319,1.0,1.3,0.769,0.7,3.4,4.2,2.4,1.0,0.8,1.5,3.1
126,Franz Wagner,ORL,49,33.0,23.9,8.8,19.0,0.464,1.7,5.6,0.302,4.6,5.3,0.859,0.9,4.5,5.4,4.6,1.3,0.4,2.2,2.5
127,Dalton Knecht,LAL,62,20.7,9.6,3.5,7.5,0.468,1.7,4.6,0.366,0.8,1.1,0.754,0.5,2.5,3.0,0.9,0.4,0.1,0.5,1.3
128,Kevin Huerter,CHI,55,22.2,8.7,3.2,8.1,0.4,1.7,5.4,0.315,0.6,0.8,0.721,0.5,2.4,2.9,1.8,0.9,0.3,0.9,1.7
129,Keon Ellis,SAC,64,23.1,8.2,2.8,5.8,0.484,1.7,3.9,0.429,0.9,1.1,0.855,0.8,1.8,2.5,1.3,1.4,0.8,0.8,2.0
130,Grant Williams,CHA,16,29.9,10.4,3.4,7.7,0.439,1.7,4.6,0.365,1.9,2.3,0.838,1.1,4.0,5.1,2.3,1.1,0.8,1.8,2.9
131,Rui Hachimura,LAL,50,32.1,13.3,5.1,10.0,0.506,1.7,4.1,0.41,1.5,2.0,0.765,1.5,3.8,5.2,1.5,0.8,0.5,0.9,1.8
132,Dejounte Murray,NOP,31,32.7,17.5,6.3,15.9,0.393,1.7,5.6,0.299,3.3,4.0,0.823,0.5,5.9,6.5,7.4,2.0,0.4,3.4,2.0
133,Johnny Juzang,UTA,49,18.3,8.0,2.8,6.6,0.422,1.7,4.6,0.368,0.8,0.9,0.822,0.6,2.2,2.9,0.9,0.5,0.1,0.5,2.0
134,"Jabari Smith, Jr.",HOU,45,30.7,11.8,4.2,9.8,0.424,1.7,4.9,0.341,1.8,2.2,0.818,1.9,4.7,6.6,1.0,0.3,0.9,1.0,2.3
135,Aaron Wiggins,OKC,66,22.5,11.4,4.5,9.1,0.492,1.7,4.2,0.389,0.8,1.0,0.828,1.1,2.7,3.8,1.6,0.8,0.3,0.9,1.3
136,Bub Carrington,WAS,65,29.3,9.3,3.4,8.5,0.403,1.6,4.7,0.344,0.8,1.0,0.841,0.4,3.5,4.0,4.0,0.7,0.2,1.6,2.4
137,Tyrese Martin,BRK,48,21.1,8.5,3.1,7.6,0.407,1.6,4.6,0.355,0.7,0.9,0.773,1.0,2.6,3.6,1.7,0.5,0.2,1.2,1.1
138,Scoot Henderson,POR,59,26.8,13.0,4.4,10.3,0.432,1.6,4.3,0.369,2.5,3.3,0.772,0.7,2.3,3.0,5.1,1.1,0.2,2.6,2.8
139,P.J. Washington,DAL,47,32.2,14.0,5.0,11.6,0.432,1.6,4.2,0.374,2.4,3.2,0.74,1.6,6.5,8.1,2.3,1.2,1.1,1.9,2.4
140,"Nick Smith, Jr.",CHA,47,22.0,9.1,3.5,9.0,0.392,1.6,4.9,0.322,0.5,0.6,0.923,0.2,1.8,2.0,2.1,0.3,0.1,1.3,1.3
141,Aaron Nesmith,IND,30,24.2,10.6,3.8,7.8,0.487,1.6,4.0,0.388,1.4,1.6,0.894,0.7,3.0,3.7,1.4,0.7,0.4,0.8,2.5
142,Patrick Williams,CHI,47,25.8,9.0,3.2,8.5,0.377,1.6,4.4,0.349,1.1,1.4,0.746,0.7,3.2,4.0,2.0,0.7,0.6,1.3,1.3
143,Julian Strawther,DEN,61,22.1,9.4,3.4,7.7,0.434,1.5,4.3,0.357,1.1,1.3,0.829,0.3,1.9,2.2,1.3,0.6,0.2,0.9,2.4
144,Ja Morant,MEM,43,30.0,22.3,7.7,17.0,0.449,1.5,5.3,0.291,5.5,6.6,0.834,0.6,3.5,4.1,7.4,1.2,0.3,3.7,2.2
145,Terry Rozier,MIA,57,27.0,11.5,4.2,10.5,0.401,1.5,5.0,0.305,1.6,1.8,0.857,0.7,3.1,3.8,2.7,0.6,0.2,1.3,1.3
