#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
25,Dejounte Murray,NOP,5,30.8,20.8,6.8,16.0,0.425,1.2,4.6,0.261,6.0,7.0,0.857,0.6,5.8,6.4,6.4,1.0,0.2,2.6,1.6
26,Derrick White,BOS,5,34.1,16.0,5.4,13.8,0.391,3.0,9.8,0.306,2.2,2.6,0.846,0.8,4.4,5.2,6.4,1.0,1.4,1.6,2.0
27,Jamal Murray,DEN,5,39.7,21.6,7.6,16.8,0.452,2.2,6.0,0.367,4.2,4.2,1.0,0.8,2.4,3.2,6.2,1.4,0.2,0.8,1.8
28,Jayson Tatum,BOS,5,38.7,30.4,10.0,22.0,0.455,4.2,11.8,0.356,6.2,6.8,0.912,0.8,7.6,8.4,6.0,1.2,0.2,4.4,2.8
29,Tre Jones,CHI,5,33.3,14.0,5.6,11.2,0.5,0.8,1.6,0.5,2.0,2.6,0.769,1.6,3.8,5.4,6.0,1.2,0.6,1.0,1.4
30,DeMar DeRozan,SAC,5,35.8,22.0,7.6,15.0,0.507,1.0,3.8,0.263,5.8,6.4,0.906,0.8,3.6,4.4,6.0,0.6,0.0,2.4,1.8
31,R.J. Barrett,TOR,5,28.9,19.4,6.8,15.2,0.447,2.2,5.2,0.423,3.6,6.2,0.581,1.2,5.6,6.8,6.0,0.6,0.4,3.2,2.0
32,Jose Alvarado,NOP,5,25.6,12.2,4.6,11.0,0.418,2.4,5.6,0.429,0.6,0.8,0.75,0.2,1.8,2.0,6.0,2.2,0.4,1.8,1.0
33,Alperen Sengun,HOU,5,32.8,18.4,7.4,11.4,0.649,0.4,0.6,0.667,3.2,4.6,0.696,4.2,4.6,8.8,5.8,1.4,0.8,3.8,3.4
34,Zion Williamson,NOP,5,29.4,23.8,9.6,17.0,0.565,0.0,0.0,0.0,4.6,6.4,0.719,2.2,4.6,6.8,5.8,0.8,0.8,3.0,2.4
35,Desmond Bane,MEM,5,33.8,19.2,7.8,17.6,0.443,2.0,6.0,0.333,1.6,2.0,0.8,1.0,7.6,8.6,5.8,1.2,0.8,2.0,3.2
36,Cam Thomas,BRK,5,29.1,22.8,8.2,20.0,0.41,2.8,9.4,0.298,3.6,4.0,0.9,0.6,2.0,2.6,5.8,0.2,0.2,1.6,1.2
37,Keyonte George,UTA,5,29.8,17.6,5.2,14.6,0.356,2.4,7.6,0.316,4.8,6.2,0.774,0.4,4.0,4.4,5.8,0.8,0.0,2.2,1.2
38,Tyrese Maxey,PHL,5,35.7,16.8,5.8,18.4,0.315,1.4,6.4,0.219,3.8,4.0,0.95,0.4,1.4,1.8,5.8,0.8,0.6,1.4,1.6
39,Tyler Herro,MIA,5,37.7,22.8,9.2,19.0,0.484,2.4,7.0,0.343,2.0,2.6,0.769,0.6,5.0,5.6,5.6,1.4,1.2,2.2,0.6
40,Jalen Green,HOU,5,32.4,18.0,6.2,15.6,0.397,2.8,7.4,0.378,2.8,3.2,0.875,0.4,6.0,6.4,5.6,1.2,0.6,2.0,0.6
41,Austin Reaves,LAL,5,36.3,21.2,6.6,16.4,0.402,2.8,7.2,0.389,5.2,5.6,0.929,1.0,5.6,6.6,5.6,1.0,0.2,2.6,2.4
42,Killian Hayes,BRK,5,28.2,9.8,3.2,7.4,0.432,1.6,3.6,0.444,1.8,2.0,0.9,1.0,2.4,3.4,5.6,0.8,0.6,1.8,2.0
43,Jared Butler,PHL,5,26.5,11.4,4.0,8.8,0.455,2.4,6.0,0.4,1.0,1.2,0.833,0.0,3.4,3.4,5.6,0.6,0.4,2.2,2.6
44,Collin Sexton,UTA,5,25.4,15.8,5.8,14.6,0.397,0.6,3.4,0.176,3.6,4.8,0.75,1.4,1.6,3.0,5.6,0.6,0.2,4.2,2.0
45,Giannis Antetokounmpo,MIL,5,31.6,28.4,11.6,19.6,0.592,0.0,0.4,0.0,5.2,8.2,0.634,3.2,9.6,12.8,5.4,1.0,0.4,2.8,1.8
46,Deni Avdija,POR,5,35.9,22.4,7.0,14.0,0.5,2.2,5.0,0.44,6.2,7.8,0.795,2.2,8.8,11.0,5.4,0.4,0.4,4.4,2.2
47,Brandon Williams,DAL,5,29.2,20.4,7.8,13.2,0.591,1.8,4.8,0.375,3.0,3.4,0.882,0.4,4.0,4.4,5.4,1.8,0.0,1.4,1.6
48,Jaylen Brown,BOS,5,38.9,21.4,7.8,19.6,0.398,1.0,4.8,0.208,4.8,6.0,0.8,1.0,5.4,6.4,5.4,2.2,0.8,3.0,2.6
49,Anthony Edwards,MIN,5,36.2,24.8,8.4,17.2,0.488,3.8,9.2,0.413,4.2,5.6,0.75,0.4,5.0,5.4,5.2,0.8,0.4,2.2,1.4
50,Dyson Daniels,ATL,5,33.6,13.6,5.8,12.4,0.468,0.8,2.2,0.364,1.2,1.4,0.857,1.2,4.2,5.4,5.2,3.0,0.4,2.4,2.4
51,D'Angelo Russell,BRK,5,26.5,11.8,4.2,10.8,0.389,1.8,6.8,0.265,1.6,2.4,0.667,0.4,2.2,2.6,5.2,1.0,1.0,1.6,2.4
52,Malik Monk,SAC,5,32.2,15.0,6.0,14.4,0.417,1.4,6.0,0.233,1.6,2.4,0.667,0.6,3.2,3.8,5.2,0.8,0.2,3.0,2.0
53,Miles Bridges,CHA,5,35.4,31.8,10.8,20.8,0.519,3.6,8.4,0.429,6.6,7.6,0.868,1.0,7.6,8.6,5.0,1.0,1.6,1.8,1.6
54,Amen Thompson,HOU,5,36.5,16.0,7.4,12.4,0.597,0.2,1.6,0.125,1.0,2.4,0.417,3.6,6.8,10.4,5.0,0.4,0.8,2.2,1.8
55,Stephen Curry,GOS,5,33.3,27.0,8.0,17.2,0.465,4.6,10.8,0.426,6.4,6.4,1.0,0.8,2.8,3.6,5.0,1.2,0.2,3.4,1.6
56,Joel Embiid,PHL,5,31.2,21.2,5.8,14.6,0.397,1.2,4.8,0.25,8.4,9.6,0.875,2.0,6.2,8.2,5.0,0.4,1.0,3.2,2.2
57,Franz Wagner,ORL,5,35.9,18.8,7.0,16.8,0.417,0.4,2.6,0.154,4.4,4.8,0.917,0.8,4.4,5.2,5.0,1.4,0.2,2.2,2.6
58,Brandon Ingram,NOP,5,32.4,20.2,7.0,15.4,0.455,2.2,4.8,0.458,4.0,5.0,0.8,0.6,3.4,4.0,5.0,1.2,0.8,4.6,2.4
59,Miles McBride,NYK,5,29.7,9.0,3.0,9.8,0.306,1.8,5.4,0.333,1.2,1.8,0.667,0.8,2.2,3.0,5.0,1.8,0.6,0.8,2.6
60,Davion Mitchell,MIA,5,28.7,7.2,2.8,6.4,0.438,1.2,2.6,0.462,0.4,1.4,0.286,0.6,3.2,3.8,5.0,0.8,0.0,1.4,2.0
61,Jamal Shead,TOR,5,24.1,8.6,3.6,9.0,0.4,1.0,3.4,0.294,0.4,0.4,1.0,1.6,1.0,2.6,5.0,0.8,0.6,1.0,2.6
62,Kevin Durant,PHX,5,39.6,25.2,8.8,16.4,0.537,3.4,5.4,0.63,4.2,4.6,0.913,0.8,6.0,6.8,4.8,0.4,1.0,4.2,1.0
63,Immanuel Quickley,TOR,5,28.3,21.6,6.6,14.6,0.452,3.0,8.2,0.366,5.4,6.2,0.871,1.0,3.4,4.4,4.8,0.8,0.0,1.6,1.6
64,Mikal Bridges,NYK,5,39.1,18.2,7.4,12.8,0.578,0.8,2.8,0.286,2.6,2.8,0.929,1.0,2.6,3.6,4.8,0.8,0.6,1.8,2.4
65,Russell Westbrook,DEN,5,30.1,14.0,5.6,11.6,0.483,1.8,4.4,0.409,1.0,1.4,0.714,2.6,3.2,5.8,4.8,1.0,0.4,2.6,2.2
66,Tyus Jones,PHX,5,22.1,10.2,3.4,7.0,0.486,3.0,4.6,0.652,0.4,0.4,1.0,0.2,2.2,2.4,4.8,0.4,0.0,0.2,0.4
67,Bam Adebayo,MIA,5,37.5,17.8,6.4,13.6,0.471,0.8,3.0,0.267,4.2,5.0,0.84,2.0,7.8,9.8,4.6,1.8,0.2,1.6,2.0
68,Josh Hart,NYK,5,39.2,12.6,4.6,11.8,0.39,1.8,5.2,0.346,1.6,2.6,0.615,2.2,8.8,11.0,4.6,1.0,0.0,2.6,2.2
69,"Kevin Porter, Jr.",MIL,5,18.5,11.0,3.4,7.0,0.486,1.6,3.2,0.5,2.6,3.0,0.867,0.2,3.8,4.0,4.6,0.8,0.4,2.2,2.2
70,Ben Simmons,LAC,5,19.2,4.8,2.2,4.6,0.478,0.0,0.0,0.0,0.4,0.6,0.667,1.2,3.0,4.2,4.6,1.2,0.4,0.4,2.0
71,Malcolm Brogdon,WAS,5,19.1,10.6,3.4,8.0,0.425,0.2,1.6,0.125,3.6,4.0,0.9,0.6,2.0,2.6,4.6,0.6,0.0,1.4,0.4
72,Bub Carrington,WAS,5,27.9,11.2,4.2,10.6,0.396,1.4,5.0,0.28,1.4,1.6,0.875,0.6,3.0,3.6,4.6,0.6,0.4,2.0,3.2
73,Nicolas Claxton,BRK,5,30.6,11.0,5.2,8.0,0.65,0.0,0.2,0.0,0.6,1.2,0.5,2.2,5.6,7.8,4.4,0.6,1.4,0.8,3.4
74,Donovan Mitchell,CLE,5,32.9,26.8,7.6,18.8,0.404,2.2,8.4,0.262,9.4,11.4,0.825,0.6,4.4,5.0,4.4,1.0,0.2,3.0,1.6
75,Santi Aldama,MEM,5,28.1,12.4,5.2,10.6,0.491,2.0,5.6,0.357,0.0,0.0,0.0,1.0,5.0,6.0,4.4,1.0,0.4,0.8,1.4
76,Dennis Schroder,DET,5,24.0,13.2,4.6,9.8,0.469,1.6,4.6,0.348,2.4,2.8,0.857,0.4,2.2,2.6,4.4,0.8,0.2,0.6,2.4
77,Bradley Beal,PHX,5,28.6,14.0,5.2,10.0,0.52,1.4,4.4,0.318,2.2,2.8,0.786,0.2,1.6,1.8,4.4,0.8,0.2,1.0,2.0
78,Brandon Miller,CHA,5,33.4,18.8,6.6,17.0,0.388,3.8,10.4,0.365,1.8,2.6,0.692,0.8,2.6,3.4,4.4,1.0,0.6,2.4,2.8
79,Naji Marshall,DAL,5,37.7,24.4,9.2,18.2,0.505,1.4,5.2,0.269,4.6,5.2,0.885,1.6,6.2,7.8,4.2,1.6,0.2,2.6,1.2
80,Bobby Portis,MIL,5,29.8,16.4,6.8,15.2,0.447,1.6,4.4,0.364,1.2,1.4,0.857,2.6,9.0,11.6,4.2,0.6,0.8,1.2,3.0
81,Quentin Grimes,PHL,5,33.7,25.0,9.0,18.0,0.5,3.0,8.0,0.375,4.0,4.4,0.909,0.8,3.8,4.6,4.2,2.4,0.8,3.6,2.2
82,Paul George,PHL,5,36.0,16.6,6.2,14.0,0.443,2.2,6.6,0.333,2.0,2.6,0.769,0.8,5.6,6.4,4.2,2.4,0.8,3.0,2.2
83,Mike Conley,MIN,5,23.5,11.4,4.0,6.8,0.588,2.6,4.4,0.591,0.8,0.8,1.0,0.6,2.6,3.2,4.2,0.8,0.2,1.2,1.0
84,Scottie Barnes,TOR,5,27.9,18.2,6.4,16.6,0.386,0.6,3.0,0.2,4.8,6.6,0.727,3.4,6.6,10.0,4.0,2.0,0.8,2.2,0.6
85,"Scotty Pippen, Jr.",MEM,5,23.7,9.6,3.0,6.4,0.469,1.4,3.0,0.467,2.2,2.6,0.846,0.8,1.6,2.4,4.0,2.6,0.8,1.2,2.0
86,Cole Anthony,ORL,5,27.0,13.8,4.8,11.0,0.436,1.8,4.2,0.429,2.4,2.4,1.0,1.0,3.0,4.0,4.0,0.6,1.6,2.2,3.6
87,C.J. McCollum,NOP,5,28.5,14.4,5.2,13.0,0.4,2.8,6.2,0.452,1.2,1.4,0.857,0.6,2.4,3.0,4.0,1.0,0.0,1.6,1.8
88,K.J. Simpson,CHA,5,29.4,11.6,4.6,11.2,0.411,1.2,4.2,0.286,1.2,1.4,0.857,1.6,3.6,5.2,4.0,1.2,0.0,2.4,1.8
89,Jordan Clarkson,UTA,5,27.4,14.6,4.6,13.2,0.348,2.2,6.6,0.333,3.2,4.6,0.696,1.4,2.4,3.8,4.0,1.2,0.0,2.2,1.2
90,Marcus Garrett,CHA,2,19.0,4.5,1.5,6.0,0.25,0.5,1.5,0.333,1.0,1.0,1.0,0.5,0.5,1.0,4.0,0.0,0.5,2.0,2.5
91,Pascal Siakam,IND,5,31.5,24.6,9.6,16.8,0.571,1.8,5.0,0.36,3.6,4.6,0.783,1.6,5.6,7.2,3.8,1.0,0.6,2.0,2.0
92,Al Horford,BOS,5,33.8,14.4,5.0,10.2,0.49,2.2,5.8,0.379,2.2,2.4,0.917,2.2,6.8,9.0,3.8,1.4,1.2,1.4,1.4
93,Coby White,CHI,5,35.8,30.0,10.8,22.2,0.486,3.2,9.8,0.327,5.2,5.8,0.897,0.4,4.8,5.2,3.8,1.0,0.2,2.2,2.0
94,Cameron Johnson,BRK,5,32.4,18.8,6.8,12.4,0.548,2.6,5.4,0.481,2.6,3.6,0.722,1.6,3.8,5.4,3.8,2.0,0.4,1.4,2.8
95,Donte DiVincenzo,MIN,5,29.0,14.4,5.4,10.2,0.529,3.0,6.6,0.455,0.6,1.2,0.5,0.6,3.8,4.4,3.8,0.6,0.8,1.0,2.2
96,Khris Middleton,WAS,5,24.4,13.2,4.8,10.4,0.462,0.8,3.4,0.235,2.8,3.2,0.875,1.0,3.4,4.4,3.8,1.8,0.2,1.4,1.6
97,Royce O'Neale,PHX,5,25.1,6.4,2.2,4.8,0.458,2.0,4.6,0.435,0.0,0.0,0.0,0.4,3.6,4.0,3.8,1.8,0.2,0.8,1.8
98,Marcus Smart,WAS,5,19.8,12.2,3.8,9.2,0.413,1.8,4.4,0.409,2.8,3.8,0.737,0.4,2.0,2.4,3.8,0.6,0.2,1.0,2.0
99,Fred VanVleet,HOU,5,28.0,7.4,2.6,8.2,0.317,1.6,5.8,0.276,0.6,0.6,1.0,0.0,3.0,3.0,3.8,1.8,0.2,0.6,1.0
100,Evan Mobley,CLE,5,32.7,18.2,7.2,12.4,0.581,1.4,3.6,0.389,2.4,4.0,0.6,2.4,7.6,10.0,3.6,1.0,1.4,2.6,1.0
101,Jaden McDaniels,MIN,5,33.2,17.0,7.4,12.8,0.578,2.0,4.6,0.435,0.2,0.4,0.5,2.0,5.2,7.2,3.6,1.6,0.6,0.8,2.4
102,Orlando Robinson,TOR,5,28.3,13.2,4.6,10.6,0.434,0.8,1.6,0.5,3.2,4.0,0.8,4.0,5.4,9.4,3.6,0.8,1.2,1.4,2.6
103,Christian Braun,DEN,5,34.6,17.2,6.4,11.4,0.561,2.2,4.0,0.55,2.2,3.0,0.733,1.0,3.4,4.4,3.6,0.4,0.4,0.8,2.2
104,Anfernee Simons,POR,5,36.0,23.2,9.0,19.0,0.474,3.2,9.4,0.34,2.0,2.0,1.0,0.2,2.6,2.8,3.6,1.0,0.0,1.6,1.2
105,Kelly Olynyk,NOP,5,25.9,11.4,4.0,8.0,0.5,1.0,2.2,0.455,2.4,3.4,0.706,1.6,4.0,5.6,3.6,0.8,0.8,1.6,2.8
106,Klay Thompson,DAL,5,30.2,16.8,5.8,15.6,0.372,2.6,7.6,0.342,2.6,2.6,1.0,1.0,3.8,4.8,3.6,0.2,0.6,1.2,1.0
107,Spencer Dinwiddie,DAL,5,33.7,15.2,5.4,11.8,0.458,1.8,4.8,0.375,2.6,3.2,0.813,0.4,3.2,3.6,3.6,0.4,0.2,1.4,1.2
108,Damion Baugh,CHA,5,23.7,7.0,3.2,9.0,0.356,0.6,3.8,0.158,0.0,0.2,0.0,0.8,1.4,2.2,3.6,0.8,0.2,1.0,1.6
109,Victor Wembanyama,SAS,5,34.1,21.2,7.8,16.6,0.47,2.0,6.8,0.294,3.6,4.6,0.783,2.2,9.8,12.0,3.4,1.2,3.0,1.8,2.8
110,Kyrie Irving,DAL,5,31.6,23.0,8.2,19.2,0.427,2.0,7.0,0.286,4.6,4.6,1.0,1.6,3.8,5.4,3.4,1.4,1.2,1.8,1.6
111,Devin Vassell,SAS,5,33.3,17.0,6.6,14.6,0.452,2.6,7.2,0.361,1.2,1.2,1.0,0.6,4.0,4.6,3.4,1.8,1.0,0.8,2.6
112,Cason Wallace,OKC,5,25.6,9.8,3.4,6.2,0.548,1.2,2.8,0.429,1.8,2.0,0.9,0.8,2.4,3.2,3.4,1.8,1.0,1.2,1.4
113,Andrew Wiggins,MIA,5,32.9,20.2,7.6,16.2,0.469,2.0,6.0,0.333,3.0,4.6,0.652,1.0,2.8,3.8,3.4,1.2,1.0,3.0,1.6
114,Vit Krejci,ATL,5,19.7,9.0,3.0,5.4,0.556,2.4,4.6,0.522,0.6,0.8,0.75,0.0,2.6,2.6,3.4,0.6,0.8,1.0,1.6
115,Trendon Watford,BRK,5,19.8,7.6,2.6,6.8,0.382,0.8,2.6,0.308,1.6,2.0,0.8,1.6,3.2,4.8,3.4,1.0,0.2,1.8,1.8
116,Herb Jones,NOP,5,32.0,7.8,2.8,6.2,0.452,1.0,2.8,0.357,1.2,1.2,1.0,0.0,3.0,3.0,3.4,1.4,0.4,1.4,3.4
117,Ayo Dosunmu,CHI,5,27.3,11.4,4.6,9.0,0.511,0.6,3.6,0.167,1.6,2.2,0.727,0.2,2.8,3.0,3.4,1.6,0.0,3.0,2.2
118,Vasilije Micic,PHX,5,20.7,9.6,3.2,8.2,0.39,1.8,3.4,0.529,1.4,1.6,0.875,0.6,2.4,3.0,3.4,0.2,0.0,1.6,1.2
119,Kawhi Leonard,LAC,5,37.2,22.4,9.0,19.6,0.459,1.6,6.2,0.258,2.8,4.2,0.667,1.4,4.4,5.8,3.2,2.2,0.6,2.0,2.2
120,Jordan Poole,WAS,5,26.9,21.2,7.0,15.4,0.455,3.8,9.4,0.404,3.4,3.6,0.944,0.8,3.4,4.2,3.2,1.6,0.4,2.0,2.6
121,OG Anunoby,NYK,5,40.7,21.4,7.4,17.4,0.425,3.2,8.6,0.372,3.4,4.6,0.739,2.2,3.6,5.8,3.2,1.6,0.6,2.2,2.8
122,Jonas Valanciunas,SAC,5,23.4,9.0,3.6,7.6,0.474,0.0,0.6,0.0,1.8,2.4,0.75,3.0,8.2,11.2,3.2,0.6,0.8,1.8,3.4
123,Jrue Holiday,BOS,5,33.5,11.0,4.6,10.0,0.46,1.8,5.6,0.321,0.0,0.0,0.0,1.8,2.2,4.0,3.2,1.2,0.6,1.4,1.8
124,Jaylen Nowell,NOP,5,25.6,9.2,3.6,10.4,0.346,1.0,3.8,0.263,1.0,1.6,0.625,1.0,2.6,3.6,3.2,0.0,0.8,1.0,1.4
125,Kris Dunn,LAC,5,26.8,4.2,2.0,5.6,0.357,0.2,2.0,0.1,0.0,0.0,0.0,0.4,2.0,2.4,3.2,2.0,0.8,0.8,2.6
126,Elfrid Payton,CHA,5,20.0,1.2,0.6,3.4,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,2.4,3.2,0.8,0.6,1.2,2.0
127,Anthony Davis,DAL,5,28.9,26.4,10.2,18.0,0.567,0.4,1.6,0.25,5.6,6.8,0.824,3.8,8.6,12.4,3.0,1.0,1.8,1.8,1.4
128,Paolo Banchero,ORL,5,36.5,30.2,10.8,21.6,0.5,2.4,6.6,0.364,6.2,7.6,0.816,1.2,7.0,8.2,3.0,1.2,0.4,1.6,2.2
129,Jakob Poeltl,TOR,5,22.7,14.6,6.0,8.8,0.682,0.0,0.0,0.0,2.6,2.8,0.929,2.4,4.0,6.4,3.0,1.8,0.8,2.0,3.0
130,Jaden Ivey,DET,5,27.9,19.2,7.4,12.4,0.597,3.2,5.2,0.615,1.2,1.6,0.75,1.6,2.6,4.2,3.0,0.8,0.2,2.8,1.2
131,Bogdan Bogdanovic,LAC,5,25.2,13.4,5.0,9.0,0.556,1.6,3.6,0.444,1.8,1.8,1.0,1.0,4.8,5.8,3.0,0.2,0.2,1.6,1.6
132,Stephon Castle,SAS,5,27.9,18.6,6.8,13.6,0.5,1.6,4.8,0.333,3.4,5.0,0.68,1.6,2.2,3.8,3.0,1.0,0.2,2.2,3.8
133,Buddy Hield,GOS,5,21.9,11.8,4.4,9.6,0.458,2.8,7.0,0.4,0.2,0.6,0.333,0.8,2.6,3.4,3.0,0.8,0.6,1.6,0.6
134,Shaedon Sharpe,POR,5,35.2,17.2,6.6,14.2,0.465,1.8,6.2,0.29,2.2,2.6,0.846,1.4,4.4,5.8,3.0,0.4,0.0,3.2,2.4
135,Brandin Podziemski,GOS,5,24.3,10.2,3.8,10.4,0.365,1.6,5.2,0.308,1.0,1.2,0.833,1.4,3.8,5.2,3.0,0.6,0.6,1.0,1.4
136,Luke Kennard,MEM,5,24.9,11.2,4.6,9.0,0.511,1.8,4.4,0.409,0.2,0.2,1.0,0.6,1.6,2.2,3.0,1.2,0.4,2.0,0.8
137,Scoot Henderson,POR,5,29.8,18.4,6.2,13.8,0.449,1.8,4.6,0.391,4.2,5.6,0.75,1.2,2.0,3.2,3.0,0.6,0.0,3.2,3.0
138,Toumani Camara,POR,5,33.8,9.4,3.2,9.8,0.327,1.4,5.4,0.259,1.6,2.6,0.615,1.6,3.0,4.6,3.0,1.2,1.0,1.2,3.4
139,Garrett Temple,TOR,5,12.6,3.2,1.0,2.8,0.357,0.6,1.2,0.5,0.6,0.8,0.75,0.6,1.2,1.8,3.0,1.0,0.0,0.8,2.2
140,Isaiah Hartenstein,OKC,5,27.1,11.8,5.0,8.4,0.595,0.0,0.2,0.0,1.8,2.0,0.9,1.6,7.2,8.8,2.8,1.0,0.4,0.8,3.2
141,Alex Sarr,WAS,5,28.1,14.8,5.4,13.6,0.397,1.6,4.6,0.348,2.4,3.8,0.632,2.6,5.8,8.4,2.8,0.2,2.2,2.4,2.2
142,Naz Reid,MIN,5,29.9,12.8,5.0,11.2,0.446,2.6,6.6,0.394,0.2,0.8,0.25,0.6,6.0,6.6,2.8,0.4,1.4,1.8,3.2
143,Max Strus,CLE,5,24.6,10.0,2.8,7.2,0.389,2.4,6.4,0.375,2.0,2.0,1.0,1.0,3.6,4.6,2.8,0.6,0.0,1.0,1.4
144,Grayson Allen,PHX,5,23.3,10.0,3.0,5.2,0.577,2.0,3.6,0.556,2.0,2.6,0.769,0.2,1.2,1.4,2.8,0.6,0.8,1.0,1.4
145,Terance Mann,ATL,5,24.2,11.2,4.8,9.0,0.533,0.6,3.8,0.158,1.0,1.4,0.714,0.8,2.6,3.4,2.8,0.0,0.2,0.4,2.4
146,Lonnie Walker,PHL,5,22.8,11.8,4.0,10.4,0.385,2.2,6.0,0.367,1.6,2.0,0.8,0.8,3.2,4.0,2.8,0.4,0.0,1.6,0.8
147,Jared McCain,PHL,5,27.6,12.8,5.2,10.2,0.51,2.2,4.6,0.478,0.2,0.6,0.333,0.6,1.6,2.2,2.8,1.0,0.0,2.4,2.4
148,T.J. McConnell,IND,5,14.6,7.0,3.4,5.8,0.586,0.2,1.0,0.2,0.0,0.0,0.0,0.4,1.2,1.6,2.8,1.2,0.2,1.2,0.2
149,Isaiah Joe,OKC,5,20.7,8.6,2.6,7.0,0.371,1.8,5.2,0.346,1.6,1.6,1.0,0.6,2.0,2.6,2.8,0.4,0.2,0.8,1.8
