#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
181,Tyrese Martin,BRK,48,21.1,8.5,3.1,7.6,0.407,1.6,4.6,0.355,0.7,0.9,0.773,1.0,2.6,3.6,1.7,0.5,0.2,1.2,1.1
182,Al Horford,BOS,51,27.4,8.5,3.1,7.4,0.419,1.8,5.1,0.364,0.5,0.5,0.893,1.2,4.6,5.8,2.0,0.6,0.9,0.7,1.4
183,Kyshawn George,WAS,59,27.1,8.5,2.9,7.9,0.362,1.7,5.3,0.319,1.0,1.3,0.769,0.7,3.4,4.2,2.4,1.0,0.8,1.5,3.1
184,Kel'el Ware,MIA,47,20.5,8.4,3.6,6.6,0.537,0.6,1.8,0.325,0.7,1.0,0.729,1.6,4.9,6.5,0.9,0.6,1.1,0.9,1.6
185,Kyle Filipowski,UTA,56,19.3,8.3,3.1,6.0,0.516,0.9,2.4,0.382,1.2,1.9,0.629,1.4,4.0,5.4,1.9,0.6,0.2,1.3,2.2
186,Jalen Smith,CHI,56,15.3,8.3,3.0,6.4,0.466,1.2,3.6,0.34,1.2,1.4,0.823,1.4,4.2,5.6,1.0,0.3,0.7,0.6,1.6
187,Mike Conley,MIN,57,24.7,8.3,2.6,6.7,0.392,1.8,4.5,0.405,1.2,1.3,0.92,0.5,2.1,2.6,4.5,1.2,0.2,1.1,1.6
188,Keon Ellis,SAC,63,23.1,8.3,2.8,5.9,0.481,1.7,4.0,0.429,0.9,1.0,0.848,0.8,1.8,2.5,1.3,1.4,0.8,0.8,2.0
189,Brandon Clarke,MEM,60,19.1,8.2,3.7,6.0,0.613,0.0,0.3,0.059,0.9,1.3,0.696,2.0,3.2,5.2,1.0,0.8,0.6,0.6,2.4
190,Dorian Finney-Smith,LAL,48,28.3,8.2,3.0,6.8,0.438,1.8,4.7,0.388,0.5,0.7,0.667,1.4,2.6,4.0,1.3,0.9,0.3,0.9,2.3
191,Taurean Prince,MIL,64,26.6,8.1,2.9,6.5,0.448,1.9,4.2,0.446,0.4,0.5,0.839,0.5,3.3,3.8,2.0,0.8,0.1,1.0,2.1
192,Dalano Banton,POR,52,15.1,8.0,2.8,6.8,0.415,1.1,3.0,0.361,1.3,1.8,0.71,0.4,1.5,1.9,2.1,0.6,0.4,1.2,0.8
193,Jaden Hardy,DAL,46,15.2,8.0,2.9,6.8,0.428,1.3,3.3,0.384,0.9,1.3,0.672,0.2,1.4,1.5,1.4,0.5,0.1,1.4,1.5
194,Cason Wallace,OKC,57,27.3,7.9,3.2,7.0,0.46,1.1,3.1,0.343,0.4,0.5,0.833,1.0,2.4,3.4,2.5,1.7,0.5,0.8,2.2
195,Peyton Watson,DEN,53,23.5,7.9,2.8,6.0,0.472,0.7,2.0,0.364,1.4,1.9,0.738,0.7,2.5,3.3,1.4,0.8,1.2,0.9,1.8
196,Johnny Juzang,UTA,48,18.2,7.9,2.7,6.5,0.423,1.7,4.5,0.372,0.7,0.9,0.814,0.6,2.2,2.8,0.9,0.5,0.1,0.5,1.9
197,Cody Martin,CHA,39,24.8,7.8,3.0,6.9,0.433,1.0,3.2,0.323,0.9,1.3,0.694,1.0,3.5,4.5,2.3,1.1,0.7,1.1,1.8
198,Goga Bitadze,ORL,56,21.9,7.8,3.2,5.2,0.624,0.1,0.4,0.13,1.2,1.9,0.633,2.5,4.6,7.1,2.0,0.7,1.6,1.2,2.2
199,Sam Hauser,BOS,56,20.6,7.7,2.7,6.2,0.438,2.1,5.3,0.399,0.1,0.1,1.0,0.7,2.4,3.1,0.9,0.6,0.2,0.4,1.2
200,Justin Champagnie,WAS,46,18.9,7.7,2.9,5.8,0.496,1.1,2.8,0.38,0.8,1.1,0.725,1.6,3.2,4.8,0.9,0.9,0.7,0.8,1.8
